word,phonemes,label
nonkonformist,start N OH N K OH N F R M IH S T,stop
originalno,start R IH G IH,N
šircenjeger,start,SH
privlačiti,start P R IH L CH,IH
izveštavati,start IH Z EH SH T AE T IH,stop
vrletan,start R L EH T,AE
praznina,start P R AE Z N N,AE
geto,start G T,OH
razmicati,start R Z M IH AE T IH,stop
kotoranin,start K,T
upotrebljavati,start UW P OH T R,EH
automobilist,start AE UW T OH M OH,B
sklon,start S K,L
vladavina,start L D,AE
razgovorljiv,start R,AE
sustati,start S S,T
nikola,start,N
umjesto,start M Y EH S T OH,stop
proučavati,start P R OH,UW
zanimljivost,start Z AE N M IH OH S,T
perjanica,start P R,Y
razotkrivati,start R AE Z,OH
planinar,start P,L
istovjetnost,start IH S T Y EH T N OH S,T
nadvojvoda,start N D OH Y OH D AE,stop
antipatičan,start AE N T IH,P
špedicija,start SH P EH D,IH
starina,start S T AE R N,AE
primjereno,start P R M,Y
nedvojbeno,start N EH D,Y
rimokatolik,start R IH M OH K T,OH
žumance,start,ZH
pjevač,start P,Y
aneksionistički,start AE N,EH
porađati,start P OH R AE,T
razgloba,start R,Z
mučenički,start M,CH
prilazak,start P R L AE,Z
aranžirati,start AE R AE N,ZH
određivanje,start OH D R EH AE,EH
danska,start,D
punski,start,P
nestvaran,start N S T AE R AE,N
simultanost,start S M UW L T,AE
oskudica,start S K UW D IH,AE
odrastati,start OH D R S T AE T IH,stop
audicija,start AE UW D,IH
pridruživati,start,P
vod,start D,stop
utvrđivati,start UW T R,AE
nakratko,start N,K
naizmeničan,start N AE IH Z M N IH CH AE N,stop
preokret,start P R,OH
dobročinitelj,start D OH B,R
zalizati,start Z AE L Z AE T IH,stop
totemski,start T T EH M S K IH,stop
baran,start B,R
gospod,start G S,P
sifilis,start S F,IH
abrevijacija,start AE B R EH IH Y IH,Y
smicati,start S M AE T,IH
padež,start P D EH ZH,stop
ispričavati,start IH S,P
tvrditi,start T D,IH
defile,start D EH F L,EH
televizija,start T EH L EH Z IH Y AE,stop
odmamiti,start OH D M M IH,T
smanjivati,start S M,AE
test,start T S T,stop
ilegalan,start L EH G,AE
razbludnik,start R Z B L UW D N,IH
nepretenciozan,start N P R EH T EH N IH OH Z AE,N
pregraditi,start P R EH G R D,IH
brdski,start B R D S,K
institucija,start IH N S T IH,T
efemernost,start EH F EH M R N,OH
izraditi,start IH,Z
funkcija,start F,NG
žandar,start ZH N D AE R,stop
bubuljičavost,start B UW B,IH
neđe,start,N
nepun,start N P UW N,stop
različito,start R Z L,IH
znamen,start Z,N
budalaština,start B UW,D
smeštajni,start,S
postići,start P,S
svemoć,start S M OH,stop
elektromagnetizam,start EH L EH K T R OH M AE G N,EH
odzad,start D Z AE D,stop
ultimatum,start UW L T IH,M
oglobiti,start OH G L B,IH
krematorijski,start K R EH M T OH R,IH
predvodnički,start P R D OH,D
besmrtnost,start B S M R,T
prefektura,start P,R
fonetski,start F,N
maltežanin,start M AE L T ZH AE N IH,N
stagnirati,start S T,AE
jednostavno,start Y D N OH S T AE,N
jamčiti,start Y M CH IH,T
pješadija,start P Y EH,SH
krumpirača,start K R UW M P R AE,CH
biokemijski,start B IH OH K M IH Y S,K
zgušnjavati,start,Z
svetogrdan,start S T OH,G
grinja,start G R AE,stop
zaslužba,start Z S L UW,ZH
probirati,start P R OH B,R
službenica,start S,L
holistički,start OH L S T,IH
šlafcimer,start SH L F IH M EH,R
posvemašnji,start P S EH M,AE
voz,start Z,stop
anarhizam,start AE N AE R,Z
samokres,start S M OH K,R
ašik,start,SH
kesten,start K S,T
lavica,start L,IH
plativ,start P L T IH,stop
zmijast,start Z M Y AE,S
alergolog,start AE L,EH
graditelj,start,G
neovisan,start N OH IH,S
suvislost,start S IH S L OH S T,stop
susret,start,S
aerodinamičan,start AE EH R OH D IH N M IH CH,AE
bespravno,start B S P R,AE
djelokrug,start D,Y
rizik,start R Z,IH
jurcati,start Y R AE,T
dalmacija,start D L,M
zgroziti,start Z G R,Z
prepirati,start P R P IH R AE T IH,stop
sjeveroistok,start S Y EH EH R OH,S
zaokružiti,start Z AE OH K R ZH IH T,IH
bezvoljan,start B Z OH AE,N
leksički,start L K S IH CH,K
starjeti,start S T R Y EH T IH,stop
prisiliti,start P R S IH L IH T IH,stop
gaktati,start,G
razbojstvo,start R Z B OH Y S,T
flamanski,start F L M AE N S K IH,stop
žlijezda,start ZH L Y,Z
regionalan,start R G IH OH N AE L AE N,stop
perast,start P,R
doprineti,start,D
neposlušno,start N,P
ronilac,start R N IH L,AE
ponašati,start P OH N,SH
šljahta,start,SH
nepokretan,start N P OH K,R
aeromehaničar,start AE EH R OH M EH N,IH
agresivan,start G R EH,S
kongresmen,start K N G R,EH
mukati,start M K AE T,IH
lopatični,start L P AE T IH CH N,IH
pariz,start P R,IH
akademski,start AE K D EH,M
ladan,start L D AE N,stop
cirkusantski,start,IH
prihvatiti,start,P
ideološki,start,IH
luetičan,start L,UW
neobjektivno,start N OH B Y EH,K
neradnik,start N R AE,D
ultimatum,start UW L,T
pobediv,start P,OH
podučavati,start P OH D UW CH AE T IH,stop
promotriti,start,P
fragment,start F R,G
sujevjernost,start,S
dotrčati,start D OH T,CH
bojiti,start B Y IH,T
neđelja,start,N
preklani,start P R,K
skrpavati,start S K R,P
limen,start L M EH,N
pohvala,start P AE L,AE
nimfomanski,start,N
kompromitirati,start K OH M P R OH M IH T R,AE
makljaža,start M AE K ZH AE,stop
kontrastivan,start K N,T
štedljivo,start SH T D IH OH,stop
ihtiologija,start IH T IH,OH
šokirati,start SH OH K R AE T IH,stop
neprelazan,start N P,R
aneksija,start AE N K S IH Y AE,stop
islamizirati,start IH S L AE M IH Z R AE T,IH
potkupiti,start P OH,T
domorodac,start D OH M OH R D,AE
oleandrov,start OH L AE N D,R
sinoniman,start S IH N N IH,M
neograničen,start N EH OH G R N IH,CH
zaslužiti,start Z AE S L ZH IH,T
fascikl,start F AE S,K
skrovito,start,S
filantropski,start F IH L N T R OH,P
slupati,start S,L
jednorog,start Y D N OH R,OH
nezdravo,start N Z,D
slušalica,start S L SH AE L IH,AE
amputacija,start AE M P,UW
patrijarhalno,start P,T
psihologija,start,P
malijski,start M L IH Y S,K
službenik,start,S
imperijalistički,start IH M P EH R IH Y AE L S T IH,CH
bleštiti,start B L SH T IH T IH,stop
imaginaran,start M AE G IH N AE R AE,N
latvijski,start L T IH,Y
krašić,start K R SH,IH
uroboros,start UW R B OH R OH,S
pluralnost,start P L UW R L,N
mongolski,start M,N
suveren,start,S
razlomiti,start R AE Z L M IH,T
kuvajt,start K,AE
odgoditi,start OH D G D IH T,IH
nedostižan,start N,D
bezimen,start B Z IH M EH,N
okupacija,start OH K UW P IH Y AE,stop
upriličiti,start UW P R L IH CH IH T,IH
malograđanski,start M AE L G R,AE
termosfera,start T EH R M OH S F,R
zlatom,start Z,L
bezuvjetan,start B Z UW Y EH T AE,N
trijezniti,start T R IH Y Z N IH T IH,stop
hidraulički,start IH D R AE L IH T SH,K
nerazgovetan,start N,R
administracija,start AE D M IH N IH S T R IH,Y
severnoafrički,start S EH EH R,N
gladiti,start G L D IH,T
savitljivost,start S AE T IH OH,S
kancerozan,start K N EH R OH Z,AE
adresant,start AE D,R
sinji,start S,IH
joj,start Y,Y
raslinje,start R S L IH EH,stop
slabašan,start,S
prevrnuti,start P R EH N UW T,IH
novozelanđanka,start N OH OH Z EH L N AE,NG
susretati,start S S R EH T AE T IH,stop
bjelina,start B Y EH,L
kazniti,start,K
latinizacija,start L,AE
konšpiracija,start K OH N,SH
kontrola,start K OH N T,R
odmjerenost,start D M Y EH,R
gerontofobija,start G EH,R
atlantski,start T,L
gaćice,start,G
iscjelitelj,start IH S Y,L
neosporiv,start N EH OH,S
incident,start IH N,D
psihologija,start P S IH OH L,G
nepoznanica,start N P OH Z N AE N IH,AE
kamerunski,start K M EH R,UW
pedesetero,start P EH,D
celivati,start EH,L
terakota,start T,EH
šimfarija,start SH,IH
pasti,start P S T IH,stop
intimno,start N,T
doseliti,start D,OH
pozdraviti,start P Z D,R
komoda,start K OH M,D
namjeran,start N M Y EH R AE,N
izrazito,start Z R AE Z IH T OH,stop
sarkastičnost,start S AE R K S T,IH
raskošan,start R S K OH SH AE N,stop
primamiti,start P R IH M,M
optika,start P T IH K AE,stop
patos,start P,T
jedino,start Y,D
trijasni,start T R Y AE S N IH,stop
ploča,start P L,CH
raspršivati,start R,AE
filantropkinja,start F IH L N T R,OH
cepidlačiti,start EH P D L,AE
branitelj,start B,R
sebičnjak,start S B IH CH,AE
pratilac,start P R T IH L AE,stop
oživjeti,start OH,ZH
sahara,start S AE R,AE
bala,start B,L
obmana,start B M AE N,AE
pozvati,start P Z AE,T
imputacija,start IH M,P
ravnopravan,start R N OH P R,AE
odabir,start D,AE
porudžbina,start P R UW JH,B
fildžan,start F L JH,AE
nezdravo,start N Z D R,AE
senovit,start,S
zloba,start Z L B AE,stop
suptilan,start S P T IH L,AE
krvnica,start K,R
antiheroj,start AE N T IH R,OH
meta,start M T AE,stop
temperamentan,start T EH M P EH R M,EH
liturgijski,start L IH T R G IH Y S K,IH
nepriličnost,start N EH P R,L
tibetanac,start T,IH
raskrstiti,start R AE S K,S
podao,start P D AE,OH
ovjeriti,start Y EH R IH T IH,stop
ekstenzivno,start K S T EH N Z IH N OH,stop
doktorica,start D,K
sankcija,start,S
titograd,start T,T
sagriješiti,start S,AE
fotoaparat,start F OH T OH AE P R,AE
zacajhnati,start Z AE Y N AE T IH,stop
prepasti,start P R P,AE
lepršati,start L EH P,SH
kvantitativan,start K N,T
vladarski,start L,D
navečer,start N,EH
sklon,start,S
panegirik,start P AE N EH G R IH K,stop
menica,start M,N
preračunati,start P R EH R AE CH,N
razrješivost,start R AE Z R Y SH IH,OH
apolitičan,start AE P OH L,T
mongolija,start,M
odgoda,start D G,OH
proplivati,start P R P L IH AE T IH,stop
kriminaliziranost,start K R IH M IH N AE L Z IH R AE N OH S,T
šuster,start,SH
grst,start G R S T,stop
tajiti,start T Y IH T,IH
iskrčivati,start IH S K,R
prestolonaslednica,start P R EH S T OH L OH N S L EH D N IH,AE
trpeljiv,start T R P,IH
nesretan,start N S,R
obavest,start B AE EH S T,stop
odjahivati,start OH D Y AE AE,T
lomiti,start L M,IH
sudopera,start S D OH P,EH
sebično,start S B IH,CH
tucati,start T,AE
klavijatura,start K L AE IH Y AE T R AE,stop
tip,start T,P
znamenitost,start Z N AE,M
obostrano,start OH,B
osporavati,start OH S P OH R AE T,IH
čovečanstvo,start CH OH EH CH,N
kiklopski,start K,K
toreadorski,start T OH R AE D OH R,S
obrana,start B,R
kamenolom,start K AE M EH N,L
flauta,start,F
spevati,start S P AE,T
usidjelica,start UW S D Y EH,L
buka,start,B
pristupačan,start P R S T UW P AE,CH
srok,start,R
drati,start D R T IH,stop
muzejski,start,M
strmoglavo,start S T R,M
izvršiti,start IH Z,SH
impulzivno,start M P UW L,Z
ljubazno,start B,AE
ublaživati,start UW B L AE,ZH
speleološki,start S P EH L EH L OH SH K,IH
ekonomično,start EH K OH N M,IH
razilazak,start R AE Z,L
kontaminacija,start K OH N,T
filc,start F,L
nekoji,start N K OH Y,IH
ritmički,start R T,M
pluralizacija,start P L UW R AE L,IH
odjeknuti,start OH D Y K N UW T IH,stop
neodlučan,start N OH D L UW CH,AE
mjestašce,start M Y EH S T,SH
anđelski,start N EH L S K IH,stop
izbiti,start Z,B
terzija,start T R Z IH Y AE,stop
jure,start Y R EH,stop
sjedjeti,start S Y D,Y
apodiktički,start AE P OH D K T IH CH K IH,stop
uključivo,start UW K CH IH,OH
kvantiteta,start K,AE
kreketati,start K R EH K T AE T,IH
zalagati,start,Z
vegetacijski,start EH G EH T IH Y S K IH,stop
priština,start P R SH,T
prijestolonasljednik,start P R Y EH S T OH L OH N,S
krpa,start K R,P
krampaški,start K R M P AE,SH
pojednostavnjivati,start P OH Y EH D N,OH
vesti,start S T IH,stop
kurtoazija,start K UW,R
ribarski,start R,B
suh,start,S
afrikanizam,start AE,F
zviždati,start Z ZH D,AE
anakronizam,start AE,N
hronološki,start,R
morfema,start M,OH
prijestolonasljednik,start P R Y EH S T OH,L
okviran,start K,IH
rukomet,start R K OH M EH,T
antisemitski,start AE N T IH S M,IH
talijanski,start T,AE
saveznički,start S EH Z N,IH
skuter,start S K,T
nesavesno,start N EH S EH,S
flautaš,start F L AE T IH S T,stop
kovrčati,start K OH CH AE T IH,stop
tradicionalnost,start T R AE D IH IH OH N L,N
kontinentalan,start K N T IH N EH N T AE L AE N,stop
uznemiriti,start UW Z N EH M R IH T IH,stop
opčiniti,start OH P CH N IH T IH,stop
pamtiti,start P M T IH T,IH
posustajati,start P,OH
maskulizam,start M AE,S
amortizacijski,start AE M,OH
lazar,start L Z,AE
tarifa,start,T
neustrašivost,start N EH UW S T R SH IH OH S,T
kvrga,start K R,G
živopisnost,start ZH OH P IH S N,OH
sličiti,start S L CH IH T,IH
šibati,start SH,B
plemenit,start P L EH M N IH,T
propoved,start P R P,OH
uvoznik,start OH Z N IH K,stop
bojkot,start B Y K,OH
uveravati,start UW EH R,AE
ukorenjivati,start UW K OH R EH AE,T
pozirati,start P OH Z R AE T,IH
zabadati,start Z,AE
nepalski,start N P AE L S K,IH
voditelj,start D IH T,EH
pigmejski,start P G M,EH
rigidan,start R G,IH
imobilan,start M OH,B
dativ,start D,T
sjeveroistočno,start,S
predznanje,start P R EH,D
ciklus,start K L,UW
boravišni,start B R AE IH,SH
iluzoran,start L UW Z OH R AE,N
primeren,start,P
školski,start,SH
pripjev,start,P
idolopoklonički,start IH D OH L OH P K L OH N,IH
razglašavati,start R AE Z G L AE SH AE,T
dejstvovati,start D Y S T OH AE T,IH
križišni,start K R ZH IH SH N,IH
transformacija,start T R AE N S F,OH
dugonog,start D UW G,N
primorati,start P R IH M R AE,T
flegmatično,start,F
nagovestiti,start N AE G OH S T IH,T
dvosmislenost,start D S M IH,S
abrevijacija,start AE B R EH IH Y IH Y AE,stop
besvest,start B S EH S,T
algologija,start,AE
rukometaš,start,R
sinoćnji,start S N OH IH,stop
rimokatolik,start R IH M OH K T OH,L
graciozno,start G R IH OH,Z
čekić,start,CH
triangulirati,start T R IH AE N G UW L R,AE
španijel,start SH P N,IH
beskompromisno,start B S K OH M,P
samokres,start S M OH K R EH S,stop
predškola,start P R D,SH
kliker,start,K
kulturno,start K L T,UW
potapati,start P OH,T
burmanski,start B,R
semenka,start S M EH N K AE,stop
prerezivati,start,P
pluskvamperfekt,start P L UW S K AE M P R F EH K,T
mirovinski,start M R,OH
normalan,start N R M AE L AE,N
htijenje,start T,Y
naranča,start N R AE N CH AE,stop
trijumfalan,start T R Y,UW
koherentno,start K OH EH R N,T
studirati,start S,T
neobjektivan,start,N
antibiotik,start AE N T,IH
zapadno,start Z P AE D N OH,stop
vražić,start R,ZH
preporučivati,start P R EH P OH R UW,CH
privrženo,start P R R,ZH
razboj,start R Z,B
trpeti,start T P EH T,IH
intriga,start N T R IH G AE,stop
žbun,start ZH B,N
antisocijalistički,start AE N T IH S OH IH Y AE L,S
razlabaviti,start R Z L AE B,AE
nastradati,start N AE S,T
žilavost,start ZH L AE OH,S
pogrešiti,start P,OH
pretenzija,start P R EH,T
trijezan,start T R Y Z AE,N
egzemplaran,start G Z EH M P L AE,R
šarlatanstvo,start,SH
kairo,start K IH R,OH
peraštanka,start P R AE,SH
svježe,start S Y,ZH
tričav,start T R CH AE,stop
zasluživati,start Z AE S L UW ZH AE,T
poljska,start,P
giljotina,start G OH,T
budžet,start B JH EH T,stop
raspoznatljivost,start,R
beračica,start,B
obrazlagati,start OH B R AE Z L G AE T IH,stop
let,start L,T
pobornica,start,P
tehničarka,start T N IH CH AE,R
dvanaestoro,start D N AE,EH
lateralan,start L T EH,R
internist,start,IH
učinkovit,start UW CH IH,NG
božićni,start B ZH IH,N
analizator,start AE,N
predavati,start P R EH D AE T IH,stop
razmatrati,start R,AE
mohar,start,M
ekskomunikacija,start EH,K
besmislen,start B S M IH S,L
rudarski,start R D AE R S K IH,stop
križište,start K R ZH IH SH,T
tučak,start,T
mangup,start M,N
bešika,start B SH IH K,AE
vreća,start R,AE
autorski,start UW T OH,R
pošumiti,start,P
amerikanizam,start AE M,EH
izbrbljati,start IH Z B B AE,T
nesposoban,start N S,P
ikavizam,start,IH
pridonositi,start,P
boemka,start B,EH
nepremostiv,start N EH P,R
mongolski,start M N G OH L S,K
usporiti,start UW,S
junaštvo,start Y,UW
sinonimija,start S IH N OH N M IH,Y
bulazniti,start B,UW
krivotvoriteljski,start K R IH OH T R IH,T
anakronističan,start AE N AE K R OH N S T IH,CH
iluzionizam,start IH L UW Z IH OH N Z AE M,stop
podnevni,start P D N EH N IH,stop
oponirati,start OH P OH N R AE T,IH
neoboriv,start N EH OH B,R
očinstvo,start,CH
australski,start AE S T R AE L S,K
zadržavati,start Z AE D,R
srbijanka,start S R,B
napatiti,start N P AE T,IH
izopačiti,start IH Z OH P CH IH T,IH
šestoro,start SH S,T
butan,start B T AE N,stop
apolitički,start AE P OH L T,IH
bagrem,start B G,R
stizati,start S,T
kolaž,start K L,AE
legalizacija,start L EH G AE L IH,Z
željno,start ZH N,OH
invencija,start IH N,N
nestajati,start N S,T
autonomaški,start AE UW T OH N,M
švrakopis,start SH R,K
mentalni,start M N T AE L N,IH
anektirati,start AE N EH K,T
kroničar,start K R N IH CH AE R,stop
tricikl,start T R IH,K
sajmeni,start S Y M,EH
mestašce,start M EH S T,SH
mlat,start M L T,stop
zavod,start,Z
bajam,start B Y,AE
vodeći,start D EH,IH
fanatičnost,start F AE N T IH CH N,OH
automobil,start AE UW,T
odbojkaški,start OH D B Y K,AE
rezident,start R EH Z D,EH
argentinski,start AE R,G
krnjadak,start K R,D
greben,start G R B EH N,stop
najezda,start N Y EH Z,D
financijski,start F IH N N T S IH Y S K IH,stop
obustavljati,start OH B S T,AE
speleolog,start S P EH,L
podela,start,P
standardizacija,start S T AE N D AE R D,IH
spisak,start S P,S
stabilizacija,start S T,AE
odsustvo,start,D
plavokrvan,start,P
izbočina,start Z B OH CH IH N AE,stop
natjerivati,start N AE T Y EH R AE,T
lotos,start L T OH,S
kreštelica,start K R SH T,EH
kozmodrom,start K,Z
očajan,start CH,AE
belina,start B EH L,N
božić,start B ZH,IH
hedonistički,start EH D OH N S,T
madžarska,start M JH AE R S K,AE
obrtati,start B R T AE,T
žudjeti,start ZH,D
inflacija,start IH N F L IH,Y
ćirilični,start IH,R
istorodnost,start S T OH,R
luftirati,start L UW F,T
indija,start,N
gubitnik,start G B,IH
isceliti,start IH S L IH,T
izaslanstvo,start IH Z AE S L N S,T
luksuzan,start L K S UW Z,AE
neizbežno,start N IH Z B EH,ZH
norveški,start N,R
anarhistički,start AE N AE R S T IH T SH K,IH
lakomisleno,start L AE K M IH S L,EH
maksimum,start M K S,IH
pretvoriti,start P R EH T,R
starčev,start S T R CH EH,stop
shvatljiv,start,S
garantovati,start G R AE,N
tekstopisac,start T EH K S T OH P S AE,stop
harpunar,start AE,R
nervirati,start N EH R R AE T IH,stop
zgrada,start Z G,R
bezbolan,start,B
grudi,start,G
dvostruk,start D S T R UW K,stop
svojstvo,start S,Y
odnedavna,start,D
nakaniti,start N,AE
kronički,start K R N IH CH K,IH
smiješak,start S,M
sustignuti,start S,S
slatkorječiv,start S L AE T K OH R Y CH,IH
nahod,start N OH,D
siguran,start S G UW,R
uvoznik,start OH Z,N
beocija,start B EH IH,Y
spektakularan,start S P K T,AE
moderan,start M,D
gnevno,start G N,N
verbalistički,start EH R B AE L S T IH T SH K,IH
idolatrijski,start,IH
vladavina,start L D AE,IH
tibetanac,start T IH B,EH
mestance,start M EH S,T
trezveno,start T R,Z
podmornički,start P D,M
blazina,start B L Z IH N,AE
slavonac,start S L AE N,AE
branka,start B R N K AE,stop
anestezija,start AE N EH S T Z IH,Y
segregacija,start S EH G R EH G IH Y AE,stop
sponzor,start,S
bistrouman,start B S T R OH UW M AE,N
lečiti,start,L
tuširati,start T UW,SH
junačiti,start Y UW,N
zakonski,start Z K OH N S,K
izjaviti,start IH,Z
štrapac,start SH T R P AE,stop
lažan,start L ZH AE N,stop
somerica,start S M EH,R
odvratan,start D R,AE
negostoljubivost,start N EH G OH S,T
besplodan,start B S P L,OH
treperiti,start,T
šikana,start SH IH K N,AE
razularenost,start R AE Z L AE R EH N OH,S
kliknuti,start K,L
reljef,start,R
poslovanje,start P OH S L OH,EH
bujnost,start B Y N OH S T,stop
hedonistički,start,EH
samsara,start,S
poliandrija,start P OH L IH N D R,IH
neparan,start,N
filogenija,start F IH L OH,G
čamotinja,start,CH
izdržljivost,start IH Z,D
kišovit,start K IH SH IH,T
malograđanin,start M AE L G,R
tresač,start T R,S
onesposobiti,start OH N EH S P OH,S
pridobijati,start P R,IH
antiseptički,start AE N T IH S P T IH CH,K
uvredljivo,start,UW
entuzijazam,start EH N T UW Z IH Y Z AE,M
pobornik,start P B OH R N IH,K
salatni,start S,L
sebičan,start S B IH CH,AE
proćućivati,start P R OH UW AE T IH,stop
frtalj,start,F
incident,start IH,N
egoistički,start EH G OH S T IH,T
transgresivan,start T R N S G R EH S IH AE N,stop
kupon,start K P OH N,stop
patrijarhalno,start P T R IH Y AE R AE L N OH,stop
