word,ipa,ARPAbet
gunnþórunn,k ʏ n θ o uː r ʏ nː,K N TH OH UW R N
gusa,k ʏː s a,K S AE
gustuk,k ʏ s t ʏ k,K S T K
gustur,k ʏ s t ʏ r,K S T R
guð,k v ʏː ð,K V DH
guða,k v ʏː ð a,K V DH AE
guðbjörg,k v ʏ ð p j œ r k,K V DH P Y AE R K
guðbrandína,k v ʏ ð p r a n t iː n a,K V DH P R AE N T IH N AE
guðdís,k v ʏ ð t iː s,K V DH T IH S
guðfræði,k v ʏ ð f r a iː ð ɪ,K V DH F R AE IH DH IH
guðfræðingur,k v ʏ ð f r a i ð i ŋ k ʏ r,K V DH F R AE IH DH IH NG K R
guðjohnsen,k v ʏ ð j o u n s ɛː nː,K V DH Y OH UW N S EH N
guðjónína,k v ʏ ð j o uː n iː n a,K V DH Y OH UW N IH N AE
guðlast,k v ʏ ð l a s t,K V DH L AE S T
guðlaug,k v ʏ ð l ø yː ɣ,K V DH L
guðlaugur,k v ʏ ð l ø yː ɣ ʏ r,K V DH L R
guðlegur,k v ʏ ð l ɛː ɣ ʏ r,K V DH L EH R
guðleysi,k v ʏ ð l e iː s ɪ,K V DH L EH IH S IH
guðleysingi,k v ʏ ð l e iː s i ɲ c ɪ,K V DH L EH IH S IH IH
guðmunda,k v ʏ ð m ʏ n t a,K V DH M N T AE
guðmundur,k v ʏ ð m ʏ n t ʏ r,K V DH M N T R
guðmundína,k v ʏ ð m ʏ n t iː n a,K V DH M N T IH N AE
guðríður,k v ʏ ð r iː ð ʏ r,K V DH R IH DH R
guðrún,k v ʏ ð r uː n,K V DH R UW N
guðspjall,k v ʏ ð s p j a t l,K V DH S P Y AE T L
guðspjallamaður,k v ʏ ð s p j a t l a m aː ð ʏ r,K V DH S P Y AE T L AE M AE DH R
guðvaldína,k v ʏ ð v a l t iː n a,K V DH V AE L T IH N AE
gvatemala,k v aː tʰ ɛː m aː l a,K V AE T EH M AE L AE
gylla,c ɪ t l a,IH T L AE
gylta,c ɪ l̥ t a,IH T AE
gyrðir,c ɪ r ð ɪ r,IH R DH IH R
gyða,c ɪː ð a,IH DH AE
gyðingur,c ɪː ð i ŋ k ʏ r,IH DH IH NG K R
gyðja,c ɪ ð j a,IH DH Y AE
gá,k a uː,K AE UW
gáfa,k a uː v a,K AE UW V AE
gáfaður,k a uː v a ð ʏ r,K AE UW V AE DH R
gála,k a uː l a,K AE UW L AE
gálaus,k a uː l ø yː s,K AE UW L S
gáleysi,k a uː l e iː s ɪ,K AE UW L EH IH S IH
gálgi,k a u l c ɪ,K AE UW L IH
gálma,k a u l m a,K AE UW L M AE
gári,k a uː r ɪ,K AE UW R IH
gáski,k a u s c ɪ,K AE UW S IH
gát,k a uː t,K AE UW T
gáta,k a uː t a,K AE UW T AE
gátt,k a u h t,K AE UW HH T
gæfa,c a iː v a,AE IH V AE
gæfumunur,c a iː v ʏ m ʏː n ʏ r,AE IH V M N R
gæfur,c a iː v ʏ r,AE IH V R
gæi,k a iː j ɪ,K AE IH Y IH
gæla,c a iː l a,AE IH L AE
gæludýr,c a iː l ʏ t iː r,AE IH L T IH R
gælunafn,c a iː l ʏ n a p n,AE IH L N AE P N
gæluverkefni,c a iː l ʏ v ɛ r̥ k ɛ p n ɪ,AE IH L V EH K EH P N IH
gæra,c a iː r a,AE IH R AE
gæruskinn,c a iː r ʏ s c ɪ nː,AE IH R S IH N
gæs,c a iː s,AE IH S
gæsa,c a iː s a,AE IH S AE
gæsahúð,c a iː s a h uː ð,AE IH S AE HH UW DH
gæta,c a iː t a,AE IH T AE
gætinn,c a iː t ɪ nː,AE IH T IH N
gætni,c a i h t n ɪ,AE IH HH T N IH
gætt,k a ɪ h t,K AE IH HH T
gæði,c a iː ð ɪ,AE IH DH IH
gé,c ɛː,EH
gíbraltar,c iː p r a l̥ t aː r,IH P R AE T AE R
gígja,c iː j a,IH Y AE
gígur,c iː ɣ ʏ r,IH R
gíll,c i t l,IH T L
gína,c iː n a,IH N AE
gíraffi,c iː r a fː ɪ,IH R AE F IH
gírstöng,c iː r̥ s t ø y ŋ k,IH S T NG K
gís,c iː s,IH S
gísl,c i s t l,IH S T L
gíslína,c i s t l iː n a,IH S T L IH N AE
gítar,c iː tʰ aː r,IH T AE R
góa,k o uː a,K OH UW AE
góla,k o uː l a,K OH UW L AE
gólf,k o u l v,K OH UW L V
gómfilla,k o u m f ɪ t l a,K OH UW M F IH T L AE
gómsætur,k o u m s a iː t ʏ r,K OH UW M S AE IH T R
gómur,k o uː m ʏ r,K OH UW M R
góður,k o uː ð ʏ r,K OH UW DH R
góðæri,k o uː ð a iː r ɪ,K OH UW DH AE IH R IH
göfuglyndur,k œː v ʏ ɣ l ɪ n t ʏ r,K AE V L IH N T R
göfugur,k œː v ʏ ɣ ʏ r,K AE V R
göldróttur,k œ l t r o u h t ʏ r,K AE L T R OH UW HH T R
göltur,k œ l̥ t ʏ r,K AE T R
göndull,k œ n t ʏ t l,K AE N T T L
göng,k ø y ŋ k,K NG K
gönguferð,k ø y ŋ k ʏ f ɛ r ð,K NG K F EH R DH
gönguleið,k ø y ŋ k ʏ l e iː ð,K NG K L EH IH DH
göngutúr,k ø y ŋ k ʏ tʰ uː r,K NG K T UW R
görn,k œ r t n,K AE R T N
götun,k œː t ʏ n,K AE T N
gúlrotta,k u l r ɔ h t a,K UW L R AO HH T AE
gúrka,k u r̥ k a,K UW K AE
gúrkutíð,k u r̥ k ʏ tʰ iː ð,K UW K T IH DH
gýgur,c iː ɣ ʏ r,IH R
h,h a uː,HH AE UW
ha,h aː,HH AE
haarde,h ɔ r t ɛː,HH AO R T EH
hadda,h a tː a,HH AE T AE
haddur,h a tː ʏ r,HH AE T R
haf,h aː v,HH AE V
hafa,h aː v a,HH AE V AE
hafald,h aː v a l t,HH AE V AE L T
hafdís,h a v t iː s,HH AE V T IH S
hafliðína,h a v l ɪː ð iː n a,HH AE V L IH DH IH N AE
hafmey,h a v m e iː,HH AE V M EH IH
hafna,h a p n a,HH AE P N AE
hafnabolti,h a p n a p ɔ l̥ t ɪ,HH AE P N AE P AO T IH
hafragrautur,h a v r a k r ø yː t ʏ r,HH AE V R AE K R T R
haframjöl,h a v r a m j œː l,HH AE V R AE M Y AE L
hafri,h a v r ɪ,HH AE V R IH
haft,h a f t,HH AE F T
hafur,h aː v ʏ r,HH AE V R
haförn,h aː v œ r t n,HH AE V AE R T N
haga,h aː ɣ a,HH AE AE
hagfræði,h a x f r a iː ð ɪ,HH AE F R AE IH DH IH
hagga,h a kː a,HH AE K AE
hagi,h a iː j ɪ,HH AE IH Y IH
hagi,h aː j ɪ,HH AE Y IH
hagl,h a k l,HH AE K L
haglabyssa,h a k l a p ɪ sː a,HH AE K L AE P IH S AE
hagnaður,h a k n a ð ʏ r,HH AE K N AE DH R
hagsbót,h a x s p o uː t,HH AE S P OH UW T
hagskælingur,h a x s c a i l i ŋ k ʏ r,HH AE S AE IH L IH NG K R
hagsæld,h a x s a i l t,HH AE S AE IH L T
hagur,h aː ɣ ʏ r,HH AE R
hak,h aː k,HH AE K
haka,h aː k a,HH AE K AE
hakakross,h aː k a kʰ r ɔ sː,HH AE K AE K R AO S
haki,h aː c ɪ,HH AE IH
hakk,h a h k,HH AE HH K
hakka,h a k k a,HH AE K K AE
halastjarna,h aː l a s t j a r t n a,HH AE L AE S T Y AE R T N AE
hald,h a l t,HH AE L T
halda,h a l t a,HH AE L T AE
haldinn,h a l t ɪ nː,HH AE L T IH N
hali,h aː l ɪ,HH AE L IH
halla,h a t l a,HH AE T L AE
hallarvirki,h a t l a r v ɪ r̥ c ɪ,HH AE T L AE R V IH IH
halldís,h a l t iː s,HH AE L T IH S
halldór,h a l t o uː r,HH AE L T OH UW R
halldórsdóttir,h a l t o u r̥ s t o u h t ɪ r,HH AE L T OH UW S T OH UW HH T IH R
hallgerður,h a t l c ɛ r ð ʏ r,HH AE T L EH R DH R
hallgrímína,h a t l k r iː m iː n a,HH AE T L K R IH M IH N AE
halli,h a t l ɪ,HH AE T L IH
hallmundur,h a t l m ʏ n t ʏ r,HH AE T L M N T R
hallur,h a t l ʏ r,HH AE T L R
haltra,h a l̥ t r a,HH AE T R AE
haltur,h a l̥ t ʏ r,HH AE T R
hamagangur,h aː m a k a u ŋ k ʏ r,HH AE M AE K AE UW NG K R
hamar,h aː m a r,HH AE M AE R
hamborg,h a m p ɔ r k,HH AE M P AO R K
hamborgari,h a m p ɔ r k a r ɪ,HH AE M P AO R K AE R IH
hamingja,h aː m i ɲ c a,HH AE M IH AE
hamingjusamur,h aː m i ɲ c ʏ s aː m ʏ r,HH AE M IH S AE M R
hamla,h a m l a,HH AE M L AE
hampjurt,h a m̥ p j ʏ r̥ t,HH AE P Y T
hampur,h a m̥ p ʏ r,HH AE P R
hamra,h a m r a,HH AE M R AE
hamstur,h a m s t ʏ r,HH AE M S T R
hamur,h aː m ʏ r,HH AE M R
hana,h aː n a,HH AE N AE
handa,h a n t a,HH AE N T AE
handaband,h a n t a p a n t,HH AE N T AE P AE N T
handahóf,h a n t a h o uː v,HH AE N T AE HH OH UW V
handarkriki,h a n t a r kʰ r ɪː c ɪ,HH AE N T AE R K R IH IH
handavinna,h a n t a v ɪ nː a,HH AE N T AE V IH N AE
handboltaþjálfari,h a n t p ɔ l̥ t a θ j a u l v a r ɪ,HH AE N T P AO T AE TH Y AE UW L V AE R IH
handbolti,h a n t p ɔ l̥ t ɪ,HH AE N T P AO T IH
handbremsa,h a n t p r ɛ m s a,HH AE N T P R EH M S AE
handbremsubeygja,h a n t p r ɛ m s ʏ p e iː j a,HH AE N T P R EH M S P EH IH Y AE
handbók,h a n t p o uː k,HH AE N T P OH UW K
handfylli,h a n t f ɪ t l ɪ,HH AE N T F IH T L IH
handklæði,h a n t kʰ l a iː ð ɪ,HH AE N T K L AE IH DH IH
handknattleiksþjálfari,h a n t kʰ n a h t l e i k s θ j a u l v a r ɪ,HH AE N T K N AE HH T L EH IH K S TH Y AE UW L V AE R IH
handknattleikur,h a n t kʰ n a h t l e iː k ʏ r,HH AE N T K N AE HH T L EH IH K R
handleggur,h a n t l ɛ kː ʏ r,HH AE N T L EH K R
handrit,h a n t r ɪː t,HH AE N T R IH T
handrið,h a n t r ɪː ð,HH AE N T R IH DH
handsnyrting,h a n t s t n ɪ r̥ t i ŋ k,HH AE N T S T N IH T IH NG K
handsprengja,h a n t s p r e i ɲ c a,HH AE N T S P R EH IH AE
handtaka,h a n t tʰ aː k a,HH AE N T T AE K AE
hanga,h a u ŋ k a,HH AE UW NG K AE
hangikjöt,h a u ŋ c ɪ cʰ œː t,HH AE UW NG IH AE T
hani,h aː n ɪ,HH AE N IH
hanki,h a u ɲ̊ c ɪ,HH AE UW IH
hann,a nː,AE N
hann,h a nː,HH AE N
hanna,h a nː a,HH AE N AE
hannesína,h a nː ɛː s iː n a,HH AE N EH S IH N AE
hansen,h a n s ɛ nː,HH AE N S EH N
hanskahólf,h a n s k a h o u l v,HH AE N S K AE HH OH UW L V
hanski,h a n s c ɪ,HH AE N S IH
hansína,h a n s iː n a,HH AE N S IH N AE
happ,h a h p,HH AE HH P
happdrætti,h a h p t r a i h t ɪ,HH AE HH P T R AE IH HH T IH
haraldur,h aː r a l t ʏ r,HH AE R AE L T R
haraldína,h aː r a l t iː n a,HH AE R AE L T IH N AE
hark,h a r̥ k,HH AE K
harka,h a r̥ k a,HH AE K AE
harma,h a r m a,HH AE R M AE
harmur,h a r m ʏ r,HH AE R M R
harmóníum,h a r m o uː n iː j ʏ m,HH AE R M OH UW N IH Y M
harpa,h a r̥ p a,HH AE P AE
harðlífi,h a r ð l iː v ɪ,HH AE R DH L IH V IH
harður,h a r ð ʏ r,HH AE R DH R
hastur,h a s t ʏ r,HH AE S T R
hata,h aː t a,HH AE T AE
hattari,h a h t aː r ɪ,HH AE HH T AE R IH
hattur,h aʰ t ʏ r,HH AE T R
hatur,h aː t ʏ r,HH AE T R
haugalygi,h ø yː ɣ a l ɪː j ɪ,HH AE L IH Y IH
haugarfi,h ø yː ɣ a r v ɪ,HH AE R V IH
haugur,h ø yː ɣ ʏ r,HH R
haukur,h ø yː k ʏ r,HH K R
haull,h ø y t l,HH T L
haus,h ø yː s,HH S
hauskúpa,h ø yː s kʰ uː p a,HH S K UW P AE
haust,h ø y s t,HH S T
hausta,h ø y s t a,HH S T AE
haustlegur,h ø y s t l ɛː ɣ ʏ r,HH S T L EH R
havaí,h aː v a iː,HH AE V AE IH
hebreska,h ɛː p r ɛ s k a,HH EH P R EH S K AE
hedd,h ɛ tː,HH EH T
hedda,h ɛ tː a,HH EH T AE
hefill,h ɛː v ɪ t l,HH EH V IH T L
hefja,h ɛ v j a,HH EH V Y AE
hefla,h ɛ p l a,HH EH P L AE
heflaður,h ɛ p l aː ð ʏ r,HH EH P L AE DH R
hefna,h ɛ p n a,HH EH P N AE
hefnd,h ɛ m t,HH EH M T
hefndarþorsti,h ɛ m t a r θ ɔ r̥ s t ɪ,HH EH M T AE R TH AO S T IH
hefta,h ɛ f t a,HH EH F T AE
hefti,h ɛ f t ɪ,HH EH F T IH
heftivír,h ɛ f t ɪ v iː r,HH EH F T IH V IH R
hefð,h ɛ v ð,HH EH V DH
hegna,h ɛ k n a,HH EH K N AE
hegning,h ɛ k n i ŋ k,HH EH K N IH NG K
hegri,h ɛ ɣ r ɪ,HH EH R IH
hegða,h ɛ ɣ ð a,HH EH DH AE
hegðun,h ɛ ɣ ð ʏ n,HH EH DH N
heift,h e i f t,HH EH IH F T
heigull,h e iː ɣ ʏ t l,HH EH IH T L
heilabólga,h e iː l a p o u l k a,HH EH IH L AE P OH UW L K AE
heiladingull,h e iː l a t i ŋ k ʏ t l,HH EH IH L AE T IH NG K T L
heilalaus,h e iː l a l ø yː s,HH EH IH L AE L S
heilalömun,h e iː l a l œː m ʏ n,HH EH IH L AE L AE M N
heilaþvottur,h e iː l a θ v ɔ h t ʏ r,HH EH IH L AE TH V AO HH T R
heilbrigði,h e i l p r ɪ ɣ ð ɪ,HH EH IH L P R IH DH IH
heilbrigður,h e i l p r ɪ ɣ ð ʏ r,HH EH IH L P R IH DH R
heild,h e i l t,HH EH IH L T
heildi,h e i l t ɪ,HH EH IH L T IH
heildun,h e i l t ʏ n,HH EH IH L T N
heili,h e iː l ɪ,HH EH IH L IH
heilindi,h e iː l ɪ n t ɪ,HH EH IH L IH N T IH
heill,h e i t l,HH EH IH T L
heilla,h e i t l a,HH EH IH T L AE
heilnóta,h e i l n o uː t a,HH EH IH L N OH UW T AE
heilsa,h e i l s a,HH EH IH L S AE
heima,h e iː m a,HH EH IH M AE
heimalið,h e iː m a l ɪː ð,HH EH IH M AE L IH DH
heimasæta,h e iː m a s a iː t a,HH EH IH M AE S AE IH T AE
heimasími,h e iː m a s iː m ɪ,HH EH IH M AE S IH M IH
heimaverkefni,h e iː m a v ɛ r̥ k ɛ p n ɪ,HH EH IH M AE V EH K EH P N IH
heimavinna,h e iː m a v ɪ nː a,HH EH IH M AE V IH N AE
heimboð,h e i m p ɔː ð,HH EH IH M P AO DH
heimferð,h e i m f ɛ r ð,HH EH IH M F EH R DH
heimild,h e iː m ɪ l t,HH EH IH M IH L T
heimili,h e iː m ɪ l ɪ,HH EH IH M IH L IH
heimilisfang,h e iː m ɪ l ɪ s f a u ŋ k,HH EH IH M IH L IH S F AE UW NG K
heimill,h e iː m ɪ t l,HH EH IH M IH T L
heimsendir,h e i m s ɛ n t ɪ r,HH EH IH M S EH N T IH R
heimsfriður,h e i m s f r ɪː ð ʏ r,HH EH IH M S F R IH DH R
heimska,h e i m s k a,HH EH IH M S K AE
heimskaut,h e i m s k ø yː t,HH EH IH M S K T
heimskautanótt,h e i m s k ø yː t a n o u h t,HH EH IH M S K T AE N OH UW HH T
heimskautsnótt,h e i m s k ø y t s n o u h t,HH EH IH M S K T S N OH UW HH T
heimskingi,h e i m s c i ɲ c ɪ,HH EH IH M S IH IH
heimsmet,h e i m s m ɛː t,HH EH IH M S M EH T
heimsmethafi,h e i m s m ɛː t h aː v ɪ,HH EH IH M S M EH T HH AE V IH
heimspeki,h e i m s p ɛː c ɪ,HH EH IH M S P EH IH
heimspekingur,h e i m s p ɛː c i ŋ k ʏ r,HH EH IH M S P EH IH NG K R
heimsvaldastefna,h e i m s v a l t a s t ɛ p n a,HH EH IH M S V AE L T AE S T EH P N AE
heimsvísa,h e i m s v iː s a,HH EH IH M S V IH S AE
heimsyfirráð,h e i m s ɪː v ɪ r r a uː ð,HH EH IH M S IH V IH R R AE UW DH
heimsálfa,h e i m s a u l v a,HH EH IH M S AE UW L V AE
heimsókn,h e i m s o u h k n,HH EH IH M S OH UW HH K N
heimta,h e i m̥ t a,HH EH IH T AE
heimula,h e iː m ʏː l a,HH EH IH M L AE
heimur,h e iː m ʏ r,HH EH IH M R
heimþrá,h e i m θ r a uː,HH EH IH M TH R AE UW
heit,h e iː t,HH EH IH T
heita,h e iː t a,HH EH IH T AE
heiti,h e iː t ɪ,HH EH IH T IH
heitur,h e iː t ʏ r,HH EH IH T R
heiðagæs,h e iː ð a c a iː s,HH EH IH DH AE AE IH S
heiðarlegur,h e iː ð a r l ɛː ɣ ʏ r,HH EH IH DH AE R L EH R
heiðarleiki,h e iː ð a r l e iː c ɪ,HH EH IH DH AE R L EH IH IH
heiðdís,h e i ð t iː s,HH EH IH DH T IH S
heiði,h e iː ð ɪ,HH EH IH DH IH
heiðindómur,h e iː ð ɪ n t o uː m ʏ r,HH EH IH DH IH N T OH UW M R
heiðingi,h e iː ð i ɲ c ɪ,HH EH IH DH IH IH
heiðni,h e i ð n ɪ,HH EH IH DH N IH
heiður,h e iː ð ʏ r,HH EH IH DH R
hekk,h ɛ h k,HH EH HH K
hekla,h ɛ h k l a,HH EH HH K L AE
hel,h ɛː l,HH EH L
held,h ɛ l t,HH EH L T
helgarferð,h ɛ l k a r f ɛ r ð,HH EH L K AE R F EH R DH
helgi,h ɛ l c ɪ,HH EH L IH
helgidagur,h ɛ l c ɪ t aː ɣ ʏ r,HH EH L IH T AE R
helgisiður,h ɛ l c ɪ s ɪː ð ʏ r,HH EH L IH S IH DH R
helgur,h ɛ l k ʏ r,HH EH L K R
hella,h ɛ t l a,HH EH T L AE
hellingur,h ɛ t l i ŋ k ʏ r,HH EH T L IH NG K R
hellir,h ɛ t l ɪ r,HH EH T L IH R
helluhnoðri,h ɛ t l ʏ n̥ ɔ ð r ɪ,HH EH T L AO DH R IH
helluhraun,h ɛ t l ʏ r̥ ø yː n,HH EH T L N
helmingur,h ɛ l m i ŋ k ʏ r,HH EH L M IH NG K R
helsingi,h ɛ l s i ɲ c ɪ,HH EH L S IH IH
helsingjaborg,h ɛ l s i ɲ c a p ɔ r k,HH EH L S IH AE P AO R K
helsingjaeyri,h ɛ l s ɪ ɲ c a e iː r ɪ,HH EH L S IH AE EH IH R IH
helta,h ɛ l̥ t a,HH EH T AE
helvískur,h ɛ l v i s k ʏ r,HH EH L V IH S K R
helvíti,h ɛ l v iː t ɪ,HH EH L V IH T IH
helín,h ɛː l iː n,HH EH L IH N
hem,h ɛː m,HH EH M
hemill,h ɛː m ɪ t l,HH EH M IH T L
hemja,h ɛ m j a,HH EH M Y AE
hempa,h ɛ m̥ p a,HH EH P AE
henda,h ɛ n t a,HH EH N T AE
hending,h ɛ n t i ŋ k,HH EH N T IH NG K
hendni,h ɛ n t n ɪ,HH EH N T N IH
hengi,h e i ɲ c ɪ,HH EH IH IH
hengill,h e i ɲ c ɪ t l,HH EH IH IH T L
hengistör,h e i ɲ c ɪ s t œː r,HH EH IH IH S T AE R
hengja,h e i ɲ c a,HH EH IH AE
heppni,h ɛ h p n ɪ,HH EH HH P N IH
her,h ɛː r,HH EH R
hera,h ɛː r a,HH EH R AE
herbergi,h ɛ r p ɛ r c ɪ,HH EH R P EH R IH
herdís,h ɛ r t iː s,HH EH R T IH S
herfi,h ɛ r v ɪ,HH EH R V IH
herfugl,h ɛː r f ʏ k l,HH EH R F K L
herkinn,h ɛ r̥ c ɪ nː,HH EH IH N
herklæði,h ɛ r̥ kʰ l a iː ð ɪ,HH EH K L AE IH DH IH
herkvaðning,h ɛ r̥ kʰ v a ð n i ŋ k,HH EH K V AE DH N IH NG K
herkúles,h ɛ r̥ k uː l ɛː s,HH EH K UW L EH S
hermannaskáli,h ɛ r m a nː a s k a uː l ɪ,HH EH R M AE N AE S K AE UW L IH
hermaður,h ɛ r m aː ð ʏ r,HH EH R M AE DH R
hermd,h ɛ r m t,HH EH R M T
hermikráka,h ɛ r m ɪ kʰ r a uː k a,HH EH R M IH K R AE UW K AE
hermundur,h ɛ r m ʏ n t ʏ r,HH EH R M N T R
herpingur,h ɛ r̥ p i ŋ k ʏ r,HH EH P IH NG K R
herra,h ɛ rː a,HH EH R AE
herramaður,h ɛ rː a m aː ð ʏ r,HH EH R AE M AE DH R
herri,h ɛ rː ɪ,HH EH R IH
hersegóvína,h ɛ r̥ s ɛː k o uː v iː n a,HH EH S EH K OH UW V IH N AE
hershöfðingi,h ɛ r̥ s h œ v ð i ɲ c ɪ,HH EH S HH AE V DH IH IH
herstígvél,h ɛ r̥ s t i ɣ v j ɛː l,HH EH S T IH V Y EH L
hersveit,h ɛ r̥ s v e i t,HH EH S V EH IH T
hertogadæmi,h ɛ r̥ tʰ ɔː ɣ a t a iː m ɪ,HH EH T AO AE T AE IH M IH
hertogi,h ɛ r̥ tʰ ɔ j ɪ,HH EH T AO Y IH
hervör,h ɛ r v œː r,HH EH R V AE R
herða,h ɛ r ð a,HH EH R DH AE
herðablað,h ɛ r ð a p l aː ð,HH EH R DH AE P L AE DH
herðar,h ɛ r ð a r,HH EH R DH AE R
herðatré,h ɛ r ð a t r j ɛː,HH EH R DH AE T R Y EH
hes,h ɛː s,HH EH S
hespa,h ɛ s p a,HH EH S P AE
hestaleiga,h ɛ s t a l e iː ɣ a,HH EH S T AE L EH IH AE
hestur,h ɛ s t ʏ r,HH EH S T R
hetja,h ɛː t j a,HH EH T Y AE
hetta,h ɛ h t a,HH EH HH T AE
hettumáfur,h ɛ h t a m a uː v ʏ r,HH EH HH T AE M AE UW V R
hettupeysa,h ɛ h t ʏ pʰ e iː s a,HH EH HH T P EH IH S AE
hey,h e iː,HH EH IH
heygja,h e iː j a,HH EH IH Y AE
heyja,h e iː j a,HH EH IH Y AE
heyra,h e iː r a,HH EH IH R AE
heyrn,h e i r t n,HH EH IH R T N
heyrnarlaus,h e i r t n a r l ø yː s,HH EH IH R T N AE R L S
heyrnartól,h e i r t n a r tʰ o uː l,HH EH IH R T N AE R T OH UW L
hik,h ɪː k,HH IH K
hika,h ɪː k a,HH IH K AE
hiksti,h ɪ x s t ɪ,HH IH S T IH
hildigunnur,h ɪ l t ɪ k ʏ nː ʏ r,HH IH L T IH K N R
hildimundur,h ɪ l t ɪ m ʏ n t ʏ r,HH IH L T IH M N T R
hilla,h ɪ t l a,HH IH T L AE
hilling,h ɪ t l i ŋ k,HH IH T L IH NG K
hilmir,h ɪ l m ɪ r,HH IH L M IH R
hilmir,h ɪ l m ɪː r,HH IH L M IH R
himbrimi,h ɪ m p r ɪː m ɪ,HH IH M P R IH M IH
himinn,h ɪː m ɪ nː,HH IH M IH N
himna,h ɪ m n a,HH IH M N AE
himnaríki,h ɪ m n a r iː c ɪ,HH IH M N AE R IH IH
hind,h ɪ n t,HH IH N T
hindartré,h ɪ n t a r t r j ɛː,HH IH N T AE R T R Y EH
hindber,h ɪ n t p ɛː r,HH IH N T P EH R
hindra,h ɪ n t r a,HH IH N T R AE
hindrun,h ɪ n t r ʏ n,HH IH N T R N
hindurvitni,h ɪ n t ʏ r v ɪ h t n ɪ,HH IH N T R V IH HH T N IH
hinn,h ɪ nː,HH IH N
hinstur,h ɪ n s t ʏ r,HH IH N S T R
hippi,h ɪ h p ɪ,HH IH HH P IH
hirsla,h ɪ r̥ s t l a,HH IH S T L AE
hirð,h ɪ r ð,HH IH R DH
hirða,h ɪ r ð a,HH IH R DH AE
hirðingi,h ɪ r ð i ɲ c ɪ,HH IH R DH IH IH
hirðir,h ɪ r ð ɪ r,HH IH R DH IH R
hirðulaus,h ɪ r ð ʏ l ø yː s,HH IH R DH L S
hirðuleysi,h ɪ r ð ʏ l e iː s ɪ,HH IH R DH L EH IH S IH
hissa,h ɪ sː a,HH IH S AE
hita,h ɪː t a,HH IH T AE
hitamælir,h ɪː t a m a iː l ɪ r,HH IH T AE M AE IH L IH R
hiti,h ɪː t ɪ,HH IH T IH
hitna,h ɪ h t n a,HH IH HH T N AE
hittni,h ɪ h t n ɪ,HH IH HH T N IH
hjakka,ç a h k a,AE HH K AE
hjal,ç aː l,AE L
hjala,ç aː l a,AE L AE
hjalli,ç a t l ɪ,AE T L IH
hjallur,ç a t l ʏ r,AE T L R
hjalt,ç a l̥ t,AE T
hjaltalín,ç a l̥ t a l iː n,AE T AE L IH N
hjaltested,ç a l̥ t ɛː s t ɛː ð,AE T EH S T EH DH
hjalti,ç a l̥ t ɪ,AE T IH
hjaltlandseyjar,ç a l̥ t l a n t s e iː j a r,AE T L AE N T S EH IH Y AE R
hjaltína,ç a l̥ t iː n a,AE T IH N AE
hjara,ç aː r a,AE R AE
hjarn,ç a r t n,AE R T N
hjarna,ç a r t n a,AE R T N AE
hjarni,ç a r t n ɪ,AE R T N IH
hjarta,ç a r̥ t a,AE T AE
hjartafífill,ç a r̥ t a f iː v ɪ t l,AE T AE F IH V IH T L
hjartanykra,ç a r̥ t a n ɪː k r a,AE T AE N IH K R AE
hjartarfi,ç a r̥ t a r v ɪ,AE T AE R V IH
hjartastillir,ç a r̥ t a s t ɪ t l ɪ r,AE T AE S T IH T L IH R
hjarðmaður,ç a r ð m aː ð ʏ r,AE R DH M AE DH R
hjaðna,ç a ð n a,AE DH N AE
hjá,ç a uː,AE UW
hjáguð,ç a u k v ʏː ð,AE UW K V DH
hjáleið,ç a uː l e iː ð,AE UW L EH IH DH
hjálmar,ç a u l m a r,AE UW L M AE R
hjálmtýr,ç a u l m tʰ iː r,AE UW L M T IH R
hjálmur,ç a u l m ʏ r,AE UW L M R
hjálp,ç a u l̥ p,AE UW P
hjálpa,ç a u l̥ p a,AE UW P AE
hjálpari,ç a u l̥ p a r ɪ,AE UW P AE R IH
hjálparsagnorð,ç a u l̥ p a r s a k n ɔ r ð,AE UW P AE R S AE K N AO R DH
hjálparsögn,ç a u l̥ p a r s œ k n,AE UW P AE R S AE K N
hjátrú,ç a uː tʰ r uː,AE UW T R UW
hjól,ç o uː l,OH UW L
hjóla,ç o uː l a,OH UW L AE
hjólabretti,ç o uː l a p r ɛ h t ɪ,OH UW L AE P R EH HH T IH
hjólastóll,ç o uː l a s t o u t l,OH UW L AE S T OH UW T L
hjólasæti,ç o uː l a s a iː t ɪ,OH UW L AE S AE IH T IH
hjólbarði,ç o u l p a r ð ɪ,OH UW L P AE R DH IH
hjólbörur,ç o uː l p œː r ʏ r,OH UW L P AE R R
hjólhýsi,ç o u l h iː s ɪ,OH UW L HH IH S IH
hjólreiðabraut,ç o u l r e iː ð a p r ø yː t,OH UW L R EH IH DH AE P R T
hjóm,ç o uː m,OH UW M
hjón,ç o uː n,OH UW N
hjónaband,ç o uː n a p a n t,OH UW N AE P AE N T
hjónaskilnaður,ç o uː n a s c ɪ l n aː ð ʏ r,OH UW N AE S IH L N AE DH R
hjör,ç œː r,AE R
hjördís,ç œ r t iː s,AE R T IH S
hjörtur,ç œ r̥ t ʏ r,AE T R
hjörtína,ç œ r̥ t iː n a,AE T IH N AE
hjörð,ç œ r ð,AE R DH
hjú,ç uː,UW
hjúfra,ç u v r a,UW V R AE
hjúkra,ç uː k r a,UW K R AE
hjúkrun,ç uː k r ʏ n,UW K R N
