word,ipa,ARPAbet
chino,k i n o,K IH N OH
chio,k i o,K IH OH
chiocciare,k j o t t͡ʃ a r e,K Y OH T CH AE R EH
chiocciola,k j ɔ t t͡ʃ o l a,K Y AO T CH OH L AE
chiocciolare,k j o t t͡ʃ o l a r e,K Y OH T CH OH L AE R EH
chiodaia,k j o d a j a,K Y OH D AE Y AE
chiodaio,k j o d a j o,K Y OH D AE Y OH
chiodino,k j o d i n o,K Y OH D IH N OH
chiodino,k j ɔ d i n o,K Y AO D IH N OH
chiodo,k j ɔ d o,K Y AO D OH
chioma,k j ɔ m a,K Y AO M AE
chiosco,k j ɔ s k o,K Y AO S K OH
chirografo,k i r ɔ ɡ r a f o,K IH R AO G R AE F OH
chirurga,k i r u r ɡ a,K IH R UW R G AE
chirurgo,k i r u r ɡ o,K IH R UW R G OH
chitarra,k i t a r r a,K IH T AE R R AE
chiudere,k j u d e r e,K Y UW D EH R EH
chiuino,k j u i n o,K Y UW IH N OH
chiunque,k i u n k w e,K IH UW N K W EH
chiurlettino,k j u r l e t t i n o,K Y UW R L EH T T IH N OH
chiurletto,k j u r l e t t o,K Y UW R L EH T T OH
chiurlo,k j u r l o,K Y UW R L OH
chiurlotto,k j u r l ɔ t t o,K Y UW R L AO T T OH
chiusa,k j uː s a,K Y UW S AE
chiusa,k j uː z a,K Y UW Z AE
chiuso,k j u z o,K Y UW Z OH
chiò,k j ɔ,K Y AO
chiù,k j u,K Y UW
ci,t͡ʃ i,CH IH
ciabatta,t ʃ a b a t t a,T SH AE B AE T T AE
ciabuscolo,t͡ʃ a b u s k o l o,CH AE B UW S K OH L OH
ciacchero,t͡ʃ a k k e r o,CH AE K K EH R OH
cialda,t ʃ a l d a,T SH AE L D AE
cialdonaia,t͡ʃ a l d o n a j a,CH AE L D OH N AE Y AE
cialdonaio,t͡ʃ a l d o n a j o,CH AE L D OH N AE Y OH
cialtrone,t͡ʃ a l t r o n e,CH AE L T R OH N EH
ciambella,t͡ʃ a m b ɛ l l a,CH AE M B EH L L AE
cianaio,t͡ʃ a n a j o,CH AE N AE Y OH
cianca,t͡ʃ a n k a,CH AE N K AE
cianfrusaglia,t͡ʃ a n f r u z a ʎ ʎ a,CH AE N F R UW Z AE AE
ciano,t ʃ i a n o,T SH IH AE N OH
ciao,t͡ʃ a o,CH AE OH
ciarlare,t͡ʃ a r l a r e,CH AE R L AE R EH
ciarlatano,t͡ʃ a r l a t a n o,CH AE R L AE T AE N OH
ciarpa,t͡ʃ a r p a,CH AE R P AE
ciaspola,t͡ʃ a s p o l a,CH AE S P OH L AE
ciato,t͡ʃ i a t o,CH IH AE T OH
ciauscolo,t͡ʃ a u s k o l o,CH AE UW S K OH L OH
ciazio,t͡ʃ i a t t͡s j o,CH IH AE T Y OH
cibaria,t͡ʃ i b a r j a,CH IH B AE R Y AE
cibeca,t͡ʃ i b ɛ k a,CH IH B EH K AE
cibeche,t͡ʃ i b ɛ k e,CH IH B EH K EH
ciccio,t͡ʃ i t t͡ʃ o,CH IH T CH OH
cicerbita,t͡ʃ i t͡ʃ e r b i t a,CH IH CH EH R B IH T AE
cicerone,t͡ʃ i t͡ʃ e r o n e,CH IH CH EH R OH N EH
cicisbeare,t͡ʃ i t͡ʃ i s b e a r e,CH IH CH IH S B EH AE R EH
cicisbeatura,t͡ʃ i t͡ʃ i s b e a t u r a,CH IH CH IH S B EH AE T UW R AE
cicisbeismo,t͡ʃ i t͡ʃ i s b e i s m o,CH IH CH IH S B EH IH S M OH
cicisbeo,t͡ʃ i t͡ʃ i s b ɛ o,CH IH CH IH S B EH OH
ciclabile,t͡ʃ i k l a b i l e,CH IH K L AE B IH L EH
ciclaggio,t͡ʃ i k l a d d͡ʒ o,CH IH K L AE D JH OH
ciclamino,t͡ʃ i k l a m i n o,CH IH K L AE M IH N OH
ciclicità,t͡ʃ i k l i t͡ʃ i t a,CH IH K L IH CH IH T AE
ciclico,t͡ʃ i k l i k o,CH IH K L IH K OH
ciclista,t͡ʃ i k l i s t a,CH IH K L IH S T AE
ciclo,t͡ʃ i k l o,CH IH K L OH
cicloconio,t͡ʃ i k l o k ɔ n j o,CH IH K L OH K AO N Y OH
ciclopropano,t͡ʃ i k l o p r o p a n o,CH IH K L OH P R OH P AE N OH
cicogna,t͡ʃ i k o ɲ ɲ a,CH IH K OH AE
cicuta,t͡ʃ i k u t a,CH IH K UW T AE
cidonio,t͡ʃ i d ɔ n j o,CH IH D AO N Y OH
ciecamente,t͡ʃ e k a m ɛ n t e,CH EH K AE M EH N T EH
ciecare,t͡ʃ e k a r e,CH EH K AE R EH
cieco,t͡ʃ e k o,CH EH K OH
cielo,t͡ʃ e l o,CH EH L OH
cielo,t͡ʃ ɛ l o,CH EH L OH
cigno,t͡ʃ i ɲ ɲ o,CH IH OH
cilecca,t͡ʃ i l e k k a,CH IH L EH K K AE
cilicio,t͡ʃ i l i t͡ʃ o,CH IH L IH CH OH
ciliege,t ʃ i l j ɛ d ʒ e,T SH IH L Y EH D ZH EH
ciliegia,t ʃ i l j ɛ d ʒ a,T SH IH L Y EH D ZH AE
ciliegie,t ʃ i l j ɛ d ʒ e,T SH IH L Y EH D ZH EH
cilindro,t͡ʃ i l i n d r ɔ,CH IH L IH N D R AO
cima,t͡ʃ i m a,CH IH M AE
cimare,t͡ʃ i m a r e,CH IH M AE R EH
cimasa,t͡ʃ i m a z a,CH IH M AE Z AE
cimazio,t͡ʃ i m a t t͡s j o,CH IH M AE T Y OH
cimbalo,t͡ʃ i m b a l o,CH IH M B AE L OH
cimicino,t͡ʃ i m i t͡ʃ i n o,CH IH M IH CH IH N OH
cimitero,t͡ʃ i m i t ɛ r o,CH IH M IH T EH R OH
cina,t ʃ i n a,T SH IH N AE
cincia,t͡ʃ i n t͡ʃ a,CH IH N CH AE
cinciallegra,t ʃ i n t ʃ a l l e ɡ r a,T SH IH N T SH AE L L EH G R AE
cincin,t ʃ i n t ʃ i n,T SH IH N T SH IH N
cincinnare,t͡ʃ i n t͡ʃ i n n a r e,CH IH N CH IH N N AE R EH
cincinnarsi,t͡ʃ i n t͡ʃ i n n a r s i,CH IH N CH IH N N AE R S IH
cincinnato,t͡ʃ i n t͡ʃ i n n a t o,CH IH N CH IH N N AE T OH
cincinno,t͡ʃ i n t͡ʃ i n n o,CH IH N CH IH N N OH
cincischiare,t͡ʃ i n t͡ʃ i s k j a r e,CH IH N CH IH S K Y AE R EH
cincischio,t͡ʃ i n t͡ʃ i s k i o,CH IH N CH IH S K IH OH
cincischio,t͡ʃ i n t͡ʃ i s k j o,CH IH N CH IH S K Y OH
cinecittà,t͡ʃ i n e t͡ʃ i t t a,CH IH N EH CH IH T T AE
cinegetico,t͡ʃ i n e d͡ʒ ɛ t i k o,CH IH N EH JH EH T IH K OH
cinema,t͡ʃ i n e m a,CH IH N EH M AE
cinemateca,t͡ʃ i n e m a t ɛ k a,CH IH N EH M AE T EH K AE
cinemateche,t͡ʃ i n e m a t ɛ k e,CH IH N EH M AE T EH K EH
cinese,t͡ʃ i n e z e,CH IH N EH Z EH
cinetica,t͡ʃ i n ɛ t i k a,CH IH N EH T IH K AE
cinetico,t͡ʃ i n ɛ t i k o,CH IH N EH T IH K OH
cinghia,t͡ʃ i n ɡ j a,CH IH N G Y AE
cinghiata,t͡ʃ i n ɡ j a t a,CH IH N G Y AE T AE
cingolo,t͡ʃ i n ɡ o l o,CH IH N G OH L OH
ciniglia,t͡ʃ i n i ʎ ʎ a,CH IH N IH AE
cinigliato,t͡ʃ i n i ʎ ʎ a t o,CH IH N IH AE T OH
cinira,t͡ʃ i n i r a,CH IH N IH R AE
cinisi,ʃ iː n i s iː,SH IH N IH S IH
cinocefalide,t͡ʃ i n o t͡ʃ e f a l i d e,CH IH N OH CH EH F AE L IH D EH
cinocefalo,t͡ʃ i n o t͡ʃ ɛ f a l o,CH IH N OH CH EH F AE L OH
cinquanta,t͡ʃ i n k w a n t a,CH IH N K W AE N T AE
cinquantuno,t͡ʃ i n k w a n t u n o,CH IH N K W AE N T UW N OH
cinque,t͡ʃ i n k w e,CH IH N K W EH
cinquedea,t ʃ i n k w e d ɛ a,T SH IH N K W EH D EH AE
cinquenervi,t͡ʃ i n k w e n ɛ r v i,CH IH N K W EH N EH R V IH
cinquenne,t͡ʃ i n k w ɛ n n e,CH IH N K W EH N N EH
cintare,t͡ʃ i n t a r e,CH IH N T AE R EH
cintura,t͡ʃ i n t u r a,CH IH N T UW R AE
cinzano,t ʃ i n t s a n o,T SH IH N T S AE N OH
ciocca,t͡ʃ ɔ k k a,CH AO K K AE
cioccolata,t͡ʃ o k k o l a t a,CH OH K K OH L AE T AE
cioccolato,t͡ʃ o k k o l a t o,CH OH K K OH L AE T OH
ciocia,t͡ʃ ɔ t͡ʃ a,CH AO CH AE
ciofa,t͡ʃ ɔ f a,CH AO F AE
ciofo,t͡ʃ ɔ f o,CH AO F OH
ciondolino,t͡ʃ o n d o l i n o,CH OH N D OH L IH N OH
ciondolo,t͡ʃ o n d o l o,CH OH N D OH L OH
ciondolone,t͡ʃ o n d o l o n e,CH OH N D OH L OH N EH
ciotola,t͡ʃ ɔ t o l a,CH AO T OH L AE
ciotto,t͡ʃ ɔ t t o,CH AO T T OH
ciottolo,t͡ʃ ɔ t t o l o,CH AO T T OH L OH
cipango,t͡ʃ i p a n ɡ o,CH IH P AE N G OH
cipiglio,t͡ʃ i p i ʎ ʎ o,CH IH P IH OH
cipolla,t͡ʃ i p o l l a,CH IH P OH L L AE
cippo,t͡ʃ i p p o,CH IH P P OH
cipria,t͡ʃ i p r j a,CH IH P R Y AE
ciprio,t͡ʃ i p r j o,CH IH P R Y OH
circa,t ʃ i r k a,T SH IH R K AE
circolare,t͡ʃ i r k o l a r e,CH IH R K OH L AE R EH
circolino,t͡ʃ i r k o l i n o,CH IH R K OH L IH N OH
circonflesso,t͡ʃ i r k o n f l ɛ s s o,CH IH R K OH N F L EH S S OH
circonlocuzione,t ʃ i r k o n l o k u t s j o n e,T SH IH R K OH N L OH K UW T S Y OH N EH
circonvenzione,t͡ʃ i r k o n v e n t͡s j o n e,CH IH R K OH N V EH N Y OH N EH
circonvolgere,t͡ʃ i r k o n v ɔ l d͡ʒ e r e,CH IH R K OH N V AO L JH EH R EH
circonvolvere,t͡ʃ i r k o n v ɔ l v e r e,CH IH R K OH N V AO L V EH R EH
circoscrizione,t͡ʃ i r k o s k r i t t͡s j o n e,CH IH R K OH S K R IH T Y OH N EH
circospetto,t͡ʃ i r k o s p ɛ t t o,CH IH R K OH S P EH T T OH
circostanza,t͡ʃ i r k o n s t a n t͡s a,CH IH R K OH N S T AE N AE
circumcirca,t͡ʃ i r k u m t͡ʃ i r k a,CH IH R K UW M CH IH R K AE
circumetneo,t ʃ i r k u m e t n ɛ o,T SH IH R K UW M EH T N EH OH
circumnavigazione,t ʃ i r k u m n a v i ɡ a t t s j o n e,T SH IH R K UW M N AE V IH G AE T T S Y OH N EH
cirenaica,t͡ʃ i r e n a i k a,CH IH R EH N AE IH K AE
cisticerco,t͡ʃ i s t i t͡ʃ ɛ r k o,CH IH S T IH CH EH R K OH
cito,t͡ʃ i t o,CH IH T OH
citofono,t͡ʃ i t o f o n o,CH IH T OH F OH N OH
citrino,t͡ʃ i t r i n o,CH IH T R IH N OH
citta,t͡ʃ i t t a,CH IH T T AE
cittade,t͡ʃ i t t a d e,CH IH T T AE D EH
cittadino,t͡ʃ i t t a d i n o,CH IH T T AE D IH N OH
citto,t͡ʃ i t t o,CH IH T T OH
città,t͡ʃ i t t a,CH IH T T AE
ciuccia,t͡ʃ u t t͡ʃ a,CH UW T CH AE
ciucciare,t͡ʃ u t t͡ʃ a r e,CH UW T CH AE R EH
ciuffaia,t͡ʃ u f f a j a,CH UW F F AE Y AE
ciuffo,t͡ʃ u f f o,CH UW F F OH
ciuffolotto,t͡ʃ u f f o l ɔ t t̪ o,CH UW F F OH L AO T OH
ciulare,t͡ʃ u l a r e,CH UW L AE R EH
cive,t͡ʃ i v e,CH IH V EH
civetta,t͡ʃ i v e t t a,CH IH V EH T T AE
civettino,t͡ʃ i v e t t i n o,CH IH V EH T T IH N OH
civico,t͡ʃ i v i k o,CH IH V IH K OH
civilista,t͡ʃ i v i l i s t a,CH IH V IH L IH S T AE
civitavecchia,t͡ʃ i v i t a v ɛ k k j a,CH IH V IH T AE V EH K K Y AE
ciò,t ʃ ɔ,T SH AO
clangere,k l a n d͡ʒ e r e,K L AE N JH EH R EH
clarino,k l a r i n o,K L AE R IH N OH
classe,k l a s s e,K L AE S S EH
classicistico,k l a s s i t͡ʃ i s t i k o,K L AE S S IH CH IH S T IH K OH
classico,k l a s s i k o,K L AE S S IH K OH
claudicante,k l a u̯ d i k a n t e,K L AE W D IH K AE N T EH
claudicare,k l a u̯ d i k a r e,K L AE W D IH K AE R EH
claustro,k l a u̯ s t r o,K L AE W S T R OH
claustrofilia,k l a u̯ s t r o f i l i a̯,K L AE W S T R OH F IH L IH AE
claustrofilo,k l a u̯ s t r ɔ f i l o,K L AE W S T R AO F IH L OH
claustrofobia,k l a u̯ s t r o f o b i a̯,K L AE W S T R OH F OH B IH AE
claustrofobico,k l a u̯ s t r o f ɔ b i k o,K L AE W S T R OH F AO B IH K OH
clausura,k l a u z u r a,K L AE UW Z UW R AE
clemente,k l e m ɛ n t e,K L EH M EH N T EH
clementina,k l e m e n t i n a,K L EH M EH N T IH N AE
clericale,k l e r i k a l e,K L EH R IH K AE L EH
clero,k l ɛ r o,K L EH R OH
clessidra,k l e s s i d r a,K L EH S S IH D R AE
cliente,k l i ɛ n t e,K L IH EH N T EH
clientela,k l j e n t ɛ l a,K L Y EH N T EH L AE
clima,k l i m a,K L IH M AE
climatico,k l i m a t i k o,K L IH M AE T IH K OH
climb,k l a i̯ m b,K L AE IH M B
clinica,k l i n i k a,K L IH N IH K AE
clinico,k l i n i k o,K L IH N IH K OH
clivo,k l i v o,K L IH V OH
clonare,k l o n a r e,K L OH N AE R EH
clonazione,k l o n a t͡s j o n e,K L OH N AE Y OH N EH
clone,k l o n e,K L OH N EH
cloro,k l ɔ r o,K L AO R OH
cloroprene,k l o r o p r ɛ n e,K L OH R OH P R EH N EH
clotoide,k l o t ɔ i̯ d e,K L OH T AO IH D EH
club,k l a b,K L AE B
club,k l ɛ b,K L EH B
clune,k l u n e,K L UW N EH
coacervo,k o a t͡ʃ ɛ r v o,K OH AE CH EH R V OH
coalizione,k o̯ a l i t t͡s j o n e,K OH AE L IH T Y OH N EH
coalizzare,k o̯ a l i d d͡z a r e,K OH AE L IH D AE R EH
cobaltatura,k o b a l t a t u r a,K OH B AE L T AE T UW R AE
cobaltico,k o b a l t i k o,K OH B AE L T IH K OH
cobalto,k o b a l t o,K OH B AE L T OH
cobaltoso,k o b a l t o z o,K OH B AE L T OH Z OH
cobra,k ɔ b r a,K AO B R AE
cobralisina,k o b r a l i z i n a,K OH B R AE L IH Z IH N AE
cobraterapia,k o b r a t e r a p i a,K OH B R AE T EH R AE P IH AE
cobratossina,k o b r a t o s s i n a,K OH B R AE T OH S S IH N AE
cocalina,k o k a l i n a,K OH K AE L IH N AE
cocchiume,k o k k j u m e,K OH K K Y UW M EH
coccia,k ɔ t t͡ʃ a,K AO T CH AE
cocciaia,k o t t͡ʃ a j a,K OH T CH AE Y AE
cocciniglia,k o t t͡ʃ i n i ʎ ʎ a,K OH T CH IH N IH AE
cocciuto,k o t t͡ʃ u t o,K OH T CH UW T OH
cocco,k ɔ k k o,K AO K K OH
coccola,k ɔ k k o l a,K AO K K OH L AE
coccolo,k ɔ k k o l o,K AO K K OH L OH
cocimento,k o t͡ʃ i m e n t o,K OH CH IH M EH N T OH
cocomero,k o k o m e r o,K OH K OH M EH R OH
codardo,k o d a r d o,K OH D AE R D OH
codesto,k o d e s t o,K OH D EH S T OH
codibianco,k o d i b j a n k o,K OH D IH B Y AE N K OH
codice,k ɔ d i t͡ʃ e,K AO D IH CH EH
codici,k ɔ d i t͡ʃ i,K AO D IH CH IH
codicologia,k o d i k o l o d͡ʒ i a̯,K OH D IH K OH L OH JH IH AE
codimozzo,k o d i m o t t͡s o,K OH D IH M OH T OH
coerente,k o e r ɛ n t e,K OH EH R EH N T EH
coerenza,k o e r ɛ n t͡s a,K OH EH R EH N AE
coetaneo,k o e t a n e̯ o,K OH EH T AE N EH OH
cofanaio,k o f a n a j o,K OH F AE N AE Y OH
cofano,k ɔ f a n o,K AO F AE N OH
cofollo,k o f ɔ l l o,K OH F AO L L OH
cofto,k ɔ f t o,K AO F T OH
cogia,k ɔ d͡ʒ a,K AO JH AE
cogli,k o ʎ ʎ i,K OH IH
cogli,k ɔ ʎ ʎ i,K AO IH
coglia,k o ʎ ʎ a,K OH AE
coglie,k o ʎ ʎ e,K OH EH
coglie,k ɔ ʎ ʎ e,K AO EH
cogliere,k ɔ ʎ ʎ e r e,K AO EH R EH
coglione,k o ʎ o n e,K OH OH N EH
cognato,k o ɲ ɲ a t o,K OH AE T OH
cogno,k ɔ ɲ ɲ o,K AO OH
cognome,k o ɲ ɲ o m e,K OH OH M EH
cognoscente,k o ɲ ɲ o ʃ ʃ ɛ n t e,K OH OH SH SH EH N T EH
coinquilino,k o i n k w i l i n o,K OH IH N K W IH L IH N OH
coitare,k o i t a r e,K OH IH T AE R EH
cola,k oː l a,K OH L AE
colaggiuso,k o l a d d͡ʒ u z o,K OH L AE D JH UW Z OH
colaggiù,k o l a d d͡ʒ u,K OH L AE D JH UW
colapasta,k o l a p a s t a,K OH L AE P AE S T AE
colassuso,k o l a s s u z o,K OH L AE S S UW Z OH
colassù,k o l a s s u,K OH L AE S S UW
colazione,k o l a t t͡s j o n e,K OH L AE T Y OH N EH
colchico,k ɔ l k i k o,K AO L K IH K OH
colera,k o l ɛ r a,K OH L EH R AE
colere,k ɔ l e r e,K AO L EH R EH
coliambico,k o l j a m b i k o,K OH L Y AE M B IH K OH
coliambo,k o l j a m b o,K OH L Y AE M B OH
colino,k o l i n o,K OH L IH N OH
colla,k o l l a,K OH L L AE
colla,k ɔ l l a,K AO L L AE
collacrimare,k o l l a k r i m a r e,K OH L L AE K R IH M AE R EH
collacrimato,k o l l a k r i m a t o,K OH L L AE K R IH M AE T OH
collagrimare,k o l l a ɡ r i m a r e,K OH L L AE G R IH M AE R EH
collazionare,k o l l a t t͡s j o n a r e,K OH L L AE T Y OH N AE R EH
colle,k o l l e,K OH L L EH
colle,k ɔ l l e,K AO L L EH
collega,k o l l e ɡ a,K OH L L EH G AE
collega,k o l l ɛ ɡ a,K OH L L EH G AE
collegio,k o l l ɛ d ʒ o,K OH L L EH D ZH OH
collegnese,k o l l e ɲ ɲ e s e,K OH L L EH EH S EH
collegnese,k o l l e ɲ ɲ e z e,K OH L L EH EH Z EH
collegno,k o l l e ɲ ɲ o,K OH L L EH OH
collera,k ɔ l l e r a,K AO L L EH R AE
collerico,k o l l ɛ r i k o,K OH L L EH R IH K OH
colleroso,k o l l e r o z o,K OH L L EH R OH Z OH
colletto,k o l l ɛ t t o,K OH L L EH T T OH
collina,k o l l i n a,K OH L L IH N AE
colline,k o l l i n e,K OH L L IH N EH
collo,k o l l o,K OH L L OH
collo,k ɔ l l o,K AO L L OH
colloquio,k o l l ɔ k w j o,K OH L L AO K W Y OH
collottola,k o l l ɔ t t o l a,K OH L L AO T T OH L AE
colo,k o l o,K OH L OH
colo,k ɔ l o,K AO L OH
colofonia,k o l o f ɔ n j a,K OH L OH F AO N Y AE
colombaccio,k o l o m b a t t͡ʃ o,K OH L OH M B AE T CH OH
colombina,k o l o m b i n a,K OH L OH M B IH N AE
colombino,k o l o m b i n o,K OH L OH M B IH N OH
colonia,k o l o n i a,K OH L OH N IH AE
colonia,k o l ɔ n j a,K OH L AO N Y AE
colonnello,k o l o n n ɛ l l o,K OH L OH N N EH L L OH
colono,k o l ɔ n o,K OH L AO N OH
colorado,k o l o r a d o,K OH L OH R AE D OH
colore,k o l o r e,K OH L OH R EH
colorito,k o l o r i t o,K OH L OH R IH T OH
colpa,k o l p a,K OH L P AE
colpevole,k o l p e v o l e,K OH L P EH V OH L EH
coltello,k o l t ɛ l l o,K OH L T EH L L OH
coltivare,k o l t i v a r e,K OH L T IH V AE R EH
coltivazione,k o l t i v a t t͡s j o n e,K OH L T IH V AE T Y OH N EH
coltivo,k o l t i v o,K OH L T IH V OH
colto,k o l t o,K OH L T OH
colto,k ɔ l t o,K AO L T OH
coltra,k o l t r a,K OH L T R AE
coltre,k o l t r e,K OH L T R EH
coltrice,k o l t r i t͡ʃ e,K OH L T R IH CH EH
coltrina,k o l t r i n a,K OH L T R IH N AE
coltro,k o l t r o,K OH L T R OH
colubro,k o l u b r o,K OH L UW B R OH
colubro,k ɔ l u b r o,K AO L UW B R OH
colugo,k o l u ɡ o,K OH L UW G OH
colui,k o l u i,K OH L UW IH
coma,k ɔ m a,K AO M AE
comandante,k o m a n d a n t e,K OH M AE N D AE N T EH
comare,k o m a r e,K OH M AE R EH
comatoso,k o m a t o z o,K OH M AE T OH Z OH
combinata,k o m b i n a t a,K OH M B IH N AE T AE
combinato,k o m b i n a t o,K OH M B IH N AE T OH
combriccola,k o m b r i k k o l a,K OH M B R IH K K OH L AE
combusto,k o m b u s t o,K OH M B UW S T OH
come,k o m e,K OH M EH
comedo,k o m ɛ d o,K OH M EH D OH
comicità,k o m i t͡ʃ i t a,K OH M IH CH IH T AE
comico,k ɔ m i k o,K AO M IH K OH
comito,k ɔ m i t o,K AO M IH T OH
comizio,k o m i t t͡s j o,K OH M IH T Y OH
commedia,k o m m ɛ d j a,K OH M M EH D Y AE
commediano,k o m m ɛ d j a n o,K OH M M EH D Y AE N OH
commediare,k o m m e d j a r e,K OH M M EH D Y AE R EH
commedino,k o m m ɛ d i n o,K OH M M EH D IH N OH
commendabile,k o m m e n d a b i l e,K OH M M EH N D AE B IH L EH
commendevole,k o m m e n d e v o l e,K OH M M EH N D EH V OH L EH
commentario,k o m m e n t a r j o,K OH M M EH N T AE R Y OH
commenti,k o m m e n t i,K OH M M EH N T IH
commento,k o m m e n t o,K OH M M EH N T OH
comminuto,k o m m i n u t o,K OH M M IH N UW T OH
commisto,k o m m i s t o,K OH M M IH S T OH
commutare,k o m m u t a r e,K OH M M UW T AE R EH
commutatrice,k o m m u t a t r i t͡ʃ e,K OH M M UW T AE T R IH CH EH
como,k ɔ m o,K AO M OH
comodità,k o m o d i t a,K OH M OH D IH T AE
comodo,k ɔ m o d o,K AO M OH D OH
compagine,k o m p a d ʒ i n e,K OH M P AE D ZH IH N EH
compagnia,k o m p a ɲ i a,K OH M P AE IH AE
compagno,k o m p a ɲ o,K OH M P AE OH
comparato,k o m p a r a t o,K OH M P AE R AE T OH
compare,k o m p a r e,K OH M P AE R EH
compassato,k o m p a s s a t o,K OH M P AE S S AE T OH
compassione,k o m p a s s j o n e,K OH M P AE S S Y OH N EH
compatibile,k o m p a t i b i l e,K OH M P AE T IH B IH L EH
compatriota,k o m p a t r j o t a,K OH M P AE T R Y OH T AE
compattificazione,k o m p a t t i f i k a t s j o n e,K OH M P AE T T IH F IH K AE T S Y OH N EH
compatto,k o m p a t t o,K OH M P AE T T OH
compendio,k o m p ɛ n d j o,K OH M P EH N D Y OH
comperare,k o m p e r a r e,K OH M P EH R AE R EH
competente,k o m p e t ɛ n t e,K OH M P EH T EH N T EH
competitività,k o m p e t i t i v i t a,K OH M P EH T IH T IH V IH T AE
competitivo,k o m p e t i t i v o,K OH M P EH T IH T IH V OH
compiere,k o m p j e r e,K OH M P Y EH R EH
compilazione,k o m p i l a t t͡s j o n e,K OH M P IH L AE T Y OH N EH
compiti,k o m p i t i,K OH M P IH T IH
compito,k o m p i t o,K OH M P IH T OH
complesso,k o m p l ɛ s s o,K OH M P L EH S S OH
completamente,k o m p l e t a m e n t e,K OH M P L EH T AE M EH N T EH
complicatezza,k o m p l i k a t e t t͡s a,K OH M P L IH K AE T EH T AE
complicato,k o m p l i k a t o,K OH M P L IH K AE T OH
complotto,k o m p l ɔ t t o,K OH M P L AO T T OH
comportare,k o m p o r t a r e,K OH M P OH R T AE R EH
composito,k o m p ɔ z i t o,K OH M P AO Z IH T OH
compost,k ɔ m p o s t,K AO M P OH S T
comprare,k o m p r a r e,K OH M P R AE R EH
comprendere,k o m p r ɛ n d e r e,K OH M P R EH N D EH R EH
comprensorio,k o m p r e n s o r j o,K OH M P R EH N S OH R Y OH
compromesso,k o m p r o m e s s o,K OH M P R OH M EH S S OH
compunto,k o m p u n t o,K OH M P UW N T OH
computer,k o m p j u t e r,K OH M P Y UW T EH R
comunale,k o m u n a l e,K OH M UW N AE L EH
comune,k o m u n e,K OH M UW N EH
comunicativo,k o m u n i k a t i v o,K OH M UW N IH K AE T IH V OH
comunicazione,k o m u n i k a t t͡s j o n e,K OH M UW N IH K AE T Y OH N EH
comunicazioni,k o m u n i k a t t͡s j o n i,K OH M UW N IH K AE T Y OH N IH
comunismo,k o m u n i s m o,K OH M UW N IH S M OH
comunista,k o m u n i s t a,K OH M UW N IH S T AE
comunisteggiante,k o m u n i s t e d d͡ʒ a n t e,K OH M UW N IH S T EH D JH AE N T EH
comunisteggiare,k o m u n i s t e d d͡ʒ a r e,K OH M UW N IH S T EH D JH AE R EH
comunistizzare,k o m u n i s t i d d͡z a r e,K OH M UW N IH S T IH D AE R EH
comunque,k o m u n k w e,K OH M UW N K W EH
con,k o n,K OH N
conato,k o n a t o,K OH N AE T OH
conca,k o n k a,K OH N K AE
concerto,k ɔ n t ʃ ɛ r t o,K AO N T SH EH R T OH
concetto,k o n t͡ʃ ɛ t t o,K OH N CH EH T T OH
concettuale,k o n t͡ʃ e t t w a l e,K OH N CH EH T T W AE L EH
conciliabolo,k o n t͡ʃ i l j a b o l o,K OH N CH IH L Y AE B OH L OH
concilio,k o n t͡ʃ i l j o,K OH N CH IH L Y OH
concinnità,k o n t͡ʃ i n n i t a,K OH N CH IH N N IH T AE
concinno,k o n t͡ʃ i n n o,K OH N CH IH N N OH
concione,k o n t͡ʃ o n e,K OH N CH OH N EH
conciossiaché,k o n t͡ʃ ɔ s s j a k e,K OH N CH AO S S Y AE K EH
conciossiacosaché,k o n t͡ʃ ɔ s s j a k ɔ z a k e,K OH N CH AO S S Y AE K AO Z AE K EH
conciso,k o n t͡ʃ i z o,K OH N CH IH Z OH
concitazione,k o n t͡ʃ i t a t t͡s j o n e,K OH N CH IH T AE T Y OH N EH
conclave,k o n k l a v e,K OH N K L AE V EH
concola,k o n k o l a,K OH N K OH L AE
concomitante,k o n k o m i t a n t e,K OH N K OH M IH T AE N T EH
concomitanza,k o n k o m i t a n t͡s a,K OH N K OH M IH T AE N AE
concorde,k o n k ɔ r d e,K OH N K AO R D EH
concretizzarsi,k o n k r e t i d͡ː z a r s i,K OH N K R EH T IH D Z AE R S IH
concubine,k o n k u b i n e,K OH N K UW B IH N EH
concubito,k o n k u b i t o,K OH N K UW B IH T OH
concupiscente,k o n k u p i ʃ ɛ n t e,K OH N K UW P IH SH EH N T EH
concusso,k o n k u s s o,K OH N K UW S S OH
condividere,k o n d i v i d e r e,K OH N D IH V IH D EH R EH
condizione,k o n d i t t͡s j o n e,K OH N D IH T Y OH N EH
condoglianza,k o n d o ʎ a n t͡s a,K OH N D OH AE N AE
condolersi,k o n d o l e r s i,K OH N D OH L EH R S IH
condomini,k o n d o m i n i,K OH N D OH M IH N IH
condomini,k o n d ɔ m i n i,K OH N D AO M IH N IH
condonare,k o n d o n a r e,K OH N D OH N AE R EH
condrotomo,k o n d r ɔ t o m o,K OH N D R AO T OH M OH
conduci,k o n d u t ʃ i,K OH N D UW T SH IH
conduciamo,k o n d u t ʃ a m o,K OH N D UW T SH AE M OH
