word,ipa,ARPAbet
istapati,i s t ǎː p a t i,IH S T P AE T IH
istarski,î s t a r s k i,S T AE R S K IH
istarski,î s t a r s k iː,S T AE R S K IH
istaći,ǐ s t a t͡ɕ i,S T AE IH
isterati,ǐ s t e r a t i,S T EH R AE T IH
isteravati,i s t e r ǎː ʋ a t i,IH S T EH R AE T IH
isterivati,i s t e r ǐː ʋ a t i,IH S T EH R AE T IH
isti,î s t iː,S T IH
isticati,ǐ s t i t͡s a t i,S T IH AE T IH
istina,î s t i n a,S T IH N AE
istinit,î s t i n i t,S T IH N IH T
istinoljubiv,i s t i n o ʎ ǔ b i ʋ,IH S T IH N OH B IH
istinoljubivost,i s t i n o ʎ ǔ b i ʋ oː s t,IH S T IH N OH B IH OH S T
istinoljublje,î s t i n o ʎ uː b ʎ e,S T IH N OH UW B EH
istinski,î s t iː n s k i,S T IH N S K IH
istinski,î s t iː n s k iː,S T IH N S K IH
istjerati,ǐ s t j e r a t i,S T Y EH R AE T IH
istjeravati,i s t j e r ǎː ʋ a t i,IH S T Y EH R AE T IH
istjerivati,i s t j e r ǐː ʋ a t i,IH S T Y EH R AE T IH
istobojan,î s t o b oː j a n,S T OH B OH Y AE N
istodoban,i s t ǒ d o b a n,IH S T D OH B AE N
istodobno,i s t ǒ d o b n o,IH S T D OH B N OH
istodobnost,i s t ǒ d o b n oː s t,IH S T D OH B N OH S T
istoimen,i s t ǒ i m e n,IH S T IH M EH N
istojezični,i s t o j ě z i t͡ʃ n iː,IH S T OH Y Z IH CH N IH
istok,ǐ s t o k,S T OH K
istokrvan,î s t o k rː ʋ a n,S T OH K R AE N
istomišljenik,i s t ǒ m i ʃ ʎ e n iː k,IH S T M IH SH EH N IH K
istomišljeništvo,i s t ǒ m i ʃ ʎ e n iː ʃ t ʋ o,IH S T M IH SH EH N IH SH T OH
istopisnica,î s t o p iː s n i t͡s a,S T OH P IH S N IH AE
istopiti,i s t ǒ p i t i,IH S T P IH T IH
istorodan,î s t o r o d a n,S T OH R OH D AE N
istorodnost,î s t o r o d n oː s t,S T OH R OH D N OH S T
istosmeran,î s t o s m eː r a n,S T OH S M EH R AE N
istosmerno,î s t o s m eː r n o,S T OH S M EH R N OH
istosmjeran,î s t o s m j eː r a n,S T OH S M Y EH R AE N
istosmjerno,î s t o s m j eː r n o,S T OH S M Y EH R N OH
istovar,î s t o ʋ aː r,S T OH AE R
istovariti,i s t ǒ ʋ a r i t i,IH S T AE R IH T IH
istovarivati,i s t o ʋ a r ǐː ʋ a t i,IH S T OH AE R AE T IH
istovarivač,i s t o ʋ a r ǐ ʋ aː t͡ʃ,IH S T OH AE R AE CH
istoverac,i s t ǒ ʋ e r a t͡s,IH S T EH R AE
istovetan,i s t ǒ ʋ e t a n,IH S T EH T AE N
istovetnost,i s t ǒ ʋ e t n oː s t,IH S T EH T N OH S T
istovjerac,i s t ǒ ʋ j e r a t͡s,IH S T Y EH R AE
istovjetan,i s t ǒ ʋ j e t a n,IH S T Y EH T AE N
istovjetnost,i s t ǒ ʋ j e t n oː s t,IH S T Y EH T N OH S T
istovremeno,i s t ǒ ʋ r e m e n o,IH S T R EH M EH N OH
istovrstan,i s t ǒ ʋ r s t a n,IH S T R S T AE N
istoznačan,i s t ǒ z n a t͡ʃ a n,IH S T Z N AE CH AE N
istoznačnica,i s t ǒ z n a t͡ʃ n i t͡s a,IH S T Z N AE CH N IH AE
istoznačnost,i s t ǒ z n a t͡ʃ n oː s t,IH S T Z N AE CH N OH S T
istočni,ǐ s t o t͡ʃ n iː,S T OH CH N IH
istočnjak,ǐ s t o t͡ʃ ɲ aː k,S T OH CH AE K
istočno,ǐ s t o t͡ʃ n o,S T OH CH N OH
istra,î s t r a,S T R AE
istraga,î s t r a ɡ a,S T R AE G AE
istranin,î s t r a n i n,S T R AE N IH N
istražitelj,i s t r ǎ ʒ i t e ʎ,IH S T R ZH IH T EH
istražiti,i s t r ǎː ʒ i t i,IH S T R ZH IH T IH
istraživanje,i s t r a ʒ ǐː ʋ aː ɲ e,IH S T R AE ZH AE EH
istraživati,i s t r a ʒ ǐː ʋ a t i,IH S T R AE ZH AE T IH
istraživač,i s t r a ʒ ǐ ʋ aː t͡ʃ,IH S T R AE ZH AE CH
istraživački,i s t r a ʒ ǐ ʋ aː t͡ʃ k iː,IH S T R AE ZH AE CH K IH
istrebiti,i s t r ěː b i t i,IH S T R B IH T IH
istrebljenje,i s t r e b ʎ ěː ɲ e,IH S T R EH B EH
istrebljivati,i s t r e b ʎ ǐː ʋ a t i,IH S T R EH B AE T IH
istrebljivač,i s t r e b ʎ ǐ ʋ aː t͡ʃ,IH S T R EH B AE CH
istrenirati,i s t r e n ǐː r a t i,IH S T R EH N R AE T IH
istrijebiti,i s t r j ěː b i t i,IH S T R Y B IH T IH
istrošen,ǐ s t r o ʃ e n,S T R OH SH EH N
istrošiti,i s t r ǒ ʃ i t i,IH S T R SH IH T IH
istupati,i s t ǔː p a t i,IH S T P AE T IH
istupiti,i s t ǔː p i t i,IH S T P IH T IH
istući,ǐ s t uː t͡ɕ i,S T UW IH
isus,ǐ s u s,S UW S
isušiti,i s ǔː ʃ i t i,IH S SH IH T IH
isušivati,i s u ʃ ǐː ʋ a t i,IH S UW SH AE T IH
italija,ǐ t aː l i j a,T AE L IH Y AE
italijan,i t a l ǐ j aː n,IH T AE L Y AE N
italijanka,i t a l ǐ j aː n k a,IH T AE L Y AE N K AE
italijanski,i t a l ǐ j aː n s k i,IH T AE L Y AE N S K IH
italijanski,i t a l ǐ j aː n s k iː,IH T AE L Y AE N S K IH
italski,ǐ t a l s k iː,T AE L S K IH
iterativan,î t e r a t iː ʋ a n,T EH R AE T IH AE N
iti,iː t i,IH T IH
itko,î t k o,T K OH
iva,ǐː ʋ a,AE
ivan,ǐ ʋ a n,AE N
ivana,ǐ ʋ a n a,AE N AE
ivica,î ʋ i t͡s a,IH AE
iz,i z,IH Z
iza,i z a,IH Z AE
izabirati,i z ǎ b i r a t i,IH Z B IH R AE T IH
izabran,î z a b r aː n,Z AE B R AE N
izabrati,i z ǎ b r a t i,IH Z B R AE T IH
izagnati,i z ǎ ɡ n a t i,IH Z G N AE T IH
izaslanik,i z a s l ǎ n iː k,IH Z AE S L N IH K
izaslanstvo,i z a s l ǎ n s t ʋ o,IH Z AE S L N S T OH
izazivati,i z a z ǐː ʋ a t i,IH Z AE Z AE T IH
izazivač,i z a z ǐ ʋ aː t͡ʃ,IH Z AE Z AE CH
izazovan,î z a z oː ʋ a n,Z AE Z OH AE N
izazovno,î z a z oː ʋ n o,Z AE Z OH N OH
izazvati,i z ǎ z ʋ a t i,IH Z Z AE T IH
izaći,ǐ z aː t͡ɕ i,Z AE IH
izba,ǐ z b a,Z B AE
izbaciti,i z b ǎː t͡s i t i,IH Z B IH T IH
izbacivati,i z b a t͡s ǐː ʋ a t i,IH Z B AE AE T IH
izbadati,i z b ǎː d a t i,IH Z B D AE T IH
izbalansirati,i z b a l a n s ǐː r a t i,IH Z B AE L AE N S R AE T IH
izbatinati,i z b a t ǐ n a t i,IH Z B AE T N AE T IH
izbaviti,ǐ z b a ʋ i t i,Z B AE IH T IH
izbavljati,ǐ z b a ʋ ʎ a t i,Z B AE AE T IH
izbegavati,i z b e ɡ ǎː ʋ a t i,IH Z B EH G AE T IH
izbezumljen,i z b ě z uː m ʎ e n,IH Z B Z UW M EH N
izbezumljeno,i z b ě z uː m ʎ e n o,IH Z B Z UW M EH N OH
izbeći,ǐ z b e t͡ɕ i,Z B EH IH
izbečiti,i z b ěː t͡ʃ i t i,IH Z B CH IH T IH
izbeživ,i z b ě ʒ i ʋ,IH Z B ZH IH
izbežljiv,i z b ě ʒ ʎ i ʋ,IH Z B ZH IH
izbijati,i z b ǐː j a t i,IH Z B Y AE T IH
izbirljiv,i z b ǐ r ʎ i ʋ,IH Z B R IH
izbirljivo,i z b ǐ r ʎ i ʋ o,IH Z B R IH OH
izbiti,ǐ z b i t i,Z B IH T IH
izbjegavati,i z b j e ɡ ǎː ʋ a t i,IH Z B Y EH G AE T IH
izbjeći,ǐ z b j e t͡ɕ i,Z B Y EH IH
izbježiv,i z b j ě ʒ i ʋ,IH Z B Y ZH IH
izbježljiv,i z b j ě ʒ ʎ i ʋ,IH Z B Y ZH IH
izbliza,î z b l iː z a,Z B L IH Z AE
izbliže,î z b l i ʒ eː,Z B L IH ZH EH
izbljuvati,i z b ʎ ǔ ʋ a t i,IH Z B AE T IH
izbor,ǐ z b o r,Z B OH R
izboriti,i z b ǒ r i t i,IH Z B R IH T IH
izborni,ǐ z b oː r n iː,Z B OH R N IH
izbornik,ǐ z b oː r n iː k,Z B OH R N IH K
izbosti,ǐ z b o s t i,Z B OH S T IH
izbočina,ǐ z b o t͡ʃ i n a,Z B OH CH IH N AE
izbrbljati,i z b ř b ʎ a t i,IH Z B B AE T IH
izbrisati,ǐ z b r i s a t i,Z B R IH S AE T IH
izbrisiv,i z b r ǐ s i ʋ,IH Z B R S IH
izbušiti,i z b ǔː ʃ i t i,IH Z B SH IH T IH
izdah,î z d aː x,Z D AE
izdahnuti,i z d ǎ x n u t i,IH Z D N UW T IH
izdaja,î z d a j a,Z D AE Y AE
izdajica,ǐ z d a j i t͡s a,Z D AE Y IH AE
izdajnik,ǐ z d aː j n iː k,Z D AE Y N IH K
izdajstvo,ǐ z d aː j s t ʋ o,Z D AE Y S T OH
izdaleka,i z d a l ě k a,IH Z D AE L K AE
izdanje,i z d ǎː ɲ e,IH Z D EH
izdatak,i z d ǎː t a k,IH Z D T AE K
izdati,ǐ z d a t i,Z D AE T IH
izdavati,i z d ǎː ʋ a t i,IH Z D AE T IH
izdavač,i z d ǎ ʋ aː t͡ʃ,IH Z D AE CH
izdašan,î z d aː ʃ a n,Z D AE SH AE N
izdašno,î z d aː ʃ n o,Z D AE SH N OH
izdisati,ǐ z d i s a t i,Z D IH S AE T IH
izdržati,i z d ř ʒ a t i,IH Z D ZH AE T IH
izdržavati,i z d r ʒ ǎː ʋ a t i,IH Z D R ZH AE T IH
izdržljiv,i z d ř ʒ ʎ i ʋ,IH Z D ZH IH
izdržljivo,i z d ř ʒ ʎ i ʋ o,IH Z D ZH IH OH
izdržljivost,i z d ř ʒ ʎ i ʋ oː s t,IH Z D ZH IH OH S T
izdvajati,i z d ʋ ǎː j a t i,IH Z D Y AE T IH
izdvojiti,i z d ʋ ǒ j i t i,IH Z D Y IH T IH
izganjati,i z ɡ ǎː ɲ a t i,IH Z G AE T IH
izgarati,i z ɡ ǎː r a t i,IH Z G R AE T IH
izgled,î z ɡ l eː d,Z G L EH D
izgledati,i z ɡ l ěː d a t i,IH Z G L D AE T IH
izgnanica,ǐ z ɡ n a n i t͡s a,Z G N AE N IH AE
izgnanik,ǐ z ɡ n a n iː k,Z G N AE N IH K
izgnanstvo,i z ɡ n ǎ n s t ʋ o,IH Z G N N S T OH
izgnati,ǐ z ɡ n a t i,Z G N AE T IH
izgon,ǐ z ɡ o n,Z G OH N
izgoniti,i z ɡ ǒ n i t i,IH Z G N IH T IH
izgoreti,i z ɡ ǒ r e t i,IH Z G R EH T IH
izgorjeti,i z ɡ ǒ r j e t i,IH Z G R Y EH T IH
izgovarati,i z ɡ o ʋ ǎː r a t i,IH Z G OH R AE T IH
izgovor,î z ɡ o ʋ oː r,Z G OH OH R
izgovoriti,i z ɡ o ʋ ǒ r i t i,IH Z G OH R IH T IH
izgraditi,i z ɡ r ǎː d i t i,IH Z G R D IH T IH
izgradnja,i z ɡ r ǎː d ɲ a,IH Z G R D AE
izgrađivati,i z ɡ r a d͡ʑ ǐː ʋ a t i,IH Z G R AE AE T IH
izgred,î z ɡ r eː d,Z G R EH D
izgrepsti,ǐ z ɡ r e p s t i,Z G R EH P S T IH
izgristi,ǐ z ɡ r i s t i,Z G R IH S T IH
izgubiti,i z ɡ ǔ b i t i,IH Z G B IH T IH
izgubljen,ǐ z ɡ u b ʎ e n,Z G UW B EH N
iziskivati,i z i s k ǐː ʋ a t i,IH Z IH S K AE T IH
izići,ǐ z iː t͡ɕ i,Z IH IH
izjadati,ǐ z j a d a t i,Z Y AE D AE T IH
izjasniti,i z j ǎ s n i t i,IH Z Y S N IH T IH
izjava,î z j a ʋ a,Z Y AE AE
izjaviti,i z j ǎː ʋ i t i,IH Z Y IH T IH
izjavljivati,i z j a ʋ ʎ ǐː ʋ a t i,IH Z Y AE AE T IH
izjašnjavati,i z j a ʃ ɲ ǎː ʋ a t i,IH Z Y AE SH AE T IH
izjednačiti,i z j e d n ǎː t͡ʃ i t i,IH Z Y EH D N CH IH T IH
izjednačivati,i z j e d n a t͡ʃ ǐː ʋ a t i,IH Z Y EH D N AE CH AE T IH
izjelica,ǐ z j e l i t͡s a,Z Y EH L IH AE
izjuriti,i z j ǔː r i t i,IH Z Y R IH T IH
izjurivati,i z j u r ǐː ʋ a t i,IH Z Y UW R AE T IH
izjutra,î z j u t r a,Z Y UW T R AE
izlagati,i z l ǎ ɡ a t i,IH Z L G AE T IH
izlaz,î z l aː z,Z L AE Z
izlazak,ǐ z l a z a k,Z L AE Z AE K
izlaziti,ǐ z l a z i t i,Z L AE Z IH T IH
izlazni,î z l aː z n iː,Z L AE Z N IH
izlet,ǐ z l e t,Z L EH T
izlečiti,i z l ěː t͡ʃ i t i,IH Z L CH IH T IH
izlečiv,i z l ě t͡ʃ i ʋ,IH Z L CH IH
izlečivost,i z l ě t͡ʃ i ʋ oː s t,IH Z L CH IH OH S T
izliječiti,i z l i j ěː t͡ʃ i t i,IH Z L IH Y CH IH T IH
izlizati,i z l ǐː z a t i,IH Z L Z AE T IH
izlizivati,i z l i z ǐː ʋ a t i,IH Z L IH Z AE T IH
izlišan,î z l i ʃ a n,Z L IH SH AE N
izlišno,î z l i ʃ n o,Z L IH SH N OH
izljev,ǐ z ʎ e ʋ,Z EH
izlječiv,i z ʎ ě t͡ʃ i ʋ,IH Z CH IH
izlječivost,i z ʎ ě t͡ʃ i ʋ oː s t,IH Z CH IH OH S T
izljubiti,i z ʎ ǔː b i t i,IH Z B IH T IH
izljubljivati,i z ʎ u b ʎ ǐː ʋ a t i,IH Z UW B AE T IH
izljutiti,i z ʎ ǔː t i t i,IH Z T IH T IH
izlog,ǐ z l o ɡ,Z L OH G
izlomiti,i z l ǒ m i t i,IH Z L M IH T IH
izložiti,i z l ǒ ʒ i t i,IH Z L ZH IH T IH
izlučiti,i z l ǔː t͡ʃ i t i,IH Z L CH IH T IH
izlučivati,i z l u t͡ʃ ǐː ʋ a t i,IH Z L UW CH AE T IH
izmak,ǐ z m a k,Z M AE K
izmaknuti,i z m ǎ k n u t i,IH Z M K N UW T IH
izmamiti,i z m ǎː m i t i,IH Z M M IH T IH
izmamljivati,i z m a m ʎ ǐː ʋ a t i,IH Z M AE M AE T IH
izmaći,ǐ z m a t͡ɕ i,Z M AE IH
izmena,î z m e n a,Z M EH N AE
izmeničan,î z m e n i t͡ʃ a n,Z M EH N IH CH AE N
izmenično,î z m e n i t͡ʃ n o,Z M EH N IH CH N OH
izmeriti,ǐ z m e r i t i,Z M EH R IH T IH
izmerljiv,i z m ě r ʎ i ʋ,IH Z M R IH
izmet,ǐ z m e t,Z M EH T
između,î z m e d͡ʑ u,Z M EH UW
izmicati,ǐ z m i t͡s a t i,Z M IH AE T IH
izmigoljiti,i z m i ɡ ǒ ʎ i t i,IH Z M IH G IH T IH
izmisliti,ǐ z m i s l i t i,Z M IH S L IH T IH
izmišljati,i z m ǐː ʃ ʎ a t i,IH Z M SH AE T IH
izmišljen,ǐ z m i ʃ ʎ e n,Z M IH SH EH N
izmišljotina,i z m i ʃ ʎ ǒ t i n a,IH Z M IH SH T IH N AE
izmjena,î z m j e n a,Z M Y EH N AE
izmjeničan,î z m j e n i t͡ʃ a n,Z M Y EH N IH CH AE N
izmjenično,î z m j e n i t͡ʃ n o,Z M Y EH N IH CH N OH
izmjeriti,ǐ z m j e r i t i,Z M Y EH R IH T IH
izmjeriv,i z m j ě r i ʋ,IH Z M Y R IH
izmjerljiv,i z m j ě r ʎ i ʋ,IH Z M Y R IH
izmlatiti,i z m l ǎː t i t i,IH Z M L T IH T IH
izmusti,ǐ z m uː s t i,Z M UW S T IH
iznad,î z n a d,Z N AE D
iznajmiti,i z n ǎ j m i t i,IH Z N Y M IH T IH
iznajmljivati,i z n a j m ʎ ǐː ʋ a t i,IH Z N AE Y M AE T IH
iznebuha,î z n e b uː x a,Z N EH B UW AE
iznenada,î z n e n aː d a,Z N EH N AE D AE
iznenadan,î z n e n aː d a n,Z N EH N AE D AE N
iznenaditi,i z n e n ǎː d i t i,IH Z N EH N D IH T IH
iznenađen,i z n ě n aː d͡ʑ e n,IH Z N N AE EH N
iznenađenje,i z n e n a d͡ʑ ěː ɲ e,IH Z N EH N AE EH
iznenađivati,i z n e n a d͡ʑ ǐː ʋ a t i,IH Z N EH N AE AE T IH
iznenađujući,i z n e n ǎ d͡ʑ u j uː t͡ɕ i,IH Z N EH N UW Y UW IH
iznervirati,i z n e r ʋ ǐː r a t i,IH Z N EH R R AE T IH
izneti,ǐ z n eː t i,Z N EH T IH
iznevjeriti,i z n è v j e r i t i,IH Z N V Y EH R IH T IH
iznijeti,ǐ z n j eː t i,Z N Y EH T IH
izniman,ǐ z n iː m a n,Z N IH M AE N
iznimka,ǐ z n iː m k a,Z N IH M K AE
iznimno,ǐ z n iː m n o,Z N IH M N OH
iznjedriti,i z ɲ ěː d r i t i,IH Z D R IH T IH
iznjedriti,ǐ z ɲ e d r i t i,Z EH D R IH T IH
iznos,ǐ z n o s,Z N OH S
iznositi,i z n ǒ s i t i,IH Z N S IH T IH
iznova,î z n o ʋ a,Z N OH AE
iznuda,î z n u d a,Z N UW D AE
iznuditi,ǐ z n u d i t i,Z N UW D IH T IH
iznutra,ǐ z n uː t r a,Z N UW T R AE
iznuđivati,i z n u d͡ʑ ǐː ʋ a t i,IH Z N UW AE T IH
izobara,i z o b ǎː r a,IH Z OH B R AE
izobilan,î z o b i l a n,Z OH B IH L AE N
izobilje,î z o b iː ʎ e,Z OH B IH EH
izobličavati,i z o b l i t͡ʃ ǎː ʋ a t i,IH Z OH B L IH CH AE T IH
izobličiti,i z o b l ǐː t͡ʃ i t i,IH Z OH B L CH IH T IH
izobrazba,î z o b r a z b a,Z OH B R AE Z B AE
izoglosa,i z o ɡ l ǒ s a,IH Z OH G L S AE
izolacija,i z o l ǎː t͡s i j a,IH Z OH L IH Y AE
izolator,i z ǒ l aː t o r,IH Z L AE T OH R
izoliran,i z ǒ l iː r a n,IH Z L IH R AE N
izolirano,i z ǒ l iː r a n o,IH Z L IH R AE N OH
izolirati,i z o l ǐː r a t i,IH Z OH L R AE T IH
izomorfan,i z o m ǒ r f aː n,IH Z OH M R F AE N
izopačen,i z ǒ p aː t͡ʃ e n,IH Z P AE CH EH N
izopačeno,i z ǒ p aː t͡ʃ e n o,IH Z P AE CH EH N OH
izopačiti,i z o p ǎː t͡ʃ i t i,IH Z OH P CH IH T IH
izopačivati,i z o p a t͡ʃ ǐː ʋ a t i,IH Z OH P AE CH AE T IH
izorati,i z ǒ r a t i,IH Z R AE T IH
izoravati,i z o r ǎː ʋ a t i,IH Z OH R AE T IH
izostajati,i z ǒ s t a j a t i,IH Z S T AE Y AE T IH
izostati,i z ǒ s t a t i,IH Z S T AE T IH
izostaviti,i z ǒ s t a ʋ i t i,IH Z S T AE IH T IH
izostavljati,i z ǒ s t a ʋ ʎ a t i,IH Z S T AE AE T IH
izoštravati,i z o ʃ t r ǎː ʋ a t i,IH Z OH SH T R AE T IH
izoštriti,i z ǒ ʃ t r i t i,IH Z SH T R IH T IH
izraditi,i z r ǎː d i t i,IH Z R D IH T IH
izrael,ǐ z r a e l,Z R AE EH L
izraelac,i z r a ěː l a t͡s,IH Z R AE L AE
izraelski,î z r a e l s k iː,Z R AE EH L S K IH
izraniti,ǐ z r a n i t i,Z R AE N IH T IH
izraslina,ǐ z r a s l i n a,Z R AE S L IH N AE
izrastati,i z r ǎː s t a t i,IH Z R S T AE T IH
izrasti,ǐ z r aː s t i,Z R AE S T IH
izravan,î z r aː ʋ a n,Z R AE AE N
izravnati,i z r ǎ ʋ n a t i,IH Z R N AE T IH
izravnavati,i z r a ʋ n ǎː ʋ a t i,IH Z R AE N AE T IH
izravno,î z r aː ʋ n o,Z R AE N OH
izrazit,ǐ z r a z i t,Z R AE Z IH T
izraziti,i z r ǎː z i t i,IH Z R Z IH T IH
izrazito,ǐ z r a z i t o,Z R AE Z IH T OH
izračiti,i z r ǎː t͡ʃ i t i,IH Z R CH IH T IH
izračunati,i z r a t͡ʃ ǔ n a t i,IH Z R AE CH N AE T IH
izračunavati,i z r a t͡ʃ u n ǎː ʋ a t i,IH Z R AE CH UW N AE T IH
izrađati,i z r ǎː d͡ʑ a t i,IH Z R AE T IH
izrađivati,i z r a d͡ʑ ǐː ʋ a t i,IH Z R AE AE T IH
izražajan,î z r a ʒ aː j a n,Z R AE ZH AE Y AE N
izražavati,i z r a ʒ ǎː ʋ a t i,IH Z R AE ZH AE T IH
izreka,î z r e k a,Z R EH K AE
izrezati,ǐ z r e z a t i,Z R EH Z AE T IH
izrezbariti,i z r e z b ǎː r i t i,IH Z R EH Z B R IH T IH
izrezivati,i z r e z ǐː ʋ a t i,IH Z R EH Z AE T IH
izreći,ǐ z r e t͡ɕ i,Z R EH IH
izricati,i z r ǐː t͡s a t i,IH Z R AE T IH
izroditi,i z r ǒ d i t i,IH Z R D IH T IH
izručiti,i z r ǔː t͡ʃ i t i,IH Z R CH IH T IH
izručivati,i z r u t͡ʃ ǐː ʋ a t i,IH Z R UW CH AE T IH
izum,ǐ z u m,Z UW M
izumeti,i z ǔ m e t i,IH Z M EH T IH
izumirati,i z ǔ m i r a t i,IH Z M IH R AE T IH
izumitelj,i z ǔ m i t e ʎ,IH Z M IH T EH
izumiti,i z ǔ m i t i,IH Z M IH T IH
izumjeti,i z ǔ m j e t i,IH Z M Y EH T IH
izumreti,i z ǔ m r eː t i,IH Z M R EH T IH
izumrijeti,i z ǔ m r j eː t i,IH Z M R Y EH T IH
izuti,ǐ z u t i,Z UW T IH
izuvati,i z ǔː ʋ a t i,IH Z AE T IH
izuzetak,i z u z ěː t a k,IH Z UW Z T AE K
izuzetan,î z u z eː t a n,Z UW Z EH T AE N
izuzeti,i z ǔ z eː t i,IH Z Z EH T IH
izuzetno,î z u z eː t n o,Z UW Z EH T N OH
izuzev,i z ǔ z eː ʋ,IH Z Z EH
izuzevši,i z ǔ z eː ʋ ʃ i,IH Z Z EH SH IH
izuzimati,i z ǔ z i m a t i,IH Z Z IH M AE T IH
izvaditi,ǐ z ʋ a d i t i,Z AE D IH T IH
izvan,ǐ z ʋ a n,Z AE N
izvana,i z ʋ ǎ n a,IH Z N AE
izvanzemaljac,i z ʋ a n z e m ǎː ʎ a t͡s,IH Z AE N Z EH M AE
izvedba,ǐ z ʋ e d b a,Z EH D B AE
izvedenica,i z ʋ e d ě n i t͡s a,IH Z EH D N IH AE
izvediv,i z ʋ ě d i ʋ,IH Z D IH
izvesno,î z ʋ e s n o,Z EH S N OH
izvestan,î z ʋ e s t a n,Z EH S T AE N
izvesti,ǐ z ʋ e s t i,Z EH S T IH
izvesti,ǐ z ʋ eː s t i,Z EH S T IH
izvestiti,i z ʋ ěː s t i t i,IH Z S T IH T IH
izveštaj,î z ʋ e ʃ t aː j,Z EH SH T AE Y
izveštavati,i z ʋ e ʃ t ǎː ʋ a t i,IH Z EH SH T AE T IH
izvešće,ǐ z ʋ eː ʃ t͡ɕ e,Z EH SH EH
izvešćivati,i z ʋ e ʃ t͡ɕ ǐː ʋ a t i,IH Z EH SH AE T IH
izvid,î z ʋ iː d,Z IH D
izvideti,ǐ z ʋ i d e t i,Z IH D EH T IH
izvidjeti,ǐ z ʋ i d j e t i,Z IH D Y EH T IH
izvidnik,ǐ z ʋ i d n iː k,Z IH D N IH K
izvijestiti,i z ʋ i j ěː s t i t i,IH Z IH Y S T IH T IH
izviniti,i z ʋ ǐː n i t i,IH Z N IH T IH
izvinjenje,i z ʋ i ɲ ěː ɲ e,IH Z IH EH
izviđati,i z ʋ ǐː d͡ʑ a t i,IH Z AE T IH
izvjesno,î z ʋ j e s n o,Z Y EH S N OH
izvjestan,î z ʋ j e s t a n,Z Y EH S T AE N
izvještaj,î z ʋ j e ʃ t aː j,Z Y EH SH T AE Y
izvještavati,i z ʋ j e ʃ t ǎː ʋ a t i,IH Z Y EH SH T AE T IH
izvješće,ǐ z ʋ j eː ʃ t͡ɕ e,Z Y EH SH EH
izvješćivati,i z ʋ j e ʃ t͡ɕ ǐː ʋ a t i,IH Z Y EH SH AE T IH
izvlačiti,i z ʋ l ǎː t͡ʃ i t i,IH Z L CH IH T IH
izvoditi,i z ʋ ǒ d i t i,IH Z D IH T IH
izvodiv,i z ʋ ǒ d i ʋ,IH Z D IH
izvodljiv,i z ʋ ǒ d ʎ i ʋ,IH Z D IH
izvor,ǐ z ʋ o r,Z OH R
izvorište,ǐ z ʋ o r iː ʃ t e,Z OH R IH SH T EH
izvorni,ǐ z ʋ oː r n iː,Z OH R N IH
izvoz,ǐ z ʋ o z,Z OH Z
izvoziti,i z ʋ ǒ z i t i,IH Z Z IH T IH
izvrstan,î z ʋ r s t a n,Z R S T AE N
izvršavati,i z ʋ r ʃ ǎː ʋ a t i,IH Z R SH AE T IH
izvršiti,i z ʋ řː ʃ i t i,IH Z SH IH T IH
izvršni,ǐ z ʋ r ʃ n iː,Z R SH N IH
izvući,ǐ z ʋ uː t͡ɕ i,Z UW IH
ići,ǐ t͡ɕ i,IH
ičiji,î t͡ʃ i j iː,CH IH Y IH
išarati,i ʃ ǎː r a t i,IH SH R AE T IH
išaret,i ʃ ǎː r e t,IH SH R EH T
išibati,î ʃ i b a t i,SH IH B AE T IH
išpan,ǐ ʃ p aː n,SH P AE N
išta,î ʃ t a,SH T AE
ištvan,î ʃ t ʋ aː n,SH T AE N
iščupati,i ʃ t͡ʃ ǔ p a t i,IH SH CH P AE T IH
iživcirati,i ʒ i ʋ t͡s ǐː r a t i,IH ZH IH R AE T IH
j,j,Y
ja,j â,Y
ja,j âː,Y
jablan,j â b l aː n,Y B L AE N
jabuka,j â b u k a,Y B UW K AE
jabukovača,j â b u k o ʋ a t͡ʃ a,Y B UW K OH AE CH AE
jabukovina,j â b u k o ʋ i n a,Y B UW K OH IH N AE
jabučast,j â b u t͡ʃ a s t,Y B UW CH AE S T
jabučica,j â b u t͡ʃ i t͡s a,Y B UW CH IH AE
jabučni,j â b u t͡ʃ n iː,Y B UW CH N IH
jad,j â d,Y D
jadan,j â d a n,Y D AE N
jadati,j â d a t i,Y D AE T IH
jadikovati,j ǎ d i k o ʋ a t i,Y D IH K OH AE T IH
jaditi,j ǎː d i t i,Y D IH T IH
jadnica,j â d n i t͡s a,Y D N IH AE
jadnik,j â d n iː k,Y D N IH K
jadno,j â d n o,Y D N OH
jadran,j â d r aː n,Y D R AE N
jadranski,j â d r aː n s k iː,Y D R AE N S K IH
jaganjac,j â ɡ a ɲ a t͡s,Y G AE AE
jagla,j ǎ ɡ l a,Y G L AE
jagma,j ǎ ɡ m a,Y G M AE
jagmiti,j ǎ ɡ m i t i,Y G M IH T IH
jagnjad,j â ɡ ɲ aː d,Y G AE D
jagnje,j â ɡ ɲ e,Y G EH
jagnjetina,j ǎ ɡ ɲ e t i n a,Y G EH T IH N AE
jagodični,j â ɡ o d i t͡ʃ n iː,Y G OH D IH CH N IH
jaguar,j â ɡ u aː r,Y G UW AE R
jahanje,j â x aː ɲ e,Y AE EH
jahati,j â x a t i,Y AE T IH
jahačica,j a x ǎ t͡ʃ i t͡s a,Y AE CH IH AE
