word,ipa,ARPAbet
brilmontuur,b r ɪ l m ɔ n t yː r,B R IH L M AO N T R
brilslang,b r ɪ l s l ɑ ŋ,B R IH L S L AA NG
brilsmurf,b r ɪ l s m ʏ r f,B R IH L S M R F
brink,b r ɪ ŋ k,B R IH NG K
brinkdorp,b r ɪ ŋ k d ɔ r p,B R IH NG K D AO R P
brisant,b r i z ɑ n t,B R IH Z AA N T
brisantgranaat,b r i z ɑ n t x r aː n aː t,B R IH Z AA N T R AE N AE T
brit,b r ɪ t,B R IH T
britpop,b r ɪ t p ɔ p,B R IH T P AO P
brits,b r ɪ t s,B R IH T S
brittannië,b r ɪ t ɑ n i ə,B R IH T AA N IH AX
brittenburg,b r ɪ t ə n b ʏ r x,B R IH T AX N B R
broche,b r ɔ ʃ,B R AO SH
brochure,b r ɔ ʃ yː r ə,B R AO SH R AX
broddelaar,b r ɔ d ə l aː r,B R AO D AX L AE R
broddelen,b r ɔ d ə l ə n,B R AO D AX L AX N
broddelwerk,b r ɔ d ə l ʋ ɛ r k,B R AO D AX L EH R K
brodden,b r ɔ d ə n,B R AO D AX N
broeden,b r u d ə n,B R UW D AX N
broeder,b r u d ə r,B R UW D AX R
broederliefde,b r u d ə r l i f d ə,B R UW D AX R L IH F D AX
broederloos,b r u d ə r l oː s,B R UW D AX R L OH S
broedermoord,b r u d ə r m oː r t,B R UW D AX R M OH R T
broederschap,b r u d ə r s x ɑ p,B R UW D AX R S AA P
broedmachine,b r u t m aː ʃ i n ə,B R UW T M AE SH IH N AX
broedpaar,b r u t p aː r,B R UW T P AE R
broedplaats,b r u t p l aː t s,B R UW T P L AE T S
broedseizoen,b r u t s ɛ i̯ z u n,B R UW T S EH IH Z UW N
broedsel,b r u t s ə l,B R UW T S AX L
broedzorg,b r u t s ɔ r x,B R UW T S AO R
broeibak,b r u i̯ b ɑ k,B R UW IH B AA K
broeien,b r u i̯ ə n,B R UW IH AX N
broeihoop,b r u i̯ ɦ oː p,B R UW IH OH P
broeikas,b r u i̯ k ɑ s,B R UW IH K AA S
broeikaseffect,b r u i̯ k ɑ s ɛ f ɛ k t,B R UW IH K AA S EH F EH K T
broeikasgas,b r u i̯ k ɑ s x ɑ s,B R UW IH K AA S AA S
broeikasgasuitstoot,b r u i̯ k ɑ s x ɑ s œ y̯ t s t oː t,B R UW IH K AA S AA S AE T S T OH T
broeinest,b r u i̯ n ɛ s t,B R UW IH N EH S T
broek,b r u k,B R UW K
broekdraagband,b r u k d r aː x b ɑ n t,B R UW K D R AE B AA N T
broekhoest,b r u k ɦ u s t,B R UW K UW S T
broekie,b r u k i,B R UW K IH
broekman,b r u k m ɑ n,B R UW K M AA N
broekschijter,b r u k s x ɛ i̯ t ə r,B R UW K S EH IH T AX R
broekspijp,b r u k s p ɛ i̯ p,B R UW K S P EH IH P
broekvent,b r u k f ɛ n t,B R UW K F EH N T
broekzak,b r u k s ɑ k,B R UW K S AA K
broer,b r uː r,B R UW R
broge,b r oː x ə,B R OH AX
broger,b r oː ɣ ə r,B R OH AX R
brok,b r ɔ k,B R AO K
brokkelen,b r ɔ k ə l ə n,B R AO K AX L AX N
brokken,b r ɔ k ə n,B R AO K AX N
brokstuk,b r ɔ k s t ʏ k,B R AO K S T K
brol,b r ɔ l,B R AO L
brombeer,b r ɔ m b eː r,B R AO M B EH R
bromfiets,b r ɔ m f i t s,B R AO M F IH T S
bromide,b r oː m i d ə,B R OH M IH D AX
bromium,b r oː m i ʏ m,B R OH M IH M
brommen,b r ɔ m ə n,B R AO M AX N
brommer,b r ɔ m ə r,B R AO M AX R
brompot,b r ɔ m p ɔ t,B R AO M P AO T
bromtol,b r ɔ m t ɔ l,B R AO M T AO L
bromvlieg,b r ɔ m v l i x,B R AO M V L IH
bron,b r ɔ n,B R AO N
bronbescherming,b r ɔ n b ə s x ɛ r m ɪ ŋ,B R AO N B AX S EH R M IH NG
bronckhorst,b r ɔ ŋ k ɦ ɔ r s t,B R AO NG K AO R S T
broncode,b r ɔ n k oː d ə,B R AO N K OH D AX
bronkhorst,b r ɔ ŋ k ɦ ɔ r s t,B R AO NG K AO R S T
bronnentaal,b r ɔ n ə n t aː l,B R AO N AX N T AE L
bronrivier,b r ɔ n r i v iː r,B R AO N R IH V IH R
brons,b r ɔ n s,B R AO N S
bronst,b r ɔ n s t,B R AO N S T
bronstijd,b r ɔ n s t ɛ i̯ t,B R AO N S T EH IH T
bronsttijd,b r ɔ n s t ɛ i̯ t,B R AO N S T EH IH T
bronwater,b r ɔ n ʋ aː t ə r,B R AO N AE T AX R
bronzen,b r ɔ n z ə n,B R AO N Z AX N
brooche,b r oː x ə,B R OH AX
brood,b r oː t,B R OH T
broodbeleg,b r oː t b ə l ɛ x,B R OH T B AX L EH
broodbelegsel,b r oː t b ə l ɛ x s ə l,B R OH T B AX L EH S AX L
broodbus,b r oː t b ʏ s,B R OH T B S
brooddeeg,b r oː d eː x,B R OH D EH
broodhaan,b r oː t ɦ aː n,B R OH T AE N
broodje,b r oː t j ə,B R OH T Y AX
broodjeaapverhaal,b r oː t j ə aː p f ə r ɦ aː l,B R OH T Y AX AE P F AX R AE L
broodjeaapverhaal,b r oː t j ə aː p f ɛ r ɦ aː l,B R OH T Y AX AE P F EH R AE L
broodmager,b r oː t m aː ɣ ə r,B R OH T M AE AX R
broodmes,b r oː t m ɛ s,B R OH T M EH S
broodnodig,b r oː t n oː d ə x,B R OH T N OH D AX
broodplank,b r oː t p l ɑ ŋ k,B R OH T P L AA NG K
broodroof,b r oː t r oː f,B R OH T R OH F
broodrooster,b r oː t r oː s t ə r,B R OH T R OH S T AX R
broodroven,b r oː t r oː v ə n,B R OH T R OH V AX N
broodschrijfster,b r oː t s x r ɛ i̯ f s t ə r,B R OH T S R EH IH F S T AX R
broodschrijver,b r oː t s x r ɛ i̯ v ə r,B R OH T S R EH IH V AX R
broodsuiker,b r oː t s œ y̯ k ə r,B R OH T S AE K AX R
broodtrommel,b r oː t r ɔ m ə l,B R OH T R AO M AX L
broodwinner,b r oː t ʋ ɪ n ə r,B R OH T IH N AX R
broodwinning,b r oː t ʋ ɪ n ɪ ŋ,B R OH T IH N IH NG
broodwortel,b r oː t ʋ ɔ r t ə l,B R OH T AO R T AX L
broom,b r oː m,B R OH M
broomkali,b r oː m k aː l i,B R OH M K AE L IH
broomkalium,b r oː m k aː l i ʏ m,B R OH M K AE L IH M
broos,b r oː s,B R OH S
broosheid,b r oː s ɦ ɛ i̯ t,B R OH S EH IH T
bros,b r ɔ s,B R AO S
brossen,b r ɔ s ə n,B R AO S AX N
brosser,b r ɔ s ə r,B R AO S AX R
brouillage,b r u j aː ʒ ə,B R UW Y AE ZH AX
brouwen,b r ɑ u̯ ə n,B R AA W AX N
brouwer,b r ɑ u̯ ə r,B R AA W AX R
brouwerij,b r ɑ u̯ ə r ɛ i̯,B R AA W AX R EH IH
brouwhuis,b r ɑ u̯ ɦ œ y̯ s,B R AA W AE S
brouwsel,b r ɑ u̯ s ə l,B R AA W S AX L
browsen,b r ɑ u̯ z ə n,B R AA W Z AX N
browser,b r ɑ u̯ z ə r,B R AA W Z AX R
brr,b rː,B R
brug,b r ʏ x,B R
brugge,b r ʏ ɣ ə,B R AX
brugger,b r ʏ ɣ ə r,B R AX R
brugklas,b r ʏ x k l ɑ s,B R K L AA S
brugklasser,b r ʏ x k l ɑ s ə r,B R K L AA S AX R
brugpieper,b r ʏ x p i p ə r,B R P IH P AX R
brugwachter,b r ʏ x ʋ ɑ x t ə r,B R AA T AX R
bruid,b r œ y̯ t,B R AE T
bruidegom,b r œ y̯ d ə ɣ ɔ m,B R AE D AX AO M
bruidsbed,b r œ y̯ t s b ɛ t,B R AE T S B EH T
bruidschat,b r œ y̯ t s x ɑ t,B R AE T S AA T
bruidsgoed,b r œ y̯ t s x u t,B R AE T S UW T
bruidsjurk,b r œ y̯ t s j ʏ r k,B R AE T S Y R K
bruidskoe,b r œ y̯ t s k u,B R AE T S K UW
bruidsschat,b r œ y̯ t s x ɑ t,B R AE T S AA T
bruidssluier,b r œ y̯ t s l œ y̯ ə r,B R AE T S L AE AX R
bruigom,b r œ y̯ ɣ ɔ m,B R AE AO M
bruikbaar,b r œ y̯ k b aː r,B R AE K B AE R
bruikbaarheid,b r œ y̯ k b aː r ɦ ɛ i̯ t,B R AE K B AE R EH IH T
bruiken,b r œ y̯ k ə n,B R AE K AX N
bruiker,b r œ y̯ k ə r,B R AE K AX R
bruikleen,b r œ y̯ k l eː n,B R AE K L EH N
bruiloft,b r œ y̯ l ɔ f t,B R AE L AO F T
bruiloftsbed,b r œ y̯ l ɔ f t s b ɛ t,B R AE L AO F T S B EH T
bruin,b r œ y̯ n,B R AE N
bruinachtig,b r œ y̯ n ɑ x t ə x,B R AE N AA T AX
bruine,b r œ y̯ n ə,B R AE N AX
bruinet,b r œ y̯ n ɛ t,B R AE N EH T
bruinhemd,b r œ y̯ n ɦ ɛ m t,B R AE N EH M T
bruinig,b r œ y̯ n ə x,B R AE N AX
bruinkool,b r œ y̯ n k oː l,B R AE N K OH L
bruinogig,b r œ y̯ n oː ɣ ə x,B R AE N OH AX
bruinvis,b r œ y̯ n v ɪ s,B R AE N V IH S
bruisen,b r œ y̯ s ə n,B R AE S AX N
bruistablet,b r œ y̯ s t aː b l ɛ t,B R AE S T AE B L EH T
brulaap,b r ʏ l aː p,B R L AE P
brullen,b r ʏ l ə n,B R L AX N
brummen,b r ʏ m ə n,B R M AX N
brunch,b r ʏ n ʃ,B R N SH
brunchen,b r ʏ n ʃ ə n,B R N SH AX N
brunei,b r y n ɛ i̯,B R N EH IH
brunet,b r y n ɛ t,B R N EH T
brunette,b r y n ɛ t ə,B R N EH T AX
bruno,b r y n oː,B R N OH
brunssum,b r ʏ n s ʏ m,B R N S M
brus,b r ʏ s,B R S
brussel,b r ʏ s ə l,B R S AX L
brusselaar,b r ʏ s ə l aː r,B R S AX L AE R
brussels,b r ʏ s ə l s,B R S AX L S
brussen,b r ʏ s ə n,B R S AX N
brutaal,b r y t aː l,B R T AE L
brutaliteit,b r y t aː l i t ɛ i̯ t,B R T AE L IH T EH IH T
bruto,b r y t oː,B R T OH
bruusk,b r y s k,B R S K
bruut,b r y t,B R T
brythonisch,b r i t oː n i s,B R IH T OH N IH S
btw,b eː t eː ʋ eː,B EH T EH EH
bubbel,b ʏ b ə l,B B AX L
bubbelwijn,b ʏ b ə l ʋ ɛ i̯ n,B B AX L EH IH N
bubbelwolk,b ʏ b ə l ʋ ɔ l k,B B AX L AO L K
bucentaur,b y s ɛ n t ɑ u̯ ə r,B S EH N T AA W AX R
bucketlist,b ɑ k ə t l ɪ s t,B AA K AX T L IH S T
bucolisch,b y k oː l i s,B K OH L IH S
budget,b ʏ d ʒ ɛ t,B D ZH EH T
budget,b ʏ t ʃ ɛ t,B T SH EH T
budgetje,b y d ʒ e tʲ ə,B D ZH EH T AX
budgetje,b y d ʒ ɛ t j ə,B D ZH EH T Y AX
budgetjes,b y d ʒ e tʲ ə s,B D ZH EH T AX S
budgetjes,b y d ʒ ɛ t j ə s,B D ZH EH T Y AX S
budgettair,b ʏ d ʒ ə t ɛː r,B D ZH AX T EH R
budgettair,b ʏ d ʒ ɛ t ɛː r,B D ZH EH T EH R
budgetten,b y d ʒ ɛ t ə,B D ZH EH T AX
budgetten,b y d ʒ ɛ t ə n,B D ZH EH T AX N
budgetteren,b ʏ d ʒ ɛ t eː r ə n,B D ZH EH T EH R AX N
buffel,b ʏ f ə l,B F AX L
buffelkoe,b ʏ f ə l k u,B F AX L K UW
buffelos,b ʏ f ə l ɔ s,B F AX L AO S
buffelstier,b ʏ f ə l s t iː r,B F AX L S T IH R
bufotoxine,b y f oː t ɔ k s i n ə,B F OH T AO K S IH N AX
bug,b ɑ ɡ,B AA G
bug,b ʏ ɡ,B G
bugel,b y ɣ ə l,B AX L
buggy,b ʏ ɡ i,B G IH
bui,b œ y̯,B AE
buidel,b œ y̯ d ə l,B AE D AX L
buideldas,b œ y̯ d ə l d ɑ s,B AE D AX L D AA S
buideldier,b œ y̯ d ə l d iː r,B AE D AX L D IH R
buidelhaas,b œ y̯ d ə l ɦ aː s,B AE D AX L AE S
buidelmarter,b œ y̯ d ə l m ɑ r t ə r,B AE D AX L M AA R T AX R
buidelmiereneter,b œ y̯ d ə l m iː r ə n eː t ə r,B AE D AX L M IH R AX N EH T AX R
buidelmol,b œ y̯ d ə l m ɔ l,B AE D AX L M AO L
buidelrat,b œ y̯ d ə l r ɑ t,B AE D AX L R AA T
buienradar,b œ y̯ ə n r aː d ɑ r,B AE AX N R AE D AA R
buig,b œ y̯ x,B AE
buigen,b œ y̯ ɣ ə n,B AE AX N
buiging,b œ y̯ ɣ ɪ ŋ,B AE IH NG
buigspier,b œ y̯ x s p iː r,B AE S P IH R
buigzaam,b œ y̯ x s aː m,B AE S AE M
buigzaamheid,b œ y̯ x s aː m ɦ ɛ i̯ t,B AE S AE M EH IH T
buiig,b œ y̯ ə x,B AE AX
buijs,b œ y̯ s,B AE S
buik,b œ y̯ k,B AE K
buikdans,b œ y̯ k d ɑ n s,B AE K D AA N S
buikdansen,b œ y̯ k d ɑ n s ə n,B AE K D AA N S AX N
buikdanser,b œ y̯ k d ɑ n s ə r,B AE K D AA N S AX R
buikdanseres,b œ y̯ k d ɑ n s ə r ɛ s,B AE K D AA N S AX R EH S
buikdienaar,b œ y̯ k d i n aː r,B AE K D IH N AE R
buikdienst,b œ y̯ k d i n s t,B AE K D IH N S T
buikdrager,b œ y̯ k d r aː ɣ ə r,B AE K D R AE AX R
buikgriep,b œ y̯ k x r i p,B AE K R IH P
buikholte,b œ y̯ k ɦ ɔ l t ə,B AE K AO L T AX
buikje,b œ y̯ k j ə,B AE K Y AX
buikloop,b œ y̯ k l oː p,B AE K L OH P
buikpijn,b œ y̯ k p ɛ i̯ n,B AE K P EH IH N
buikriem,b œ y̯ k r i m,B AE K R IH M
buikschuiver,b œ y̯ k s x œ y̯ v ə r,B AE K S AE V AX R
buiksloot,b œ y̯ k s l oː t,B AE K S L OH T
buikspraak,b œ y̯ k s p r aː k,B AE K S P R AE K
buikspreekpop,b œ y̯ k s p r eː k p ɔ p,B AE K S P R EH K P AO P
buikspreekster,b œ y̯ k s p r eː k s t ə r,B AE K S P R EH K S T AX R
buikspreken,b œ y̯ k s p r eː k ə n,B AE K S P R EH K AX N
buikspreker,b œ y̯ k s p r eː k ə r,B AE K S P R EH K AX R
buiktyfus,b œ y̯ k t i f ʏ s,B AE K T IH F S
buikvet,b œ y̯ k f ɛ t,B AE K F EH T
buikvin,b œ y̯ k f ɪ n,B AE K F IH N
buikvinnig,b œ y̯ k f ɪ n ə x,B AE K F IH N AX
buikvlies,b œ y̯ k f l i s,B AE K F L IH S
buikvliesontsteking,b œ y̯ k f l i s ɔ n t s t eː k ɪ ŋ,B AE K F L IH S AO N T S T EH K IH NG
buikvloed,b œ y̯ k f l u t,B AE K F L UW T
buikwand,b œ y̯ k ʋ ɑ n t,B AE K AA N T
buikwind,b œ y̯ k ʋ ɪ n t,B AE K IH N T
buikworm,b œ y̯ k ʋ ɔ r m,B AE K AO R M
buil,b œ y̯ l,B AE L
builenpest,b œ y̯ l ə n p ɛ s t,B AE L AX N P EH S T
buis,b œ y̯ s,B AE S
buislamp,b œ y̯ s l ɑ m p,B AE S L AA M P
buiszwam,b œ y̯ s ʋ ɑ m,B AE S AA M
buit,b œ y̯ t,B AE T
buitelen,b œ y̯ t ə l ə n,B AE T AX L AX N
buiteling,b œ y̯ t ə l ɪ ŋ,B AE T AX L IH NG
buiten,b œ y̯ t ə n,B AE T AX N
buitenaards,b œ y̯ t ə n aː r t s,B AE T AX N AE R T S
buitenaf,b œ y̯ t ə n ɑ f,B AE T AX N AA F
buitenband,b œ y̯ t ə n b ɑ n t,B AE T AX N B AA N T
buitenbeentje,b œ y̯ t ə n b eː n t j ə,B AE T AX N B EH N T Y AX
buitenbeugel,b œ y̯ t ə n b øː ɣ ə l,B AE T AX N B AX L
buitenboord,b œ y̯ t ə n b oː r t,B AE T AX N B OH R T
buitenboordbeugel,b œ y̯ t ə n b oː r t b øː ɣ ə l,B AE T AX N B OH R T B AX L
buitenboordmotor,b œ y̯ t ə n b oː r t m oː t ɔ r,B AE T AX N B OH R T M OH T AO R
buitendeur,b œ y̯ t ə n d øː r,B AE T AX N D R
buitenechtelijk,b œ y̯ t ə n ɛ x t ə l ə k,B AE T AX N EH T AX L AX K
buitengaats,b œ y̯ t ə n ɣ aː t s,B AE T AX N AE T S
buitengemeen,b œ y̯ t ə n ɣ ə m eː n,B AE T AX N AX M EH N
buitengewoon,b œ y̯ t ə n ɣ ə ʋ oː n,B AE T AX N AX OH N
buitenhuis,b œ y̯ t ə n ɦ œ y̯ s,B AE T AX N AE S
buitenissig,b œ y̯ t ə n ɪ s ə x,B AE T AX N IH S AX
buitenissigheid,b œ y̯ t ə n ɪ s ə x ɦ ɛ i̯ t,B AE T AX N IH S AX EH IH T
buitenkans,b œ y̯ t ə n k ɑ n s,B AE T AX N K AA N S
buitenkant,b œ y̯ t ə n k ɑ n t,B AE T AX N K AA N T
buitenkern,b œ y̯ t ə n k ɛ r n,B AE T AX N K EH R N
buitenland,b œ y̯ t ə n l ɑ n t,B AE T AX N L AA N T
buitenlander,b œ y̯ t ə n l ɑ n d ə r,B AE T AX N L AA N D AX R
buitenlands,b œ y̯ t ə n l ɑ n t s,B AE T AX N L AA N T S
buitenleven,b œ y̯ t ə n l eː v ə n,B AE T AX N L EH V AX N
buitenlucht,b œ y̯ t ə n l ʏ x t,B AE T AX N L T
buitenlui,b œ y̯ t ə n l œ y̯,B AE T AX N L AE
buitenmaatschappelijk,b œ y̯ t ə n m aː t s x ɑ p ə l ə k,B AE T AX N M AE T S AA P AX L AX K
buitenman,b œ y̯ t ə n m ɑ n,B AE T AX N M AA N
buitenmoeder,b œ y̯ t ə n m u d ə r,B AE T AX N M UW D AX R
buitenmuur,b œ y̯ t ə n m yː r,B AE T AX N M R
buitenplaneet,b œ y̯ t ə n p l aː n eː t,B AE T AX N P L AE N EH T
buitenpolitiek,b œ y̯ t ə n p oː l i t i k,B AE T AX N P OH L IH T IH K
buitenpost,b œ y̯ t ə n p ɔ s t,B AE T AX N P AO S T
buitenschools,b œ y̯ t ə n s x oː l s,B AE T AX N S OH L S
buitenshuis,b œ y̯ t ə n s ɦ œ y̯ s,B AE T AX N S AE S
buitensluiten,b œ y̯ t ə n s l œ y̯ t ə n,B AE T AX N S L AE T AX N
buitenspel,b œ y̯ t ə n s p ɛ l,B AE T AX N S P EH L
buitenspelval,b œ y̯ t ə n s p ɛ l v ɑ l,B AE T AX N S P EH L V AA L
buitensporig,b œ y̯ t ə n s p oː r ə x,B AE T AX N S P OH R AX
buitenst,b œ y̯ t ə n s t,B AE T AX N S T
buitenstaander,b œ y̯ t ə n s t aː n d ə r,B AE T AX N S T AE N D AX R
buitentijds,b œ y̯ t ə n t ɛ i̯ t s,B AE T AX N T EH IH T S
buitentrouw,b œ y̯ t ə n t r ɑ u̯,B AE T AX N T R AA W
buitenverblijf,b œ y̯ t ə n v ə r b l ɛ i̯ f,B AE T AX N V AX R B L EH IH F
buitenverblijf,b œ y̯ t ə n v ɛ r b l ɛ i̯ f,B AE T AX N V EH R B L EH IH F
buitenvrouw,b œ y̯ t ə n v r ɑ u̯,B AE T AX N V R AA W
buitenwaarts,b œ y̯ t ə n ʋ aː r t s,B AE T AX N AE R T S
buitenwacht,b œ y̯ t ə n ʋ ɑ x t,B AE T AX N AA T
buitenwereld,b œ y̯ t ə n ʋ eː r ə l t,B AE T AX N EH R AX L T
buitenwerk,b œ y̯ t ə n ʋ ɛ r k,B AE T AX N EH R K
buitenwettelijk,b œ y̯ t ə n ʋ ɛ t ə l ə k,B AE T AX N EH T AX L AX K
buitenwijk,b œ y̯ t ə n ʋ ɛ i̯ k,B AE T AX N EH IH K
buitenwipper,b œ y̯ t ə n ʋ ɪ p ə r,B AE T AX N IH P AX R
buitmaken,b œ y̯ t m aː k ə n,B AE T M AE K AX N
buizen,b œ y̯ z ə n,B AE Z AX N
buizerd,b œ y̯ z ə r t,B AE Z AX R T
bukken,b ʏ k ə n,B K AX N
buks,b ʏ k s,B K S
buksboom,b ʏ k s b oː m,B K S B OH M
bul,b ʏ l,B L
bulderen,b ʏ l d ə r ə n,B L D AX R AX N
buldog,b ʏ l d ɔ x,B L D AO
bulgaar,b ʏ l ɣ aː r,B L AE R
bulgaars,b ʏ l ɣ aː r s,B L AE R S
bulgarije,b ʏ l ɣ aː r ɛ i̯ j ə,B L AE R EH IH Y AX
bulhond,b ʏ l ɦ ɔ n t,B L AO N T
bulldog,b u l d ɔ ɡ,B UW L D AO G
bullebak,b ʏ l ə b ɑ k,B L AX B AA K
bulleboer,b ʏ l ə b uː r,B L AX B UW R
bullenpees,b ʏ l ə n p eː s,B L AX N P EH S
bullepees,b ʏ l ə p eː s,B L AX P EH S
bully,b u l i,B UW L IH
bulos,b ʏ l ɔ s,B L AO S
bult,b ʏ l t,B L T
bultig,b ʏ l t ə x,B L T AX
bultrug,b ʏ l t r ʏ x,B L T R
bultrugwalvis,b ʏ l t r ʏ x ʋ ɑ l v ɪ s,B L T R AA L V IH S
bultzak,b ʏ l t s ɑ k,B L T S AA K
bumor,b y m ɔ r,B M AO R
bumper,b ʏ m p ə r,B M P AX R
bumperkleven,b ʏ m p ə r k l eː v ə n,B M P AX R K L EH V AX N
bumperklever,b ʏ m p ə r k l eː v ə r,B M P AX R K L EH V AX R
bumpersticker,b ʏ m p ə r s t ɪ k ə r,B M P AX R S T IH K AX R
bundel,b ʏ n d ə l,B N D AX L
bundelen,b ʏ n d ə l ə n,B N D AX L AX N
bundelpijler,b ʏ n d ə l p ɛ i̯ l ə r,B N D AX L P EH IH L AX R
bunder,b ʏ n d ə r,B N D AX R
bundisme,b u n d ɪ s m ə,B UW N D IH S M AX
bundist,b u n d ɪ s t,B UW N D IH S T
bungalow,b ʏ ŋ ɡ aː l oː,B NG G AE L OH
bungalow,b ʏ ŋ ɡ ə l oː,B NG G AX L OH
bungalowpark,b ʏ ŋ ɡ aː l oː p ɑ r k,B NG G AE L OH P AA R K
bungalowpark,b ʏ ŋ ɡ ə l oː p ɑ r k,B NG G AX L OH P AA R K
bungelen,b ʏ ŋ ə l ə n,B NG AX L AX N
bunker,b ʏ ŋ k ə r,B NG K AX R
bunkeren,b ʏ ŋ k ə r ə n,B NG K AX R AX N
bunnik,b ʏ n ɪ k,B N IH K
bunzing,b ʏ n z ɪ ŋ,B N Z IH NG
burcht,b ʏ r x t,B R T
burchtheer,b ʏ r x t ɦ eː r,B R T EH R
burchtvrouw,b ʏ r x t f r ɑ u̯,B R T F R AA W
bureau,b y r oː,B R OH
bureaublad,b y r oː b l ɑ t,B R OH B L AA T
bureaubladachtergrond,b y r oː b l ɑ t ɑ x t ə r ɣ r ɔ n t,B R OH B L AA T AA T AX R R AO N T
bureaucratie,b yː r oː k r aː t s i,B R OH K R AE T S IH
bureaula,b yː r oː l aː,B R OH L AE
bureaulamp,b y r oː l ɑ m p,B R OH L AA M P
bureaustoel,b ʏ r oː s t u l,B R OH S T UW L
bureel,b yː r eː l,B R EH L
buren,b y r ə n,B R AX N
buren,b yː r ə n,B R AX N
burenhulp,b yː r ə n ɦ ʏ l p,B R AX N L P
burenruzie,b yː r ə n r y z i,B R AX N R Z IH
burg,b ʏ r x,B R
burgemeester,b ʏ r ɣ ə m eː s t ə r,B R AX M EH S T AX R
burgemeesterschap,b ʏ r ɣ ə m eː s t ə r s x ɑ p,B R AX M EH S T AX R S AA P
burger,b ʏ r ɣ ə r,B R AX R
burgerbevolking,b ʏ r ɣ ə r b ə v ɔ l k ɪ ŋ,B R AX R B AX V AO L K IH NG
burgerdeugd,b ʏ r ɣ ə r d øː x t,B R AX R D T
burgerdode,b ʏ r ɣ ə r d oː d ə,B R AX R D OH D AX
burgerij,b ʏ r ɣ ə r ɛ i̯,B R AX R EH IH
burgerin,b ʏ r ɣ ə r ɪ n,B R AX R IH N
burgerklasse,b ʏ r ɣ ə r k l ɑ s ə,B R AX R K L AA S AX
burgerkleren,b ʏ r ɣ ə r k l eː r ə n,B R AX R K L EH R AX N
burgerkrijg,b ʏ r ɣ ə r k r ɛ i̯ x,B R AX R K R EH IH
burgerlijk,b ʏ r ɣ ə r l ə k,B R AX R L AX K
burgerluchtvaart,b ʏ r ɣ ə r l ʏ x t f aː r t,B R AX R L T F AE R T
burgermaatschappij,b ʏ r ɣ ə r m aː t s x ɑ p ɛ i̯,B R AX R M AE T S AA P EH IH
burgermoed,b ʏ r ɣ ə r m u t,B R AX R M UW T
burgeroorlog,b ʏ r ɣ ə r oː r l ɔ x,B R AX R OH R L AO
burgerpartij,b ʏ r ɣ ə r p ɑ r t ɛ i̯,B R AX R P AA R T EH IH
burgerplicht,b ʏ r ɣ ə r p l ɪ x t,B R AX R P L IH T
burgerrecht,b ʏ r ɣ ə r r ɛ x t,B R AX R R EH T
burgerrechtenbeweging,b ʏ r ɣ ə r r ɛ x t ə n b ə ʋ eː ɣ ɪ ŋ,B R AX R R EH T AX N B AX EH IH NG
burgerregering,b ʏ r ɣ ə r r ə ɣ eː r ɪ ŋ,B R AX R R AX EH R IH NG
burgerschap,b ʏ r ɣ ə r s x ɑ p,B R AX R S AA P
burgerschapsonderwijs,b ʏ r ɣ ə r s x ɑ p s ɔ n d ə r ʋ ɛ i̯ s,B R AX R S AA P S AO N D AX R EH IH S
burgerscheepvaart,b ʏ r ɣ ə r s x eː p f aː r t,B R AX R S EH P F AE R T
burgerstand,b ʏ r ɣ ə r s t ɑ n t,B R AX R S T AA N T
burgervoogd,b ʏ r ɣ ə r v oː x t,B R AX R V OH T
burgerwagen,b ʏ r ɣ ə r ʋ aː ɣ ə n,B R AX R AE AX N
burgerzede,b ʏ r ɣ ə r z eː d ə,B R AX R Z EH D AX
burgerzin,b ʏ r ɣ ə r z ɪ n,B R AX R Z IH N
burggraaf,b ʏ r x r aː f,B R R AE F
burgwal,b ʏ r x ʋ ɑ l,B R AA L
buro,b y r oː,B R OH
burotica,b yː r oː t i k aː,B R OH T IH K AE
burundi,b u r u n d i,B UW R UW N D IH
bus,b ʏ s,B S
busbaan,b ʏ s b aː n,B S B AE N
busbestuurder,b ʏ s b ə s t yː r d ə r,B S B AX S T R D AX R
busboom,b ʏ s b oː m,B S B OH M
buschauffeur,b ʏ ʃ oː f øː r,B SH OH F R
buschauffeur,b ʏ ʃ ɑ u̯ f øː r,B SH AA W F R
buschauffeuse,b ʏ ʃ oː f øː z ə,B SH OH F Z AX
buschauffeuse,b ʏ ʃ ɑ u̯ f øː z ə,B SH AA W F Z AX
busdrager,b ʏ s d r aː ɣ ə r,B S D R AE AX R
bushalte,b ʏ s ɦ ɑ l t ə,B S AA L T AX
bushbush,b u ʃ b u ʃ,B UW SH B UW SH
bushok,b ʏ s ɦ ɔ k,B S AO K
bushuis,b ʏ s ɦ œ y̯ s,B S AE S
buskruit,b ʏ s k r œ y̯ t,B S K R AE T
buslijn,b ʏ s l ɛ i̯ n,B S L EH IH N
busmeester,b ʏ s m eː s t ə r,B S M EH S T AX R
busschieter,b ʏ s s x i t ə r,B S S IH T AX R
bussel,b ʏ s ə l,B S AX L
busselen,b ʏ s ə l ə n,B S AX L AX N
bussen,b ʏ s ə n,B S AX N
busstation,b ʏ s t aː ʃ ɔ n,B S T AE SH AO N
buste,b y s t ə,B S T AX
bustehouder,b y s t ə ɦ ɑ u̯ d ə r,B S T AX AA W D AX R
butaan,b y t aː n,B T AE N
buteen,b y t eː n,B T EH N
butler,b ʏ t l ə r,B T L AX R
butten,b ʏ t ə n,B T AX N
