word,ipa,ARPAbet
gole,ɡ ɔ l ɛ,G AO L EH
golec,ɡ ɔ l ɛ t͡s,G AO L EH
golem,ɡ ɔ l ɛ m,G AO L EH M
golemba,ɡ ɔ l ɛ m b a,G AO L EH M B AE
golemiec,ɡ ɔ l ɛ mʲ ɛ t͡s,G AO L EH M EH
goleni,ɡ ɔ l ɛ ɲ i,G AO L EH IH
golenia,ɡ ɔ l ɛ ɲ a,G AO L EH AE
goleniach,ɡ ɔ l ɛ ɲ a x,G AO L EH AE
goleniec,ɡ ɔ l ɛ ɲ ɛ t͡s,G AO L EH EH
goleniem,ɡ ɔ l ɛ ɲ ɛ m,G AO L EH EH M
goleniom,ɡ ɔ l ɛ ɲ ɔ m,G AO L EH AO M
goleniu,ɡ ɔ l ɛ ɲ u,G AO L EH UW
golenią,ɡ ɔ l ɛ ɲ ɔ̃,G AO L EH AO
goleń,ɡ ɔ l ɛ ɲ,G AO L EH
golf,ɡ ɔ l f,G AO L F
golfista,ɡ ɔ l fʲ i s t a,G AO L F IH S T AE
golfistka,ɡ ɔ l fʲ i s t k a,G AO L F IH S T K AE
goli,ɡ ɔ lʲ i,G AO L IH
golibroda,ɡ ɔ lʲ i b r ɔ d a,G AO L IH B R AO D AE
golik,ɡ ɔ lʲ i k,G AO L IH K
goliwąs,ɡ ɔ lʲ i v ɔ̃ s,G AO L IH V AO S
golić,ɡ ɔ lʲ i t͡ɕ,G AO L IH
golka,ɡ ɔ l k a,G AO L K AE
gollob,ɡ ɔ l l ɔ p,G AO L L AO P
golom,ɡ ɔ l ɔ m,G AO L AO M
golomb,ɡ ɔ l ɔ m p,G AO L AO M P
golon,ɡ ɔ l ɔ n,G AO L AO N
golonka,ɡ ɔ l ɔ n k a,G AO L AO N K AE
golu,ɡ ɔ l u,G AO L UW
goluch,ɡ ɔ l u x,G AO L UW
golus,ɡ ɔ l u s,G AO L UW S
golusi,ɡ ɔ l u ɕ i,G AO L UW IH
golów,ɡ ɔ l u f,G AO L UW F
golą,ɡ ɔ l ɔ̃,G AO L AO
golęba,ɡ ɔ l ɛ m b a,G AO L EH M B AE
gombrowicz,ɡ ɔ m b r ɔ vʲ i t͡ʂ,G AO M B R AO V IH
gomola,ɡ ɔ m ɔ l a,G AO M AO L AE
gomoluch,ɡ ɔ m ɔ l u x,G AO M AO L UW
gomula,ɡ ɔ m u l a,G AO M UW L AE
gomulec,ɡ ɔ m u l ɛ t͡s,G AO M UW L EH
gomułkiewicz,ɡ ɔ m u w kʲ ɛ vʲ i t͡ʂ,G AO M UW W K EH V IH
gomóła,ɡ ɔ m u w a,G AO M UW W AE
gonada,ɡ ɔ n a d a,G AO N AE D AE
goncerz,ɡ ɔ n t͡s ɛ ʂ,G AO N EH
gonciarz,ɡ ɔ ɲ t͡ɕ a ʂ,G AO AE
gondek,ɡ ɔ n d ɛ k,G AO N D EH K
gondola,ɡ ɔ n d ɔ l a,G AO N D AO L AE
gondoliera,ɡ ɔ n d ɔ lʲ ɛ r a,G AO N D AO L EH R AE
gondwana,ɡ ɔ n d v a n a,G AO N D V AE N AE
gongała,ɡ ɔ ŋ ɡ a w a,G AO NG G AE W AE
gongor,ɡ ɔ ŋ ɡ ɔ r,G AO NG G AO R
goni,ɡ ɔ ɲ i,G AO IH
goniec,ɡ ɔ ɲ ɛ t͡s,G AO EH
goniewicz,ɡ ɔ ɲ ɛ vʲ i t͡ʂ,G AO EH V IH
gonisz,ɡ ɔ ɲ i ʂ,G AO IH
gonitwa,ɡ ɔ ɲ i t f a,G AO IH T F AE
goniwiecha,ɡ ɔ ɲ i vʲ ɛ x a,G AO IH V EH AE
gonią,ɡ ɔ ɲ ɔ̃,G AO AO
gonić,ɡ ɔ ɲ i t͡ɕ,G AO IH
gonię,ɡ ɔ ɲ ɛ,G AO EH
gonsior,ɡ ɔ̃ ɕ ɔ r,G AO AO R
gont,ɡ ɔ n t,G AO N T
gontkiewicz,ɡ ɔ n t kʲ ɛ vʲ i t͡ʂ,G AO N T K EH V IH
google,ɡ u ɡ l,G UW G L
googlować,ɡ u ɡ l ɔ v a t͡ɕ,G UW G L AO V AE
goraj,ɡ ɔ r a j,G AO R AE Y
goral,ɡ ɔ r a l,G AO R AE L
gorazd,ɡ ɔ r a s t,G AO R AE S T
gorbusza,ɡ ɔ r b u ʂ a,G AO R B UW AE
gorczyca,ɡ ɔ r t͡ʂ ɨ t͡s a,G AO R IX AE
gorczycki,ɡ ɔ r t͡ʂ ɨ t͡s kʲ i,G AO R IX K IH
gorczycznik,ɡ ɔ r t͡ʂ ɨ t͡ʂ ɲ i k,G AO R IX IH K
gordon,ɡ ɔ r d ɔ n,G AO R D AO N
gorecka,ɡ ɔ r ɛ t͡s k a,G AO R EH K AE
gorecki,ɡ ɔ r ɛ t͡s kʲ i,G AO R EH K IH
gorgol,ɡ ɔ r ɡ ɔ l,G AO R G AO L
gorgoń,ɡ ɔ r ɡ ɔ ɲ,G AO R G AO
gorliwie,ɡ ɔ r lʲ i vʲ ɛ,G AO R L IH V EH
gorliwość,ɡ ɔ r lʲ i v ɔ ɕ t͡ɕ,G AO R L IH V AO
gorliwszego,ɡ ɔ r lʲ i f ʂ ɛ ɡ ɔ,G AO R L IH F EH G AO
gorliwy,ɡ ɔ r lʲ i v ɨ,G AO R L IH V IX
gornostaj,ɡ ɔ r n ɔ s t a j,G AO R N AO S T AE Y
gornowicz,ɡ ɔ r n ɔ vʲ i t͡ʂ,G AO R N AO V IH
gorol,ɡ ɔ r ɔ l,G AO R AO L
gorset,ɡ ɔ r s ɛ t,G AO R S EH T
gorsi,ɡ ɔ r ɕ i,G AO R IH
gorsza,ɡ ɔ r ʂ a,G AO R AE
gorsze,ɡ ɔ r ʂ ɛ,G AO R EH
gorszego,ɡ ɔ r ʂ ɛ ɡ ɔ,G AO R EH G AO
gorszej,ɡ ɔ r ʂ ɛ j,G AO R EH Y
gorszemu,ɡ ɔ r ʂ ɛ m u,G AO R EH M UW
gorszych,ɡ ɔ r ʂ ɨ x,G AO R IX
gorszym,ɡ ɔ r ʂ ɨ m,G AO R IX M
gorycz,ɡ ɔ r ɨ t͡ʂ,G AO R IX
goryczka,ɡ ɔ r ɨ t͡ʂ k a,G AO R IX K AE
goryczkowaty,ɡ ɔ r ɨ t͡ʂ k ɔ v a t ɨ,G AO R IX K AO V AE T IX
goryl,ɡ ɔ r ɨ l,G AO R IX L
goryś,ɡ ɔ r ɨ ɕ,G AO R IX
gorzale,ɡ ɔ ʐ a l ɛ,G AO AE L EH
gorzał,ɡ ɔ ʐ a w,G AO AE W
gorzała,ɡ ɔ ʐ a w a,G AO AE W AE
gorzałczany,ɡ ɔ ʐ a w t͡ʂ a n ɨ,G AO AE W AE N IX
gorzałka,ɡ ɔ ʐ a w k a,G AO AE W K AE
gorzało,ɡ ɔ ʐ a w ɔ,G AO AE W AO
gorzały,ɡ ɔ ʐ a w ɨ,G AO AE W IX
gorzałą,ɡ ɔ ʐ a w ɔ̃,G AO AE W AO
gorzałę,ɡ ɔ ʐ a w ɛ,G AO AE W EH
gorzcy,ɡ ɔ ʂ t͡s ɨ,G AO IX
gorzej,ɡ ɔ ʐ ɛ j,G AO EH Y
gorzelańczyk,ɡ ɔ ʐ ɛ l a ɲ t͡ʂ ɨ k,G AO EH L AE IX K
gorzelec,ɡ ɔ ʐ ɛ l ɛ t͡s,G AO EH L EH
gorzeli,ɡ ɔ ʐ ɛ lʲ i,G AO EH L IH
gorzelik,ɡ ɔ ʐ ɛ lʲ i k,G AO EH L IH K
gorzelnia,ɡ ɔ ʐ ɛ l ɲ a,G AO EH L AE
gorzenik,ɡ ɔ ʐ ɛ ɲ i k,G AO EH IH K
gorzeń,ɡ ɔ ʐ ɛ ɲ,G AO EH
gorzka,ɡ ɔ ʂ k a,G AO K AE
gorzkawy,ɡ ɔ ʂ k a v ɨ,G AO K AE V IX
gorzki,ɡ ɔ ʂ kʲ i,G AO K IH
gorzkich,ɡ ɔ ʂ kʲ i x,G AO K IH
gorzkiego,ɡ ɔ ʂ kʲ ɛ ɡ ɔ,G AO K EH G AO
gorzkiej,ɡ ɔ ʂ kʲ ɛ j,G AO K EH Y
gorzkiewicz,ɡ ɔ ʂ kʲ ɛ vʲ i t͡ʂ,G AO K EH V IH
gorzkim,ɡ ɔ ʂ kʲ i m,G AO K IH M
gorzko,ɡ ɔ ʂ k ɔ,G AO K AO
gorzką,ɡ ɔ ʂ k ɔ̃,G AO K AO
gorzoch,ɡ ɔ ʐ ɔ x,G AO AO
gorzowian,ɡ ɔ ʐ ɔ vʲ a n,G AO AO V AE N
gorzowianami,ɡ ɔ ʐ ɔ vʲ a n a mʲ i,G AO AO V AE N AE M IH
gorzowiance,ɡ ɔ ʐ ɔ vʲ a n t͡s ɛ,G AO AO V AE N EH
gorzowianie,ɡ ɔ ʐ ɔ vʲ a ɲ ɛ,G AO AO V AE EH
gorzowianin,ɡ ɔ ʐ ɔ vʲ a ɲ i n,G AO AO V AE IH N
gorzowianina,ɡ ɔ ʐ ɔ vʲ a ɲ i n a,G AO AO V AE IH N AE
gorzowianinie,ɡ ɔ ʐ ɔ vʲ a ɲ i ɲ ɛ,G AO AO V AE IH EH
gorzowianka,ɡ ɔ ʐ ɔ vʲ a n k a,G AO AO V AE N K AE
gorzowiankach,ɡ ɔ ʐ ɔ vʲ a n k a x,G AO AO V AE N K AE
gorzowiankami,ɡ ɔ ʐ ɔ vʲ a n k a mʲ i,G AO AO V AE N K AE M IH
gorzowianko,ɡ ɔ ʐ ɔ vʲ a n k ɔ,G AO AO V AE N K AO
gorzowiankom,ɡ ɔ ʐ ɔ vʲ a n k ɔ m,G AO AO V AE N K AO M
gorzowiankę,ɡ ɔ ʐ ɔ vʲ a n k ɛ,G AO AO V AE N K EH
gorzowianom,ɡ ɔ ʐ ɔ vʲ a n ɔ m,G AO AO V AE N AO M
gorzowscy,ɡ ɔ ʐ ɔ f s t͡s ɨ,G AO AO F S IX
gorzowskich,ɡ ɔ ʐ ɔ f s kʲ i x,G AO AO F S K IH
gorzowskiego,ɡ ɔ ʐ ɔ f s kʲ ɛ ɡ ɔ,G AO AO F S K EH G AO
gorzowskiemu,ɡ ɔ ʐ ɔ f s kʲ ɛ m u,G AO AO F S K EH M UW
gorzowskimi,ɡ ɔ ʐ ɔ f s kʲ i mʲ i,G AO AO F S K IH M IH
gorzowsku,ɡ ɔ ʐ ɔ f s k u,G AO AO F S K UW
gorzowską,ɡ ɔ ʐ ɔ f s k ɔ̃,G AO AO F S K AO
gorzoła,ɡ ɔ ʐ ɔ w a,G AO AO W AE
gorzołka,ɡ ɔ ʐ ɔ w k a,G AO AO W K AE
gorzuch,ɡ ɔ ʐ u x,G AO UW
gorząch,ɡ ɔ ʐ ɔ̃ x,G AO AO
gorząd,ɡ ɔ ʐ ɔ n t,G AO AO N T
gorąc,ɡ ɔ r ɔ n t͡s,G AO R AO N
gorąca,ɡ ɔ r ɔ n t͡s a,G AO R AO N AE
gorące,ɡ ɔ r ɔ n t͡s ɛ,G AO R AO N EH
gorącego,ɡ ɔ r ɔ n t͡s ɛ ɡ ɔ,G AO R AO N EH G AO
gorącej,ɡ ɔ r ɔ n t͡s ɛ j,G AO R AO N EH Y
gorącemu,ɡ ɔ r ɔ n t͡s ɛ m u,G AO R AO N EH M UW
gorąco,ɡ ɔ r ɔ n t͡s ɔ,G AO R AO N AO
gorący,ɡ ɔ r ɔ n t͡s ɨ,G AO R AO N IX
gorących,ɡ ɔ r ɔ n t͡s ɨ x,G AO R AO N IX
gorącym,ɡ ɔ r ɔ n t͡s ɨ m,G AO R AO N IX M
gorączka,ɡ ɔ r ɔ n t͡ʂ k a,G AO R AO N K AE
gorącą,ɡ ɔ r ɔ n t͡s ɔ̃,G AO R AO N AO
goręcej,ɡ ɔ r ɛ n t͡s ɛ j,G AO R EH N EH Y
gorętszego,ɡ ɔ r ɛ n t ʂ ɛ ɡ ɔ,G AO R EH N T EH G AO
gosia,ɡ ɔ ɕ a,G AO AE
gosieniecka,ɡ ɔ ɕ ɛ ɲ ɛ t͡s k a,G AO EH EH K AE
gosieniecki,ɡ ɔ ɕ ɛ ɲ ɛ t͡s kʲ i,G AO EH EH K IH
gosiewska,ɡ ɔ ɕ ɛ f s k a,G AO EH F S K AE
gosiewski,ɡ ɔ ɕ ɛ f s kʲ i,G AO EH F S K IH
gosk,ɡ ɔ s k,G AO S K
gospel,ɡ ɔ s p ɛ l,G AO S P EH L
gospodarka,ɡ ɔ s p ɔ d a r k a,G AO S P AO D AE R K AE
gospodarny,ɡ ɔ s p ɔ d a r n ɨ,G AO S P AO D AE R N IX
gospodarowicz,ɡ ɔ s p ɔ d a r ɔ vʲ i t͡ʂ,G AO S P AO D AE R AO V IH
gospodarstwo,ɡ ɔ s p ɔ d a r s t f ɔ,G AO S P AO D AE R S T F AO
gospodarz,ɡ ɔ s p ɔ d a ʂ,G AO S P AO D AE
gospodyni,ɡ ɔ s p ɔ d ɨ ɲ i,G AO S P AO D IX IH
gostkiewicz,ɡ ɔ s t kʲ ɛ vʲ i t͡ʂ,G AO S T K EH V IH
gostomska,ɡ ɔ s t ɔ m s k a,G AO S T AO M S K AE
gostomski,ɡ ɔ s t ɔ m s kʲ i,G AO S T AO M S K IH
gostyń,ɡ ɔ s t ɨ ɲ,G AO S T IX
goszczyk,ɡ ɔ ʂ t͡ʂ ɨ k,G AO IX K
gotkiewicz,ɡ ɔ t kʲ ɛ vʲ i t͡ʂ,G AO T K EH V IH
gotkowicz,ɡ ɔ t k ɔ vʲ i t͡ʂ,G AO T K AO V IH
gotlandia,ɡ ɔ t l a n d j a,G AO T L AE N D Y AE
gotowa,ɡ ɔ t ɔ v a,G AO T AO V AE
gotowali,ɡ ɔ t ɔ v a lʲ i,G AO T AO V AE L IH
gotowalibyście,ɡ ɔ t ɔ v a lʲ i b ɨ ɕ t͡ɕ ɛ,G AO T AO V AE L IH B IX EH
gotowaliście,ɡ ɔ t ɔ v a lʲ i ɕ t͡ɕ ɛ,G AO T AO V AE L IH EH
gotowane,ɡ ɔ t ɔ v a n ɛ,G AO T AO V AE N EH
gotowanego,ɡ ɔ t ɔ v a n ɛ ɡ ɔ,G AO T AO V AE N EH G AO
gotowanemu,ɡ ɔ t ɔ v a n ɛ m u,G AO T AO V AE N EH M UW
gotowania,ɡ ɔ t ɔ v a ɲ a,G AO T AO V AE AE
gotowaniem,ɡ ɔ t ɔ v a ɲ ɛ m,G AO T AO V AE EH M
gotowano,ɡ ɔ t ɔ v a n ɔ,G AO T AO V AE N AO
gotowany,ɡ ɔ t ɔ v a n ɨ,G AO T AO V AE N IX
gotowanych,ɡ ɔ t ɔ v a n ɨ x,G AO T AO V AE N IX
gotowanymi,ɡ ɔ t ɔ v a n ɨ mʲ i,G AO T AO V AE N IX M IH
gotowaną,ɡ ɔ t ɔ v a n ɔ̃,G AO T AO V AE N AO
gotować,ɡ ɔ t ɔ v a t͡ɕ,G AO T AO V AE
gotował,ɡ ɔ t ɔ v a w,G AO T AO V AE W
gotowała,ɡ ɔ t ɔ v a w a,G AO T AO V AE W AE
gotowałabym,ɡ ɔ t ɔ v a w a b ɨ m,G AO T AO V AE W AE B IX M
gotowałam,ɡ ɔ t ɔ v a w a m,G AO T AO V AE W AE M
gotowałby,ɡ ɔ t ɔ v a w b ɨ,G AO T AO V AE W B IX
gotowałbyś,ɡ ɔ t ɔ v a w b ɨ ɕ,G AO T AO V AE W B IX
gotowałeś,ɡ ɔ t ɔ v a w ɛ ɕ,G AO T AO V AE W EH
gotowałoby,ɡ ɔ t ɔ v a w ɔ b ɨ,G AO T AO V AE W AO B IX
gotowałyby,ɡ ɔ t ɔ v a w ɨ b ɨ,G AO T AO V AE W IX B IX
gotowałybyśmy,ɡ ɔ t ɔ v a w ɨ b ɨ ɕ m ɨ,G AO T AO V AE W IX B IX M IX
gotowałyśmy,ɡ ɔ t ɔ v a w ɨ ɕ m ɨ,G AO T AO V AE W IX M IX
gotowi,ɡ ɔ t ɔ vʲ i,G AO T AO V IH
gotowiec,ɡ ɔ t ɔ vʲ ɛ t͡s,G AO T AO V EH
gotowość,ɡ ɔ t ɔ v ɔ ɕ t͡ɕ,G AO T AO V AO
gotowy,ɡ ɔ t ɔ v ɨ,G AO T AO V IX
gottlieb,ɡ ɔ t t lʲ ɛ p,G AO T T L EH P
gotuj,ɡ ɔ t u j,G AO T UW Y
gotujcie,ɡ ɔ t u j t͡ɕ ɛ,G AO T UW Y EH
gotujecie,ɡ ɔ t u j ɛ t͡ɕ ɛ,G AO T UW Y EH EH
gotujemy,ɡ ɔ t u j ɛ m ɨ,G AO T UW Y EH M IX
gotując,ɡ ɔ t u j ɔ n t͡s,G AO T UW Y AO N
gotującego,ɡ ɔ t u j ɔ n t͡s ɛ ɡ ɔ,G AO T UW Y AO N EH G AO
gotującemu,ɡ ɔ t u j ɔ n t͡s ɛ m u,G AO T UW Y AO N EH M UW
gotujący,ɡ ɔ t u j ɔ n t͡s ɨ,G AO T UW Y AO N IX
gotujących,ɡ ɔ t u j ɔ n t͡s ɨ x,G AO T UW Y AO N IX
gotującymi,ɡ ɔ t u j ɔ n t͡s ɨ mʲ i,G AO T UW Y AO N IX M IH
gotującą,ɡ ɔ t u j ɔ n t͡s ɔ̃,G AO T UW Y AO N AO
gotuję,ɡ ɔ t u j ɛ,G AO T UW Y EH
gotycki,ɡ ɔ t ɨ t͡s kʲ i,G AO T IX K IH
gotyckiego,ɡ ɔ t ɨ t͡s kʲ ɛ ɡ ɔ,G AO T IX K EH G AO
gotycko,ɡ ɔ t ɨ t͡s k ɔ,G AO T IX K AO
gotyk,ɡ ɔ t ɨ k,G AO T IX K
gotów,ɡ ɔ t u f,G AO T UW F
gotówka,ɡ ɔ t u f k a,G AO T UW F K AE
gotówkowe,ɡ ɔ t u f k ɔ v ɛ,G AO T UW F K AO V EH
gouda,ɡ ɔ w d a,G AO W D AE
goworek,ɡ ɔ v ɔ r ɛ k,G AO V AO R EH K
gozdan,ɡ ɔ z d a n,G AO Z D AE N
gozdawa,ɡ ɔ z d a v a,G AO Z D AE V AE
gozdur,ɡ ɔ z d u r,G AO Z D UW R
goła,ɡ ɔ w a,G AO W AE
gołach,ɡ ɔ w a x,G AO W AE
gołas,ɡ ɔ w a s,G AO W AE S
gołasa,ɡ ɔ w a s a,G AO W AE S AE
gołasiewicz,ɡ ɔ w a ɕ ɛ vʲ i t͡ʂ,G AO W AE EH V IH
gołaś,ɡ ɔ w a ɕ,G AO W AE
gołe,ɡ ɔ w ɛ,G AO W EH
gołego,ɡ ɔ w ɛ ɡ ɔ,G AO W EH G AO
gołej,ɡ ɔ w ɛ j,G AO W EH Y
gołemu,ɡ ɔ w ɛ m u,G AO W EH M UW
gołka,ɡ ɔ w k a,G AO W K AE
goło,ɡ ɔ w ɔ,G AO W AO
gołodupiec,ɡ ɔ w ɔ d u pʲ ɛ t͡s,G AO W AO D UW P EH
gołofit,ɡ ɔ w ɔ fʲ i t,G AO W AO F IH T
gołojuch,ɡ ɔ w ɔ j u x,G AO W AO Y UW
gołoledź,ɡ ɔ w ɔ l ɛ t͡ɕ,G AO W AO L EH
gołoliczka,ɡ ɔ w ɔ lʲ i t͡ʂ k a,G AO W AO L IH K AE
gołomb,ɡ ɔ w ɔ m p,G AO W AO M P
gołombek,ɡ ɔ w ɔ m b ɛ k,G AO W AO M B EH K
gołowicz,ɡ ɔ w ɔ vʲ i t͡ʂ,G AO W AO V IH
gołowąs,ɡ ɔ w ɔ v ɔ̃ s,G AO W AO V AO S
gołoś,ɡ ɔ w ɔ ɕ,G AO W AO
gołubowicz,ɡ ɔ w u b ɔ vʲ i t͡ʂ,G AO W UW B AO V IH
gołuch,ɡ ɔ w u x,G AO W UW
goły,ɡ ɔ w ɨ,G AO W IX
gołym,ɡ ɔ w ɨ m,G AO W IX M
gołymi,ɡ ɔ w ɨ mʲ i,G AO W IX M IH
gołą,ɡ ɔ w ɔ̃,G AO W AO
gołąb,ɡ ɔ w ɔ m p,G AO W AO M P
gołąbek,ɡ ɔ w ɔ m b ɛ k,G AO W AO M B EH K
gołąbka,ɡ ɔ w ɔ m p k a,G AO W AO M P K AE
gołąbki,ɡ ɔ w ɔ m p kʲ i,G AO W AO M P K IH
gołębi,ɡ ɔ w ɛ m bʲ i,G AO W EH M B IH
gołębia,ɡ ɔ w ɛ m bʲ a,G AO W EH M B AE
gołębiami,ɡ ɔ w ɛ m bʲ a mʲ i,G AO W EH M B AE M IH
gołębica,ɡ ɔ w ɛ m bʲ i t͡s a,G AO W EH M B IH AE
gołębich,ɡ ɔ w ɛ m bʲ i x,G AO W EH M B IH
gołębiego,ɡ ɔ w ɛ m bʲ ɛ ɡ ɔ,G AO W EH M B EH G AO
gołębiem,ɡ ɔ w ɛ m bʲ ɛ m,G AO W EH M B EH M
gołębiewicz,ɡ ɔ w ɛ m bʲ ɛ vʲ i t͡ʂ,G AO W EH M B EH V IH
gołębiewska,ɡ ɔ w ɛ m bʲ ɛ f s k a,G AO W EH M B EH F S K AE
gołębim,ɡ ɔ w ɛ m bʲ i m,G AO W EH M B IH M
gołębiom,ɡ ɔ w ɛ m bʲ ɔ m,G AO W EH M B AO M
gołębiu,ɡ ɔ w ɛ m bʲ u,G AO W EH M B UW
gołębię,ɡ ɔ w ɛ m bʲ ɛ,G AO W EH M B EH
goń,ɡ ɔ ɲ,G AO
gońba,ɡ ɔ ɲ b a,G AO B AE
goś,ɡ ɔ ɕ,G AO
gości,ɡ ɔ ɕ t͡ɕ i,G AO IH
gościa,ɡ ɔ ɕ t͡ɕ a,G AO AE
goście,ɡ ɔ ɕ t͡ɕ ɛ,G AO EH
gościec,ɡ ɔ ɕ t͡ɕ ɛ t͡s,G AO EH
gościem,ɡ ɔ ɕ t͡ɕ ɛ m,G AO EH M
gościniec,ɡ ɔ ɕ t͡ɕ i ɲ ɛ t͡s,G AO IH EH
gościniewicz,ɡ ɔ ɕ t͡ɕ i ɲ ɛ vʲ i t͡ʂ,G AO IH EH V IH
gościnnie,ɡ ɔ ɕ t͡ɕ i n ɲ ɛ,G AO IH N EH
gościnniej,ɡ ɔ ɕ t͡ɕ i n ɲ ɛ j,G AO IH N EH Y
gościnny,ɡ ɔ ɕ t͡ɕ i n n ɨ,G AO IH N N IX
gościowi,ɡ ɔ ɕ t͡ɕ ɔ vʲ i,G AO AO V IH
gościu,ɡ ɔ ɕ t͡ɕ u,G AO UW
gościć,ɡ ɔ ɕ t͡ɕ i t͡ɕ,G AO IH
goździewicz,ɡ ɔ ʑ d͡ʑ ɛ vʲ i t͡ʂ,G AO EH V IH
goździk,ɡ ɔ ʑ d͡ʑ i k,G AO IH K
goździkiewicz,ɡ ɔ ʑ d͡ʑ i kʲ ɛ vʲ i t͡ʂ,G AO IH K EH V IH
gra,ɡ r a,G R AE
grab,ɡ r a p,G R AE P
graba,ɡ r a b a,G R AE B AE
grabach,ɡ r a b a x,G R AE B AE
grabami,ɡ r a b a mʲ i,G R AE B AE M IH
grabarek,ɡ r a b a r ɛ k,G R AE B AE R EH K
grabarz,ɡ r a b a ʂ,G R AE B AE
grabas,ɡ r a b a s,G R AE B AE S
grabem,ɡ r a b ɛ m,G R AE B EH M
grabi,ɡ r a bʲ i,G R AE B IH
grabiach,ɡ r a bʲ a x,G R AE B AE
grabiami,ɡ r a bʲ a mʲ i,G R AE B AE M IH
grabias,ɡ r a bʲ a s,G R AE B AE S
grabie,ɡ r a bʲ ɛ,G R AE B EH
grabiec,ɡ r a bʲ ɛ t͡s,G R AE B EH
grabież,ɡ r a bʲ ɛ ʂ,G R AE B EH
grabieżca,ɡ r a bʲ ɛ ʂ t͡s a,G R AE B EH AE
grabina,ɡ r a bʲ i n a,G R AE B IH N AE
grabiom,ɡ r a bʲ ɔ m,G R AE B AO M
grabią,ɡ r a bʲ ɔ̃,G R AE B AO
grabić,ɡ r a bʲ i t͡ɕ,G R AE B IH
grabię,ɡ r a bʲ ɛ,G R AE B EH
grabniak,ɡ r a b ɲ a k,G R AE B AE K
grabo,ɡ r a b ɔ,G R AE B AO
grabom,ɡ r a b ɔ m,G R AE B AO M
grabowi,ɡ r a b ɔ vʲ i,G R AE B AO V IH
grabowicz,ɡ r a b ɔ vʲ i t͡ʂ,G R AE B AO V IH
grabowiec,ɡ r a b ɔ vʲ ɛ t͡s,G R AE B AO V EH
grabowska,ɡ r a b ɔ f s k a,G R AE B AO F S K AE
grabowski,ɡ r a b ɔ f s kʲ i,G R AE B AO F S K IH
graboś,ɡ r a b ɔ ɕ,G R AE B AO
grabuś,ɡ r a b u ɕ,G R AE B UW
graby,ɡ r a b ɨ,G R AE B IX
grabów,ɡ r a b u f,G R AE B UW F
grabą,ɡ r a b ɔ̃,G R AE B AO
grabę,ɡ r a b ɛ,G R AE B EH
grach,ɡ r a x,G R AE
gracie,ɡ r a t͡ɕ ɛ,G R AE EH
gracja,ɡ r a t͡s j a,G R AE Y AE
gracjan,ɡ r a t͡s j a n,G R AE Y AE N
gracz,ɡ r a t͡ʂ,G R AE
graczak,ɡ r a t͡ʂ a k,G R AE AE K
graczyk,ɡ r a t͡ʂ ɨ k,G R AE IX K
grad,ɡ r a t,G R AE T
gradach,ɡ r a d a x,G R AE D AE
gradami,ɡ r a d a mʲ i,G R AE D AE M IH
gradem,ɡ r a d ɛ m,G R AE D EH M
gradient,ɡ r a d j ɛ n t,G R AE D Y EH N T
gradobicie,ɡ r a d ɔ bʲ i t͡ɕ ɛ,G R AE D AO B IH EH
gradom,ɡ r a d ɔ m,G R AE D AO M
gradowi,ɡ r a d ɔ vʲ i,G R AE D AO V IH
gradowicz,ɡ r a d ɔ vʲ i t͡ʂ,G R AE D AO V IH
gradoń,ɡ r a d ɔ ɲ,G R AE D AO
gradu,ɡ r a d u,G R AE D UW
grady,ɡ r a d ɨ,G R AE D IX
gradzie,ɡ r a d͡ʑ ɛ,G R AE EH
gradzina,ɡ r a d͡ʑ i n a,G R AE IH N AE
gradów,ɡ r a d u f,G R AE D UW F
graf,ɡ r a f,G R AE F
graffiti,ɡ r a f fʲ i t i,G R AE F F IH T IH
graficzny,ɡ r a fʲ i t͡ʂ n ɨ,G R AE F IH N IX
grafik,ɡ r a fʲ i k,G R AE F IH K
grafika,ɡ r a fʲ i k a,G R AE F IH K AE
grafitowy,ɡ r a fʲ i t ɔ v ɨ,G R AE F IH T AO V IX
grafoskop,ɡ r a f ɔ s k ɔ p,G R AE F AO S K AO P
graham,ɡ r a x a m,G R AE AE M
grahamka,ɡ r a x a m k a,G R AE AE M K AE
graj,ɡ r a j,G R AE Y
grajcar,ɡ r a j t͡s a r,G R AE Y AE R
grajcie,ɡ r a j t͡ɕ ɛ,G R AE Y EH
grajdoł,ɡ r a j d ɔ w,G R AE Y D AO W
grajek,ɡ r a j ɛ k,G R AE Y EH K
grajmy,ɡ r a j m ɨ,G R AE Y M IX
grają,ɡ r a j ɔ̃,G R AE Y AO
grając,ɡ r a j ɔ n t͡s,G R AE Y AO N
grająca,ɡ r a j ɔ n t͡s a,G R AE Y AO N AE
grające,ɡ r a j ɔ n t͡s ɛ,G R AE Y AO N EH
grający,ɡ r a j ɔ n t͡s ɨ,G R AE Y AO N IX
gral,ɡ r a l,G R AE L
gralec,ɡ r a l ɛ t͡s,G R AE L EH
gralewicz,ɡ r a l ɛ vʲ i t͡ʂ,G R AE L EH V IH
grali,ɡ r a lʲ i,G R AE L IH
graliby,ɡ r a lʲ i b ɨ,G R AE L IH B IX
gralka,ɡ r a l k a,G R AE L K AE
gram,ɡ r a m,G R AE M
gramatycznie,ɡ r a m a t ɨ t͡ʂ ɲ ɛ,G R AE M AE T IX EH
