word,ipa,ARPAbet
amoscados,a m o s k a d o s,AE M OH S K AE D OH S
amoscar,a m o s k a ɾ,AE M OH S K AE DX
amotinada,a m o t i n a d a,AE M OH T IH N AE D AE
amotinadas,a m o t i n a d a s,AE M OH T IH N AE D AE S
amotinado,a m o t i n a d o,AE M OH T IH N AE D OH
amotinados,a m o t i n a d o s,AE M OH T IH N AE D OH S
amotinar,a m o t i n a ɾ,AE M OH T IH N AE DX
amotinarse,a m o t i n a r s e,AE M OH T IH N AE R S EH
amover,a m o b e ɾ,AE M OH B EH DX
amovida,a m o b i d a,AE M OH B IH D AE
amovidas,a m o b i d a s,AE M OH B IH D AE S
amovido,a m o b i d o,AE M OH B IH D OH
amovidos,a m o b i d o s,AE M OH B IH D OH S
amparada,a m p a ɾ a d a,AE M P AE DX AE D AE
amparadas,a m p a ɾ a d a s,AE M P AE DX AE D AE S
amparado,a m p a ɾ a d o,AE M P AE DX AE D OH
amparador,a m p a ɾ a d o ɾ,AE M P AE DX AE D OH DX
amparados,a m p a ɾ a d o s,AE M P AE DX AE D OH S
amparar,a m p a ɾ a ɾ,AE M P AE DX AE DX
amparo,a m p a ɾ o,AE M P AE DX OH
ampay,a m p a i,AE M P AE IH
ampelografía,a m p e l o ɡ ɾ a f i a,AE M P EH L OH G DX AE F IH AE
ampelógrafo,a m p e l o ɡ ɾ a f o,AE M P EH L OH G DX AE F OH
amperaje,a m p e ɾ a x e,AE M P EH DX AE EH
ampere,a m p e ɾ e,AE M P EH DX EH
amperio,a m p e ɾ j o,AE M P EH DX Y OH
amperímetro,a m p e ɾ i m e t ɾ o,AE M P EH DX IH M EH T DX OH
ampli,a m p l i,AE M P L IH
ampliada,a m p l j a d a,AE M P L Y AE D AE
ampliadas,a m p l j a d a s,AE M P L Y AE D AE S
ampliado,a m p l j a d o,AE M P L Y AE D OH
ampliadora,a m p l j a d o ɾ a,AE M P L Y AE D OH DX AE
ampliados,a m p l j a d o s,AE M P L Y AE D OH S
ampliar,a m p l j a ɾ,AE M P L Y AE DX
ampliatorio,a m p l j a t o ɾ j o,AE M P L Y AE T OH DX Y OH
amplificada,a m p l i f i k a d a,AE M P L IH F IH K AE D AE
amplificadas,a m p l i f i k a d a s,AE M P L IH F IH K AE D AE S
amplificado,a m p l i f i k a d o,AE M P L IH F IH K AE D OH
amplificador,a m p l i f i k a d o ɾ,AE M P L IH F IH K AE D OH DX
amplificados,a m p l i f i k a d o s,AE M P L IH F IH K AE D OH S
amplificar,a m p l i f i k a ɾ,AE M P L IH F IH K AE DX
amplio,a m p l j o,AE M P L Y OH
amplitud,a m p l i t u d,AE M P L IH T UW D
ampo,a m p o,AE M P OH
ampulosidad,a m p u l o s i d a d,AE M P UW L OH S IH D AE D
amputada,a m p u t a d a,AE M P UW T AE D AE
amputadas,a m p u t a d a s,AE M P UW T AE D AE S
amputado,a m p u t a d o,AE M P UW T AE D OH
amputados,a m p u t a d o s,AE M P UW T AE D OH S
amputar,a m p u t a ɾ,AE M P UW T AE DX
amuebla,a m w e b l a,AE M W EH B L AE
amueblada,a m w e b l a d a,AE M W EH B L AE D AE
amuebladas,a m w e b l a d a s,AE M W EH B L AE D AE S
amueblado,a m w e b l a d o,AE M W EH B L AE D OH
amueblados,a m w e b l a d o s,AE M W EH B L AE D OH S
amueblan,a m w e b l a n,AE M W EH B L AE N
amueblas,a m w e b l a s,AE M W EH B L AE S
amueble,a m w e b l e,AE M W EH B L EH
amueblen,a m w e b l e n,AE M W EH B L EH N
amuebles,a m w e b l e s,AE M W EH B L EH S
amueblo,a m w e b l o,AE M W EH B L OH
amujerada,a m u x e ɾ a d a,AE M UW EH DX AE D AE
amujeradas,a m u x e ɾ a d a s,AE M UW EH DX AE D AE S
amujerado,a m u x e ɾ a d o,AE M UW EH DX AE D OH
amujerados,a m u x e ɾ a d o s,AE M UW EH DX AE D OH S
amuleto,a m u l e t o,AE M UW L EH T OH
amurada,a m u ɾ a d a,AE M UW DX AE D AE
amuradas,a m u ɾ a d a s,AE M UW DX AE D AE S
amurado,a m u ɾ a d o,AE M UW DX AE D OH
amurados,a m u ɾ a d o s,AE M UW DX AE D OH S
amurca,a m u r k a,AE M UW R K AE
amurrar,a m u r a ɾ,AE M UW R AE DX
amusgada,a m u s ɡ a d a,AE M UW S G AE D AE
amusgadas,a m u s ɡ a d a s,AE M UW S G AE D AE S
amusgado,a m u s ɡ a d o,AE M UW S G AE D OH
amusgados,a m u s ɡ a d o s,AE M UW S G AE D OH S
amusgar,a m u s ɡ a ɾ,AE M UW S G AE DX
amuñecado,a m u ɲ e k a d o,AE M UW EH K AE D OH
amán,a m a n,AE M AE N
amárico,a m a ɾ i k o,AE M AE DX IH K OH
amé,a m e,AE M EH
amén,a m e n,AE M EH N
américa,a m e ɾ i k a,AE M EH DX IH K AE
américas,a m e ɾ i k a s,AE M EH DX IH K AE S
américo,a m e ɾ i k o,AE M EH DX IH K OH
amígdala,a m i ɡ d a l a,AE M IH G D AE L AE
amílica,a m i l i k a,AE M IH L IH K AE
amílicas,a m i l i k a s,AE M IH L IH K AE S
amílico,a m i l i k o,AE M IH L IH K OH
amílicos,a m i l i k o s,AE M IH L IH K OH S
amónico,a m o n i k o,AE M OH N IH K OH
amós,a m o s,AE M OH S
ana,a n a,AE N AE
anabolismo,a n a b o l i s m o,AE N AE B OH L IH S M OH
anabólico,a n a b o l i k o,AE N AE B OH L IH K OH
anacahuite,a n a k a w i t e,AE N AE K AE W IH T EH
anacarado,a n a k a ɾ a d o,AE N AE K AE DX AE D OH
anacoluto,a n a k o l u t o,AE N AE K OH L UW T OH
anaconda,a n a k o n d a,AE N AE K OH N D AE
anacoreta,a n a k o ɾ e t a,AE N AE K OH DX EH T AE
anacoretas,a n a k o ɾ e t a s,AE N AE K OH DX EH T AE S
anacronismo,a n a k ɾ o n i s m o,AE N AE K DX OH N IH S M OH
anacronía,a n a k ɾ o n i a,AE N AE K DX OH N IH AE
anacrusa,a n a k ɾ u s a,AE N AE K DX UW S AE
anadeada,a n a d e a d a,AE N AE D EH AE D AE
anadeadas,a n a d e a d a s,AE N AE D EH AE D AE S
anadeado,a n a d e a d o,AE N AE D EH AE D OH
anadeados,a n a d e a d o s,AE N AE D EH AE D OH S
anadear,a n a d e a ɾ,AE N AE D EH AE DX
anadiplosis,a n a d i p l o s i s,AE N AE D IH P L OH S IH S
anaeróbicamente,a n a e ɾ o b i k a m e n t e,AE N AE EH DX OH B IH K AE M EH N T EH
anafase,a n a f a s e,AE N AE F AE S EH
anafe,a n a f e,AE N AE F EH
anaforesis,a n a f o ɾ e s i s,AE N AE F OH DX EH S IH S
anafre,a n a f ɾ e,AE N AE F DX EH
anafórico,a n a f o ɾ i k o,AE N AE F OH DX IH K OH
anagrama,a n a ɡ ɾ a m a,AE N AE G DX AE M AE
anal,a n a l,AE N AE L
analema,a n a l e m a,AE N AE L EH M AE
analepsis,a n a l e b s i s,AE N AE L EH B S IH S
analfabeta,a n a l f a b e t a,AE N AE L F AE B EH T AE
analfabetas,a n a l f a b e t a s,AE N AE L F AE B EH T AE S
analfabetismo,a n a l f a b e t i s m o,AE N AE L F AE B EH T IH S M OH
analfabeto,a n a l f a b e t o,AE N AE L F AE B EH T OH
analfabetos,a n a l f a b e t o s,AE N AE L F AE B EH T OH S
analista,a n a l i s t a,AE N AE L IH S T AE
analogía,a n a l o x i a,AE N AE L OH IH AE
analía,a n a l i a,AE N AE L IH AE
analítica,a n a l i t i k a,AE N AE L IH T IH K AE
analítico,a n a l i t i k o,AE N AE L IH T IH K OH
analógica,a n a l o x i k a,AE N AE L OH IH K AE
analógicas,a n a l o x i k a s,AE N AE L OH IH K AE S
analógico,a n a l o x i k o,AE N AE L OH IH K OH
analógicos,a n a l o x i k o s,AE N AE L OH IH K OH S
anamita,a n a m i t a,AE N AE M IH T AE
anamórfico,a n a m o r f i k o,AE N AE M OH R F IH K OH
ananá,a n a n a,AE N AE N AE
ananás,a n a n a s,AE N AE N AE S
anapa,a n a p a,AE N AE P AE
anapesto,a n a p e s t o,AE N AE P EH S T OH
anaplásico,a n a p l a s i k o,AE N AE P L AE S IH K OH
anapolitano,a n a p o l i t a n o,AE N AE P OH L IH T AE N OH
anaquel,a n a k e l,AE N AE K EH L
anaranjado,a n a ɾ a n x a d o,AE N AE DX AE N AE D OH
anarcocapitalismo,a n a r k o k a p i t a l i s m o,AE N AE R K OH K AE P IH T AE L IH S M OH
anarcoindividualismo,a n a r k o i n d i b i d w a l i s m o,AE N AE R K OH IH N D IH B IH D W AE L IH S M OH
anarcoindividualista,a n a r k o i n d i b i d w a l i s t a,AE N AE R K OH IH N D IH B IH D W AE L IH S T AE
anarquía,a n a r k i a,AE N AE R K IH AE
anastomosada,a n a s t o m o s a d a,AE N AE S T OH M OH S AE D AE
anastomosadas,a n a s t o m o s a d a s,AE N AE S T OH M OH S AE D AE S
anastomosado,a n a s t o m o s a d o,AE N AE S T OH M OH S AE D OH
anastomosados,a n a s t o m o s a d o s,AE N AE S T OH M OH S AE D OH S
anastomosarse,a n a s t o m o s a r s e,AE N AE S T OH M OH S AE R S EH
anastomosis,a n a s t o m o s i s,AE N AE S T OH M OH S IH S
anatasa,a n a t a s a,AE N AE T AE S AE
anatema,a n a t e m a,AE N AE T EH M AE
anatolia,a n a t o l j a,AE N AE T OH L Y AE
anatolio,a n a t o l j o,AE N AE T OH L Y OH
anatomopatóloga,a n a t o m o p a t o l o ɡ a,AE N AE T OH M OH P AE T OH L OH G AE
anatomopatólogo,a n a t o m o p a t o l o ɡ o,AE N AE T OH M OH P AE T OH L OH G OH
anatomía,a n a t o m i a,AE N AE T OH M IH AE
anatómico,a n a t o m i k o,AE N AE T OH M IH K OH
anaximandro,a n a ɡ s i m a n d ɾ o,AE N AE G S IH M AE N D DX OH
anaximeno,a n a ɡ s i m e n o,AE N AE G S IH M EH N OH
anayismo,a n a ɟ͡ʝ i s m o,AE N AE IH S M OH
anayista,a n a ɟ͡ʝ i s t a,AE N AE IH S T AE
anca,a n k a,AE N K AE
anchada,a n t͡ʃ a d a,AE N CH AE D AE
anchadas,a n t͡ʃ a d a s,AE N CH AE D AE S
anchado,a n t͡ʃ a d o,AE N CH AE D OH
anchados,a n t͡ʃ a d o s,AE N CH AE D OH S
anchamente,a n t͡ʃ a m e n t e,AE N CH AE M EH N T EH
anchar,a n t͡ʃ a ɾ,AE N CH AE DX
ancheta,a n t͡ʃ e t a,AE N CH EH T AE
ancho,a n t͡ʃ o,AE N CH OH
anchoa,a n t͡ʃ o a,AE N CH OH AE
anchova,a n t͡ʃ o b a,AE N CH OH B AE
anchoveta,a n t͡ʃ o b e t a,AE N CH OH B EH T AE
anchura,a n t͡ʃ u ɾ a,AE N CH UW DX AE
anchurosa,a n t͡ʃ u ɾ o s a,AE N CH UW DX OH S AE
anchurosas,a n t͡ʃ u ɾ o s a s,AE N CH UW DX OH S AE S
anchuroso,a n t͡ʃ u ɾ o s o,AE N CH UW DX OH S OH
anchurosos,a n t͡ʃ u ɾ o s o s,AE N CH UW DX OH S OH S
ancla,a n k l a,AE N K L AE
anclaje,a n k l a x e,AE N K L AE EH
anclar,a n k l a ɾ,AE N K L AE DX
anco,a n k o,AE N K OH
ancorada,a n k o ɾ a d a,AE N K OH DX AE D AE
ancoradas,a n k o ɾ a d a s,AE N K OH DX AE D AE S
ancorado,a n k o ɾ a d o,AE N K OH DX AE D OH
ancorados,a n k o ɾ a d o s,AE N K OH DX AE D OH S
ancoraje,a n k o ɾ a x e,AE N K OH DX AE EH
ancorar,a n k o ɾ a ɾ,AE N K OH DX AE DX
anda,a n d a,AE N D AE
andada,a n d a d a,AE N D AE D AE
andadas,a n d a d a s,AE N D AE D AE S
andadera,a n d a d e ɾ a,AE N D AE D EH DX AE
andado,a n d a d o,AE N D AE D OH
andador,a n d a d o ɾ,AE N D AE D OH DX
andados,a n d a d o s,AE N D AE D OH S
andadura,a n d a d u ɾ a,AE N D AE D UW DX AE
andalusí,a n d a l u s i,AE N D AE L UW S IH
andamiada,a n d a m j a d a,AE N D AE M Y AE D AE
andamiadas,a n d a m j a d a s,AE N D AE M Y AE D AE S
andamiado,a n d a m j a d o,AE N D AE M Y AE D OH
andamiados,a n d a m j a d o s,AE N D AE M Y AE D OH S
andamiaje,a n d a m j a x e,AE N D AE M Y AE EH
andamiar,a n d a m j a ɾ,AE N D AE M Y AE DX
andamio,a n d a m j o,AE N D AE M Y OH
andanada,a n d a n a d a,AE N D AE N AE D AE
andante,a n d a n t e,AE N D AE N T EH
andantes,a n d a n t e s,AE N D AE N T EH S
andar,a n d a ɾ,AE N D AE DX
andariego,a n d a ɾ j e ɡ o,AE N D AE DX Y EH G OH
andarivel,a n d a ɾ i b e l,AE N D AE DX IH B EH L
andarríos,a n d a r i o s,AE N D AE R IH OH S
andas,a n d a s,AE N D AE S
andaya,a n d a ɟ͡ʝ a,AE N D AE AE
andenería,a n d e n e ɾ i a,AE N D EH N EH DX IH AE
andero,a n d e ɾ o,AE N D EH DX OH
andes,a n d e s,AE N D EH S
andesita,a n d e s i t a,AE N D EH S IH T AE
andesítico,a n d e s i t i k o,AE N D EH S IH T IH K OH
andinista,a n d i n i s t a,AE N D IH N IH S T AE
andino,a n d i n o,AE N D IH N OH
andorra,a n d o r a,AE N D OH R AE
andorrana,a n d o r a n a,AE N D OH R AE N AE
andorranas,a n d o r a n a s,AE N D OH R AE N AE S
andorrano,a n d o r a n o,AE N D OH R AE N OH
andorranos,a n d o r a n o s,AE N D OH R AE N OH S
andrajo,a n d ɾ a x o,AE N D DX AE OH
andrajoso,a n d ɾ a x o s o,AE N D DX AE OH S OH
andrea,a n d ɾ e a,AE N D DX EH AE
andrina,a n d ɾ i n a,AE N D DX IH N AE
androginia,a n d ɾ o x i n j a,AE N D DX OH IH N Y AE
androgénico,a n d ɾ o x e n i k o,AE N D DX OH EH N IH K OH
androide,a n d ɾ o i d e,AE N D DX OH IH D EH
andrés,a n d ɾ e s,AE N D DX EH S
andrógeno,a n d ɾ o x e n o,AE N D DX OH EH N OH
andrógino,a n d ɾ o x i n o,AE N D DX OH IH N OH
andrólogo,a n d ɾ o l o ɡ o,AE N D DX OH L OH G OH
andrómeda,a n d ɾ o m e d a,AE N D DX OH M EH D AE
andurrial,a n d u r j a l,AE N D UW R Y AE L
andén,a n d e n,AE N D EH N
aneblada,a n e b l a d a,AE N EH B L AE D AE
anebladas,a n e b l a d a s,AE N EH B L AE D AE S
aneblado,a n e b l a d o,AE N EH B L AE D OH
aneblados,a n e b l a d o s,AE N EH B L AE D OH S
aneblar,a n e b l a ɾ,AE N EH B L AE DX
anecdótico,a n e k d o t i k o,AE N EH K D OH T IH K OH
anecoico,a n e k o i k o,AE N EH K OH IH K OH
anegada,a n e ɡ a d a,AE N EH G AE D AE
anegadas,a n e ɡ a d a s,AE N EH G AE D AE S
anegado,a n e ɡ a d o,AE N EH G AE D OH
anegados,a n e ɡ a d o s,AE N EH G AE D OH S
anegamiento,a n e ɡ a m j e n t o,AE N EH G AE M Y EH N T OH
anegar,a n e ɡ a ɾ,AE N EH G AE DX
anejo,a n e x o,AE N EH OH
aneldo,a n e l d o,AE N EH L D OH
anemia,a n e m j a,AE N EH M Y AE
anemone,a n e m o n e,AE N EH M OH N EH
anemones,a n e m o n e s,AE N EH M OH N EH S
anemoscopio,a n e m o s k o p j o,AE N EH M OH S K OH P Y OH
anemómetro,a n e m o m e t ɾ o,AE N EH M OH M EH T DX OH
anestesia,a n e s t e s j a,AE N EH S T EH S Y AE
anestesiada,a n e s t e s j a d a,AE N EH S T EH S Y AE D AE
anestesiadas,a n e s t e s j a d a s,AE N EH S T EH S Y AE D AE S
anestesiado,a n e s t e s j a d o,AE N EH S T EH S Y AE D OH
anestesiados,a n e s t e s j a d o s,AE N EH S T EH S Y AE D OH S
anestesiamos,a n e s t e s j a m o s,AE N EH S T EH S Y AE M OH S
anestesiando,a n e s t e s j a n d o,AE N EH S T EH S Y AE N D OH
anestesiar,a n e s t e s j a ɾ,AE N EH S T EH S Y AE DX
anestesiara,a n e s t e s j a ɾ a,AE N EH S T EH S Y AE DX AE
anestesiaras,a n e s t e s j a ɾ a s,AE N EH S T EH S Y AE DX AE S
anestesiareis,a n e s t e s j a ɾ e i s,AE N EH S T EH S Y AE DX EH IH S
anestesiaremos,a n e s t e s j a ɾ e m o s,AE N EH S T EH S Y AE DX EH M OH S
anestesiares,a n e s t e s j a ɾ e s,AE N EH S T EH S Y AE DX EH S
anestesiará,a n e s t e s j a ɾ a,AE N EH S T EH S Y AE DX AE
anestesiarás,a n e s t e s j a ɾ a s,AE N EH S T EH S Y AE DX AE S
anestesiaríamos,a n e s t e s j a ɾ i a m o s,AE N EH S T EH S Y AE DX IH AE M OH S
anestesias,a n e s t e s j a s,AE N EH S T EH S Y AE S
anestesiaste,a n e s t e s j a s t e,AE N EH S T EH S Y AE S T EH
anestesie,a n e s t e s j e,AE N EH S T EH S Y EH
anestesiemos,a n e s t e s j e m o s,AE N EH S T EH S Y EH M OH S
anestesies,a n e s t e s j e s,AE N EH S T EH S Y EH S
anestesio,a n e s t e s j o,AE N EH S T EH S Y OH
anestesiáramos,a n e s t e s j a ɾ a m o s,AE N EH S T EH S Y AE DX AE M OH S
aneurisma,a n e u ɾ i s m a,AE N EH UW DX IH S M AE
anexada,a n e ɡ s a d a,AE N EH G S AE D AE
anexadas,a n e ɡ s a d a s,AE N EH G S AE D AE S
anexado,a n e ɡ s a d o,AE N EH G S AE D OH
anexados,a n e ɡ s a d o s,AE N EH G S AE D OH S
anexar,a n e ɡ s a ɾ,AE N EH G S AE DX
anexial,a n e ɡ s j a l,AE N EH G S Y AE L
anexionada,a n e ɡ s j o n a d a,AE N EH G S Y OH N AE D AE
anexionadas,a n e ɡ s j o n a d a s,AE N EH G S Y OH N AE D AE S
anexionado,a n e ɡ s j o n a d o,AE N EH G S Y OH N AE D OH
anexionados,a n e ɡ s j o n a d o s,AE N EH G S Y OH N AE D OH S
anexionar,a n e ɡ s j o n a ɾ,AE N EH G S Y OH N AE DX
anexiones,a n e ɡ s j o n e s,AE N EH G S Y OH N EH S
anexión,a n e ɡ s j o n,AE N EH G S Y OH N
anfeta,a n f e t a,AE N F EH T AE
anfibio,a n f i b j o,AE N F IH B Y OH
anfibología,a n f i b o l o x i a,AE N F IH B OH L OH IH AE
anfipróstilo,a n f i p ɾ o s t i l o,AE N F IH P DX OH S T IH L OH
anfisbena,a n f i s b e n a,AE N F IH S B EH N AE
anfiteatro,a n f i t e a t ɾ o,AE N F IH T EH AE T DX OH
anfitrión,a n f i t ɾ j o n,AE N F IH T DX Y OH N
anfión,a n f j o n,AE N F Y OH N
anfíbol,a n f i b o l,AE N F IH B OH L
anfíbraco,a n f i b ɾ a k o,AE N F IH B DX AE K OH
anfímacro,a n f i m a k ɾ o,AE N F IH M AE K DX OH
angelino,a n x e l i n o,AE N EH L IH N OH
angelito,a n x e l i t o,AE N EH L IH T OH
angelología,a n x e l o l o x i a,AE N EH L OH L OH IH AE
angelote,a n x e l o t e,AE N EH L OH T EH
angelólogo,a n x e l o l o ɡ o,AE N EH L OH L OH G OH
angevino,a n x e b i n o,AE N EH B IH N OH
angina,a n x i n a,AE N IH N AE
anginas,a n x i n a s,AE N IH N AE S
angiofibroma,a n x j o f i b ɾ o m a,AE N Y OH F IH B DX OH M AE
angiografía,a n x j o ɡ ɾ a f i a,AE N Y OH G DX AE F IH AE
angioinvasivo,a n x j o i m b a s i b o,AE N Y OH IH M B AE S IH B OH
angioma,a n x j o m a,AE N Y OH M AE
angla,a n ɡ l a,AE N G L AE
anglas,a n ɡ l a s,AE N G L AE S
anglicana,a n ɡ l i k a n a,AE N G L IH K AE N AE
anglicanas,a n ɡ l i k a n a s,AE N G L IH K AE N AE S
anglicano,a n ɡ l i k a n o,AE N G L IH K AE N OH
anglicanos,a n ɡ l i k a n o s,AE N G L IH K AE N OH S
anglificada,a n ɡ l i f i k a d a,AE N G L IH F IH K AE D AE
anglificadas,a n ɡ l i f i k a d a s,AE N G L IH F IH K AE D AE S
anglificado,a n ɡ l i f i k a d o,AE N G L IH F IH K AE D OH
anglificados,a n ɡ l i f i k a d o s,AE N G L IH F IH K AE D OH S
anglificar,a n ɡ l i f i k a ɾ,AE N G L IH F IH K AE DX
anglo,a n ɡ l o,AE N G L OH
angloamericana,a n ɡ l o a m e ɾ i k a n a,AE N G L OH AE M EH DX IH K AE N AE
angloamericanas,a n ɡ l o a m e ɾ i k a n a s,AE N G L OH AE M EH DX IH K AE N AE S
angloamericano,a n ɡ l o a m e ɾ i k a n o,AE N G L OH AE M EH DX IH K AE N OH
angloamericanos,a n ɡ l o a m e ɾ i k a n o s,AE N G L OH AE M EH DX IH K AE N OH S
anglocatólica,a n ɡ l o k a t o l i k a,AE N G L OH K AE T OH L IH K AE
anglocatólicas,a n ɡ l o k a t o l i k a s,AE N G L OH K AE T OH L IH K AE S
anglocatólico,a n ɡ l o k a t o l i k o,AE N G L OH K AE T OH L IH K OH
anglocatólicos,a n ɡ l o k a t o l i k o s,AE N G L OH K AE T OH L IH K OH S
anglohablante,a n ɡ l o a b l a n t e,AE N G L OH AE B L AE N T EH
angloholandés,a n ɡ l o o l a n d e s,AE N G L OH OH L AE N D EH S
angloirlandés,a n ɡ l o i r l a n d e s,AE N G L OH IH R L AE N D EH S
anglonormando,a n ɡ l o n o r m a n d o,AE N G L OH N OH R M AE N D OH
angloparlante,a n ɡ l o p a r l a n t e,AE N G L OH P AE R L AE N T EH
anglos,a n ɡ l o s,AE N G L OH S
anglófilo,a n ɡ l o f i l o,AE N G L OH F IH L OH
anglófobo,a n ɡ l o f o b o,AE N G L OH F OH B OH
anglófono,a n ɡ l o f o n o,AE N G L OH F OH N OH
anglómano,a n ɡ l o m a n o,AE N G L OH M AE N OH
angola,a n ɡ o l a,AE N G OH L AE
angolana,a n ɡ o l a n a,AE N G OH L AE N AE
angolanas,a n ɡ o l a n a s,AE N G OH L AE N AE S
angolano,a n ɡ o l a n o,AE N G OH L AE N OH
angolanos,a n ɡ o l a n o s,AE N G OH L AE N OH S
angoleño,a n ɡ o l e ɲ o,AE N G OH L EH OH
angora,a n ɡ o ɾ a,AE N G OH DX AE
angorense,a n ɡ o ɾ e n s e,AE N G OH DX EH N S EH
angostada,a n ɡ o s t a d a,AE N G OH S T AE D AE
angostadas,a n ɡ o s t a d a s,AE N G OH S T AE D AE S
angostado,a n ɡ o s t a d o,AE N G OH S T AE D OH
angostados,a n ɡ o s t a d o s,AE N G OH S T AE D OH S
angosto,a n ɡ o s t o,AE N G OH S T OH
angostura,a n ɡ o s t u ɾ a,AE N G OH S T UW DX AE
anguila,a n ɡ i l a,AE N G IH L AE
angula,a n ɡ u l a,AE N G UW L AE
angulada,a n ɡ u l a d a,AE N G UW L AE D AE
anguladas,a n ɡ u l a d a s,AE N G UW L AE D AE S
angulado,a n ɡ u l a d o,AE N G UW L AE D OH
angulados,a n ɡ u l a d o s,AE N G UW L AE D OH S
angular,a n ɡ u l a ɾ,AE N G UW L AE DX
angulo,a n ɡ u l o,AE N G UW L OH
angulosidad,a n ɡ u l o s i d a d,AE N G UW L OH S IH D AE D
anguloso,a n ɡ u l o s o,AE N G UW L OH S OH
angurria,a n ɡ u r j a,AE N G UW R Y AE
angurriento,a n ɡ u r j e n t o,AE N G UW R Y EH N T OH
angustia,a n ɡ u s t j a,AE N G UW S T Y AE
angustiada,a n ɡ u s t j a d a,AE N G UW S T Y AE D AE
angustiadas,a n ɡ u s t j a d a s,AE N G UW S T Y AE D AE S
angustiado,a n ɡ u s t j a d o,AE N G UW S T Y AE D OH
angustiados,a n ɡ u s t j a d o s,AE N G UW S T Y AE D OH S
angustiando,a n ɡ u s t j a n d o,AE N G UW S T Y AE N D OH
angustiante,a n ɡ u s t j a n t e,AE N G UW S T Y AE N T EH
angustiantes,a n ɡ u s t j a n t e s,AE N G UW S T Y AE N T EH S
angustiar,a n ɡ u s t j a ɾ,AE N G UW S T Y AE DX
angustio,a n ɡ u s t j o,AE N G UW S T Y OH
angustioso,a n ɡ u s t j o s o,AE N G UW S T Y OH S OH
angélica,a n x e l i k a,AE N EH L IH K AE
angélina,a n x e l i n a,AE N EH L IH N AE
anhedonia,a n e d o n j a,AE N EH D OH N Y AE
anhelada,a n e l a d a,AE N EH L AE D AE
anheladas,a n e l a d a s,AE N EH L AE D AE S
anhelado,a n e l a d o,AE N EH L AE D OH
anhelados,a n e l a d o s,AE N EH L AE D OH S
anhelante,a n e l a n t e,AE N EH L AE N T EH
anhelar,a n e l a ɾ,AE N EH L AE DX
anhelo,a n e l o,AE N EH L OH
anheloso,a n e l o s o,AE N EH L OH S OH
aniconismo,a n i k o n i s m o,AE N IH K OH N IH S M OH
anidada,a n i d a d a,AE N IH D AE D AE
anidadas,a n i d a d a s,AE N IH D AE D AE S
anidado,a n i d a d o,AE N IH D AE D OH
anidados,a n i d a d o s,AE N IH D AE D OH S
anidar,a n i d a ɾ,AE N IH D AE DX
aniego,a n j e ɡ o,AE N Y EH G OH
anihilada,a n i i l a d a,AE N IH IH L AE D AE
anihiladas,a n i i l a d a s,AE N IH IH L AE D AE S
anihilado,a n i i l a d o,AE N IH IH L AE D OH
anihilados,a n i i l a d o s,AE N IH IH L AE D OH S
anihilar,a n i i l a ɾ,AE N IH IH L AE DX
anilina,a n i l i n a,AE N IH L IH N AE
anima,a n i m a,AE N IH M AE
animada,a n i m a d a,AE N IH M AE D AE
animadas,a n i m a d a s,AE N IH M AE D AE S
animado,a n i m a d o,AE N IH M AE D OH
animador,a n i m a d o ɾ,AE N IH M AE D OH DX
animadora,a n i m a d o ɾ a,AE N IH M AE D OH DX AE
animadoras,a n i m a d o ɾ a s,AE N IH M AE D OH DX AE S
animadores,a n i m a d o ɾ e s,AE N IH M AE D OH DX EH S
animados,a n i m a d o s,AE N IH M AE D OH S
animadversión,a n i m a d b e r s j o n,AE N IH M AE D B EH R S Y OH N
animadísimo,a n i m a d i s i m o,AE N IH M AE D IH S IH M OH
animal,a n i m a l,AE N IH M AE L
animalejo,a n i m a l e x o,AE N IH M AE L EH OH
animalesco,a n i m a l e s k o,AE N IH M AE L EH S K OH
animalidad,a n i m a l i d a d,AE N IH M AE L IH D AE D
animalista,a n i m a l i s t a,AE N IH M AE L IH S T AE
animamos,a n i m a m o s,AE N IH M AE M OH S
animando,a n i m a n d o,AE N IH M AE N D OH
animar,a n i m a ɾ,AE N IH M AE DX
animara,a n i m a ɾ a,AE N IH M AE DX AE
