word,ipa,ARPAbet
chytrost,x ɪ t r o s t,IH T R OH S T
chyták,x ɪ t aː k,IH T AE K
chytře,x ɪ t r̝̊ ɛ,IH T R EH
chytřejší,x ɪ t r̝̊ ɛ j ʃ iː,IH T R EH Y SH IH
chyťte,x ɪ c t ɛ,IH T EH
chámovod,x aː m o v o t,AE M OH V OH T
chápal,x aː p a l,AE P AE L
chápavý,x aː p a v iː,AE P AE V IH
chápu,x aː p u,AE P UW
chápání,x aː p aː ɲ iː,AE P AE IH
chátra,x aː t r a,AE T R AE
chátrat,x aː t r a t,AE T R AE T
chór,x oː r,OH R
chóre,x oː r ɛ,OH R EH
chýška,x iː ʃ k a,IH SH K AE
chčijíc,x t͡ʃ ɪ j iː t͡s,CH IH Y IH
chřest,x r̝̊ ɛ s t,R EH S T
chřestýš,x r̝̊ ɛ s t iː ʃ,R EH S T IH SH
chřipajzna,x r̝̊ ɪ p a j z n a,R IH P AE Y Z N AE
chřipka,x r̝̊ ɪ p k a,R IH P K AE
chřipkový,x r̝̊ ɪ p k o v iː,R IH P K OH V IH
chřtán,x r̝̊ t aː n,R T AE N
chřástal,x r̝̊ aː s t a l,R AE S T AE L
chřástalí,x r̝̊ aː s t a l iː,R AE S T AE L IH
chřípí,x r̝̊ iː p iː,R IH P IH
chůdy,x uː d ɪ,UW D IH
chůva,x uː v a,UW V AE
chůvička,x uː v ɪ t͡ʃ k a,UW V IH CH K AE
chůze,x uː z ɛ,UW Z EH
cibulačka,t͡s ɪ b u l a t͡ʃ k a,IH B UW L AE CH K AE
cibulka,t͡s ɪ b u l k a,IH B UW L K AE
cicmat,t͡s ɪ t͡s m a t,IH M AE T
cigoš,t͡s ɪ ɡ o ʃ,IH G OH SH
cigoška,t͡s ɪ ɡ o ʃ k a,IH G OH SH K AE
cihelna,t͡s ɪ ɦ ɛ l n a,IH EH L N AE
cihla,t s ɪ ɦ l a,T S IH L AE
cihlička,t͡s ɪ ɦ l ɪ t͡ʃ k a,IH L IH CH K AE
cihlový,t͡s ɪ ɦ l o v iː,IH L OH V IH
cihlář,t͡s ɪ ɦ l aː r̝̊,IH L AE R
cikorka,t͡s ɪ k o r k a,IH K OH R K AE
cikáda,t͡s ɪ k aː d a,IH K AE D AE
cikán,t͡s ɪ k aː n,IH K AE N
cikánek,t͡s ɪ k aː n ɛ k,IH K AE N EH K
cikánka,t͡s ɪ k aː ŋ k a,IH K AE NG K AE
cikánský,t͡s ɪ k aː n s k iː,IH K AE N S K IH
cilka,t͡s ɪ l k a,IH L K AE
cimbál,t͡s ɪ m b aː l,IH M B AE L
cimra,t͡s ɪ m r a,IH M R AE
cinkat,t͡s ɪ ŋ k a t,IH NG K AE T
circa,t͡s ɪ r k a,IH R K AE
cirhóza,t͡s ɪ r oː z a,IH R OH Z AE
cista,t͡s ɪ s t a,IH S T AE
cisterna,t͡s ɪ s t ɛ r n a,IH S T EH R N AE
cistovník,t͡s ɪ s t o v ɲ iː k,IH S T OH V IH K
cistu,t͡s ɪ s t u,IH S T UW
cit,t͡s ɪ t,IH T
citace,t͡s ɪ t a t͡s ɛ,IH T AE EH
citadela,t͡s ɪ t a d ɛ l a,IH T AE D EH L AE
cite,t͡s ɪ t ɛ,IH T EH
citech,t͡s ɪ t ɛ x,IH T EH
citem,t͡s ɪ t ɛ m,IH T EH M
citera,t͡s ɪ t ɛ r a,IH T EH R AE
citlivost,t͡s ɪ t l ɪ v o s t,IH T L IH V OH S T
citoslovce,t͡s ɪ t o s l o f t͡s ɛ,IH T OH S L OH F EH
citovat,t͡s ɪ t o v a t,IH T OH V AE T
citový,t͡s ɪ t o v iː,IH T OH V IH
citran,t͡s ɪ t r a n,IH T R AE N
citrát,t͡s ɪ t r aː t,IH T R AE T
citu,t͡s ɪ t u,IH T UW
city,t͡s ɪ t ɪ,IH T IH
citát,t͡s ɪ t aː t,IH T AE T
citů,t͡s ɪ t uː,IH T UW
citům,t͡s ɪ t uː m,IH T UW M
civilněprávní,t͡s ɪ v ɪ l ɲ ɛ p r aː v ɲ iː,IH V IH L EH P R AE V IH
civíc,t͡s ɪ v iː t͡s,IH V IH
civět,t͡s ɪ v j ɛ t,IH V Y EH T
cizina,t͡s ɪ z ɪ n a,IH Z IH N AE
cizokrajný,t͡s ɪ z o k r a j n iː,IH Z OH K R AE Y N IH
cizoložit,t͡s ɪ z o l o ʒ ɪ t,IH Z OH L OH ZH IH T
cizoložnice,t͡s ɪ z o l o ʒ ɲ ɪ t͡s ɛ,IH Z OH L OH ZH IH EH
cizoložník,t͡s ɪ z o l o ʒ ɲ iː k,IH Z OH L OH ZH IH K
cizoložství,t͡s ɪ z o l o ʃ s t v iː,IH Z OH L OH SH S T V IH
cizopasnictví,t͡s ɪ z o p a s ɲ ɪ t͡s t v iː,IH Z OH P AE S IH T V IH
cizopasník,t͡s ɪ z o p a s ɲ iː k,IH Z OH P AE S IH K
cizopasný,t͡s ɪ z o p a s n iː,IH Z OH P AE S N IH
cizost,t͡s ɪ z o s t,IH Z OH S T
cizovláda,t͡s ɪ z o v l aː d a,IH Z OH V L AE D AE
cizák,t͡s ɪ z aː k,IH Z AE K
ciť,t͡s ɪ c,IH
ciťme,t͡s ɪ c m ɛ,IH M EH
ciťte,t͡s ɪ c t ɛ,IH T EH
clo,t͡s l o,L OH
clona,t͡s l o n a,L OH N AE
cmunda,t͡s m u n d a,M UW N D AE
coby,t͡s o b ɪ,OH B IH
cobydup,t͡s o b ɪ d u p,OH B IH D UW P
cokoli,t͡s o k o l ɪ,OH K OH L IH
cokoliv,t͡s o k o l ɪ f,OH K OH L IH F
cop,t͡s o p,OH P
copánek,t͡s o p aː n ɛ k,OH P AE N EH K
coufal,t͡s o u̯ f a l,OH W F AE L
coul,t͡s o u̯ l,OH W L
couvat,t͡s o u̯ v a t,OH W V AE T
což,t͡s o ʃ,OH SH
cože,t͡s o ʒ ɛ,OH ZH EH
cpát,t͡s p aː t,P AE T
cti,t͡s c ɪ,IH
ctibor,t͡s c ɪ b o r,IH B OH R
ctihodný,t͡s c ɪ ɦ o d n iː,IH OH D N IH
ctitel,t͡s c ɪ t ɛ l,IH T EH L
ctižádost,t͡s c ɪ ʒ aː d o s t,IH ZH AE D OH S T
ctižádostivost,t͡s c ɪ ʒ aː d o s c ɪ v o s t,IH ZH AE D OH S IH V OH S T
ctižádostivý,t͡s c ɪ ʒ aː d o s c ɪ v iː,IH ZH AE D OH S IH V IH
ctnost,t͡s t n o s t,T N OH S T
ctnostný,t͡s t n o s t n iː,T N OH S T N IH
ctný,t͡s t n iː,T N IH
ctít,t͡s c iː t,IH T
cucaje,t͡s u t͡s a j ɛ,UW AE Y EH
cucajíc,t͡s u t͡s a j iː t͡s,UW AE Y IH
cucat,t͡s u t͡s a t,UW AE T
cuchat,t͡s u x a t,UW AE T
cuchta,t͡s u x t a,UW T AE
cudnost,t͡s u d n o s t,UW D N OH S T
cudný,t͡s u d n iː,UW D N IH
cudně,t͡s u d ɲ ɛ,UW D EH
cuk,t͡s ʊ k,UH K
cukr,t͡s u k r̩,UW K R
cukrovar,t͡s u k r o v a r,UW K R OH V AE R
cukrovka,t͡s u k r o f k a,UW K R OH F K AE
cukrovkář,t͡s u k r o f k aː r̝̊,UW K R OH F K AE R
cukroví,t͡s u k r o v iː,UW K R OH V IH
cukrový,t͡s u k r o v iː,UW K R OH V IH
cukrář,t͡s u k r aː r̝̊,UW K R AE R
cukrářství,t͡s u k r aː r̝̊ s t v iː,UW K R AE R S T V IH
cuku,t͡s u k u,UW K UW
cukřenka,t͡s u k r̝̊ ɛ ŋ k a,UW K R EH NG K AE
culit,t͡s u l ɪ t,UW L IH T
culík,t͡s u l iː k,UW L IH K
cupitat,t͡s u p ɪ t a t,UW P IH T AE T
curych,t͡s u r ɪ x,UW R IH
curyšan,t͡s u r ɪ ʃ a n,UW R IH SH AE N
curyšský,t͡s u r ɪ ʃ s k iː,UW R IH SH S K IH
cvaknout,t͡s v a k n o u̯ t,V AE K N OH W T
cval,t͡s v a l,V AE L
cvičebnice,t͡s v ɪ t͡ʃ ɛ b ɲ ɪ t͡s ɛ,V IH CH EH B IH EH
cvičení,t͡s v ɪ t͡ʃ ɛ ɲ iː,V IH CH EH IH
cvičit,t͡s v ɪ t͡ʃ ɪ t,V IH CH IH T
cvok,t͡s v o k,V OH K
cvokárna,t͡s v o k aː r n a,V OH K AE R N AE
cvoček,t͡s v o t͡ʃ ɛ k,V OH CH EH K
cvrčala,t͡s v r̩ t͡ʃ a l a,V R CH AE L AE
cvrček,t͡s v r̩ t͡ʃ ɛ k,V R CH EH K
cvrčilka,t͡s v r̩ t͡ʃ ɪ l k a,V R CH IH L K AE
cvrččí,t͡s v r̩ t͡ʃ t͡ʃ iː,V R CH CH IH
cválat,t͡s v aː l a t,V AE L AE T
cyan,t͡s ɪ j a n,IH Y AE N
cyklický,t͡s ɪ k l ɪ t͡s k iː,IH K L IH K IH
cyklistický,t͡s ɪ k l ɪ s t ɪ t͡s k iː,IH K L IH S T IH K IH
cyklistika,t͡s ɪ k l ɪ s t ɪ k a,IH K L IH S T IH K AE
cykloturista,t͡s ɪ k l o t u r ɪ s t a,IH K L OH T UW R IH S T AE
cykloturistika,t͡s ɪ k l o t u r ɪ s t ɪ k a,IH K L OH T UW R IH S T IH K AE
cyklus,t͡s ɪ k l u s,IH K L UW S
cyklón,t͡s ɪ k l oː n,IH K L OH N
cyklóna,t͡s ɪ k l oː n a,IH K L OH N AE
cynicky,t͡s ɪ n ɪ t͡s k ɪ,IH N IH K IH
cynický,t͡s ɪ n ɪ t͡s k iː,IH N IH K IH
cynik,t͡s ɪ n ɪ k,IH N IH K
cyp,t͡s ɪ p,IH P
cypřiš,t͡s ɪ p r̝̊ ɪ ʃ,IH P R IH SH
cyrda,t͡s ɪ r d a,IH R D AE
cyril,t͡s ɪ r ɪ l,IH R IH L
cyrilice,t͡s ɪ r ɪ l ɪ t͡s ɛ,IH R IH L IH EH
cyrilika,t͡s ɪ r ɪ l ɪ k a,IH R IH L IH K AE
cysta,t͡s ɪ s t a,IH S T AE
cystinóza,t͡s ɪ s t ɪ n oː z a,IH S T IH N OH Z AE
cytolog,t͡s ɪ t o l o k,IH T OH L OH K
cytologický,t͡s ɪ t o l o ɡ ɪ t͡s k iː,IH T OH L OH G IH K IH
cytologie,t͡s ɪ t o l o ɡ ɪ j ɛ,IH T OH L OH G IH Y EH
cytoložka,t͡s ɪ t o l o ʃ k a,IH T OH L OH SH K AE
cytoplasmatický,t͡s ɪ t o p l a s m a t ɪ t͡s k iː,IH T OH P L AE S M AE T IH K IH
cytoplazma,t͡s ɪ t o p l a z m a,IH T OH P L AE Z M AE
cytotoxický,t͡s ɪ t o t o k s ɪ t͡s k iː,IH T OH T OH K S IH K IH
cáchy,t͡s aː x ɪ,AE IH
cácorka,t͡s aː t͡s o r k a,AE OH R K AE
cákat,t͡s aː k a t,AE K AE T
cálovat,t͡s aː l o v a t,AE L OH V AE T
cé,t͡s ɛː,EH
cédéčko,t͡s ɛː d ɛː t͡ʃ k o,EH D EH CH K OH
cév,t͡s ɛː f,EH F
céva,t͡s ɛː v a,EH V AE
cévka,t͡s ɛː f k a,EH F K AE
cévní,t͡s ɛː v ɲ iː,EH V IH
cévo,t͡s ɛː v o,EH V OH
cévou,t͡s ɛː v o u̯,EH V OH W
cévu,t͡s ɛː v u,EH V UW
cévy,t͡s ɛː v ɪ,EH V IH
cévám,t͡s ɛː v aː m,EH V AE M
cévě,t͡s ɛː v j ɛ,EH V Y EH
céčko,t͡s ɛː t͡ʃ k o,EH CH K OH
cíla,t͡s iː l a,IH L AE
cílený,t͡s iː l ɛ n iː,IH L EH N IH
cílinka,t͡s iː l ɪ ŋ k a,IH L IH NG K AE
cílit,t͡s iː l ɪ t,IH L IH T
cílový,t͡s iː l o v iː,IH L OH V IH
cílíc,t͡s iː l iː t͡s,IH L IH
cínovec,t͡s iː n o v ɛ t͡s,IH N OH V EH
cínový,t͡s iː n o v iː,IH N OH V IH
cípek,t͡s iː p ɛ k,IH P EH K
církev,t͡s iː r k ɛ f,IH R K EH F
církevní,t͡s iː r k ɛ v ɲ iː,IH R K EH V IH
císař,t͡s iː s a r̝̊,IH S AE R
císařovna,t͡s iː s a r̝ o v n a,IH S AE R OH V N AE
císařovnin,t͡s iː s a r̝ o v ɲ ɪ n,IH S AE R OH V IH N
císařský,t͡s iː s a r̝̊ s k iː,IH S AE R S K IH
císařství,t͡s iː s a r̝̊ s t v iː,IH S AE R S T V IH
císařův,t͡s iː s a r̝ uː f,IH S AE R UW F
cítil,t͡s iː c ɪ l,IH IH L
cítila,t͡s iː c ɪ l a,IH IH L AE
cítili,t͡s iː c ɪ l ɪ,IH IH L IH
cítilo,t͡s iː c ɪ l o,IH IH L OH
cítily,t͡s iː c ɪ l ɪ,IH IH L IH
cítí,t͡s iː c iː,IH IH
cítíc,t͡s iː c iː t͡s,IH IH
cítíce,t͡s iː c iː t͡s ɛ,IH IH EH
cítím,t͡s iː c iː m,IH IH M
cítíme,t͡s iː c iː m ɛ,IH IH M EH
cítíte,t͡s iː c iː t ɛ,IH IH T EH
cítíš,t͡s iː c iː ʃ,IH IH SH
cítě,t͡s iː c ɛ,IH EH
cítěn,t͡s iː c ɛ n,IH EH N
cítěna,t͡s iː c ɛ n a,IH EH N AE
cítěni,t͡s iː c ɛ ɲ ɪ,IH EH IH
cítěno,t͡s iː c ɛ n o,IH EH N OH
cítěny,t͡s iː c ɛ n ɪ,IH EH N IH
cívka,t͡s iː f k a,IH F K AE
cívkový,t͡s iː f k o v iː,IH F K OH V IH
cůpek,t͡s uː p ɛ k,UW P EH K
dabovat,d a b o v a t,D AE B OH V AE T
dabér,d a b ɛː r,D AE B EH R
dabérka,d a b ɛː r k a,D AE B EH R K AE
dagmar,d a ɡ m a r,D AE G M AE R
dagmarka,d a ɡ m a r k a,D AE G M AE R K AE
dagmařin,d a ɡ m a r̝ ɪ n,D AE G M AE R IH N
dají,d a j iː,D AE Y IH
dal,d a l,D AE L
dalekohled,d a l ɛ k o ɦ l ɛ t,D AE L EH K OH L EH T
dalekosáhlý,d a l ɛ k o s aː ɦ l iː,D AE L EH K OH S AE L IH
dalekozrakost,d a l ɛ k o z r a k o s t,D AE L EH K OH Z R AE K OH S T
dalekozraký,d a l ɛ k o z r a k iː,D AE L EH K OH Z R AE K IH
daleký,d a l ɛ k iː,D AE L EH K IH
dali,d a l ɪ,D AE L IH
dalibor,d a l ɪ b o r,D AE L IH B OH R
dalimil,d a l ɪ m ɪ l,D AE L IH M IH L
dalmatský,d a l m a t s k iː,D AE L M AE T S K IH
dalmatština,d a l m a t ʃ c ɪ n a,D AE L M AE T SH IH N AE
dalo,d a l o,D AE L OH
daly,d a l ɪ,D AE L IH
damašek,d a m a ʃ ɛ k,D AE M AE SH EH K
damek,d a m ɛ k,D AE M EH K
dan,d a n,D AE N
daneček,d a n ɛ t͡ʃ ɛ k,D AE N EH CH EH K
daniel,d a ɲ ɪ ɛ l,D AE IH EH L
danielův,d a ɲ ɪ ɛ l uː f,D AE IH EH L UW F
danil,d a ɲ ɪ l,D AE IH L
danila,d a ɲ ɪ l a,D AE IH L AE
danili,d a ɲ ɪ l ɪ,D AE IH L IH
danilo,d a ɲ ɪ l o,D AE IH L OH
danily,d a ɲ ɪ l ɪ,D AE IH L IH
danin,d a ɲ ɪ n,D AE IH N
danit,d a ɲ ɪ t,D AE IH T
danička,d a ɲ ɪ t͡ʃ k a,D AE IH CH K AE
dantův,d a n t uː f,D AE N T UW F
danulka,d a n u l k a,D AE N UW L K AE
danuš,d a n u ʃ,D AE N UW SH
danuše,d a n u ʃ ɛ,D AE N UW SH EH
danuška,d a n u ʃ k a,D AE N UW SH K AE
daní,d a ɲ iː,D AE IH
daníc,d a ɲ iː t͡s,D AE IH
daníce,d a ɲ iː t͡s ɛ,D AE IH EH
daních,d a ɲ iː x,D AE IH
daním,d a ɲ iː m,D AE IH M
daníme,d a ɲ iː m ɛ,D AE IH M EH
daníte,d a ɲ iː t ɛ,D AE IH T EH
daníš,d a ɲ iː ʃ,D AE IH SH
daný,d a n iː,D AE N IH
daně,d a ɲ ɛ,D AE EH
daněk,d a ɲ ɛ k,D AE EH K
danělka,d a ɲ ɛ l k a,D AE EH L K AE
daněmi,d a ɲ ɛ m ɪ,D AE EH M IH
daněn,d a ɲ ɛ n,D AE EH N
daněna,d a ɲ ɛ n a,D AE EH N AE
daněno,d a ɲ ɛ n o,D AE EH N OH
danění,d a ɲ ɛ ɲ iː,D AE EH IH
dare,d a r ɛ,D AE R EH
dareba,d a r ɛ b a,D AE R EH B AE
darebák,d a r ɛ b aː k,D AE R EH B AE K
darech,d a r ɛ x,D AE R EH
darem,d a r ɛ m,D AE R EH M
darina,d a r ɪ n a,D AE R IH N AE
darinin,d a r ɪ ɲ ɪ n,D AE R IH IH N
darja,d a r j a,D AE R Y AE
darjin,d a r j ɪ n,D AE R Y IH N
darmošlap,d a r m o ʃ l a p,D AE R M OH SH L AE P
darovat,d a r o v a t,D AE R OH V AE T
daru,d a r u,D AE R UW
dary,d a r ɪ,D AE R IH
darů,d a r uː,D AE R UW
darům,d a r uː m,D AE R UW M
databáze,d a t a b aː z ɛ,D AE T AE B AE Z EH
databázový,d a t a b aː z o v iː,D AE T AE B AE Z OH V IH
dativ,d a t ɪ f,D AE T IH F
datlovník,d a t l o v ɲ iː k,D AE T L OH V IH K
datlího,d a t l iː ɦ o,D AE T L IH OH
datlík,d a t l iː k,D AE T L IH K
datlíma,d a t l iː m a,D AE T L IH M AE
datlími,d a t l iː m ɪ,D AE T L IH M IH
datlímu,d a t l iː m u,D AE T L IH M UW
datlíček,d a t l iː t ʃ ɛ k,D AE T L IH T SH EH K
datovat,d a t o v a t,D AE T OH V AE T
datový,d a t o v iː,D AE T OH V IH
dauphin,d o f ɛː n,D OH F EH N
dauphine,d o f ɛː n ɛ,D OH F EH N EH
dauphine,d o f ɪ n,D OH F IH N
dav,d a f,D AE F
dave,d a v ɛ,D AE V EH
davech,d a v ɛ x,D AE V EH
davem,d a v ɛ m,D AE V EH M
david,d a v ɪ t,D AE V IH T
davisův,d a v ɪ s uː f,D AE V IH S UW F
davu,d a v u,D AE V UW
davy,d a v ɪ,D AE V IH
davídek,d a v iː d ɛ k,D AE V IH D EH K
davše,d a f ʃ ɛ,D AE F SH EH
davši,d a f ʃ ɪ,D AE F SH IH
davů,d a v uː,D AE V UW
davům,d a v uː m,D AE V UW M
dača,d a t͡ʃ a,D AE CH AE
daňme,d a ɲ m ɛ,D AE M EH
daňový,d a ɲ o v iː,D AE OH V IH
daňte,d a ɲ t ɛ,D AE T EH
daňčí,d a ɲ t͡ʃ iː,D AE CH IH
dařit,d a r̝ ɪ t,D AE R IH T
dbání,d b aː ɲ iː,D B AE IH
dbát,d b aː t,D B AE T
dcera,t͡s ɛ r a,EH R AE
dcerka,t͡s ɛ r k a,EH R K AE
dcerský,t͡s ɛ r s k iː,EH R S K IH
dcerunka,t͡s ɛ r u ŋ k a,EH R UW NG K AE
dceruška,t͡s ɛ r u ʃ k a,EH R UW SH K AE
dcerčin,t͡s ɛ r t͡ʃ ɪ n,EH R CH IH N
dceřin,t͡s ɛ r̝ ɪ n,EH R IH N
dceřinný,t͡s ɛ r̝ ɪ n iː,EH R IH N IH
dceřiný,t͡s ɛ r̝ ɪ n iː,EH R IH N IH
debata,d ɛ b a t a,D EH B AE T AE
debatovat,d ɛ b a t o v a t,D EH B AE T OH V AE T
debatér,d ɛ b a t ɛː r,D EH B AE T EH R
debet,d ɛ b ɛ t,D EH B EH T
debetní,d ɛ b ɛ t ɲ iː,D EH B EH T IH
debil,d ɛ b ɪ l,D EH B IH L
debilní,d ɛ b ɪ l ɲ iː,D EH B IH L IH
debitor,d ɛ b ɪ t o r,D EH B IH T OH R
debře,d ɛ b r̝ ɛ,D EH B R EH
debři,d ɛ b r̝ ɪ,D EH B R IH
debří,d ɛ b r̝ iː,D EH B R IH
debžot,d ɛ b ʒ o t,D EH B ZH OH T
decelerace,d ɛ t͡s ɛ l ɛ r a t͡s ɛ,D EH EH L EH R AE EH
decelerovat,d ɛ t͡s ɛ l ɛ r o v a t,D EH EH L EH R OH V AE T
decentralizace,d ɛ t͡s ɛ n t r a l ɪ z a t͡s ɛ,D EH EH N T R AE L IH Z AE EH
decentralizovat,d ɛ t͡s ɛ n t r a l ɪ z o v a t,D EH EH N T R AE L IH Z OH V AE T
dech,d ɛ x,D EH
dechberoucí,d ɛ ɦ b ɛ r o u̯ t͡s iː,D EH B EH R OH W IH
dechový,d ɛ x o v iː,D EH OH V IH
deci,d ɛ t͡s ɪ,D EH IH
decigram,d ɛ t͡s ɪ ɡ r a m,D EH IH G R AE M
decilitr,d ɛ t͡s ɪ l ɪ t r̩,D EH IH L IH T R
decimetr,d ɛ t͡s ɪ m ɛ t r̩,D EH IH M EH T R
decimální,d ɛ t͡s ɪ m aː l ɲ iː,D EH IH M AE L IH
dedukce,d ɛ d u k t͡s ɛ,D EH D UW K EH
defaultní,d ɛ f a u̯ l t ɲ iː,D EH F AE W L T IH
defekovat,d ɛ f ɛ k o v a t,D EH F EH K OH V AE T
defekt,d ɛ f ɛ k t,D EH F EH K T
defektní,d ɛ f ɛ k t ɲ iː,D EH F EH K T IH
deficit,d ɛ f ɪ t͡s ɪ t,D EH F IH IH T
definiční,d ɛ f ɪ n ɪ t͡ʃ ɲ iː,D EH F IH N IH CH IH
definovaný,d ɛ f ɪ n o v a n iː,D EH F IH N OH V AE N IH
definovat,d ɛ f ɪ n o v a t,D EH F IH N OH V AE T
definovatelnost,d ɛ f ɪ n o v a t ɛ l n o s t,D EH F IH N OH V AE T EH L N OH S T
definovatelný,d ɛ f ɪ n o v a t ɛ l n iː,D EH F IH N OH V AE T EH L N IH
deflace,d ɛ f l a t͡s ɛ,D EH F L AE EH
deformace,d ɛ f o r m a t͡s ɛ,D EH F OH R M AE EH
deformovat,d ɛ f o r m o v a t,D EH F OH R M OH V AE T
defragmentace,d ɛ f r a ɡ m ɛ n t a t͡s ɛ,D EH F R AE G M EH N T AE EH
defragmentovat,d ɛ f r a ɡ m ɛ n t o v a t,D EH F R AE G M EH N T OH V AE T
degradovat,d ɛ ɡ r a d o v a t,D EH G R AE D OH V AE T
dehte,d ɛ x t ɛ,D EH T EH
dehtu,d ɛ x t u,D EH T UW
dehumanizace,d ɛ ɦ u m a n ɪ z a t͡s ɛ,D EH UW M AE N IH Z AE EH
dehumanizovat,d ɛ ɦ u m a n ɪ z o v a t,D EH UW M AE N IH Z OH V AE T
dehydrace,d ɛ ɦ ɪ d r a t͡s ɛ,D EH IH D R AE EH
dehydratace,d ɛ ɦ ɪ d r a t a t͡s ɛ,D EH IH D R AE T AE EH
dehydratovaný,d ɛ ɦ ɪ d r a t o v a n iː,D EH IH D R AE T OH V AE N IH
dehydratovat,d ɛ ɦ ɪ d r a t o v a t,D EH IH D R AE T OH V AE T
dehydrovaný,d ɛ ɦ ɪ d r o v a n iː,D EH IH D R OH V AE N IH
dehydrovat,d ɛ ɦ ɪ d r o v a t,D EH IH D R OH V AE T
deimos,d ɛ j m o s,D EH Y M OH S
dej,d e j,D EH Y
dejme,d ɛ j m ɛ,D EH Y M EH
dejte,d ɛ j t ɛ,D EH Y T EH
deka,d ɛ k a,D EH K AE
dekadický,d ɛ k a d ɪ t͡s k iː,D EH K AE D IH K IH
dekagram,d ɛ k a ɡ r a m,D EH K AE G R AE M
dekan,d ɛ k a n,D EH K AE N
dekapitace,d ɛ k a p ɪ t a t͡s ɛ,D EH K AE P IH T AE EH
deklinovat,d ɛ k l ɪ n o v a t,D EH K L IH N OH V AE T
deko,d ɛ k o,D EH K OH
dekomprese,d ɛ k o m p r ɛ s ɛ,D EH K OH M P R EH S EH
dekomprimovat,d ɛ k o m p r ɪ m o v a t,D EH K OH M P R IH M OH V AE T
dekódovat,d ɛ k oː d o v a t,D EH K OH D OH V AE T
delegace,d ɛ l ɛ ɡ a t͡s ɛ,D EH L EH G AE EH
delegovat,d ɛ l ɛ ɡ o v a t,D EH L EH G OH V AE T
delegát,d ɛ l ɛ ɡ aː t,D EH L EH G AE T
delfín,d ɛ l f iː n,D EH L F IH N
delfíní,d ɛ l f iː ɲ iː,D EH L F IH IH
deltě,d ɛ l c ɛ,D EH L EH
demagog,d ɛ m a ɡ o k,D EH M AE G OH K
demagogický,d ɛ m a ɡ o ɡ ɪ t͡s k iː,D EH M AE G OH G IH K IH
demagogie,d ɛ m a ɡ o ɡ ɪ j ɛ,D EH M AE G OH G IH Y EH
demence,d ɛ m ɛ n t͡s ɛ,D EH M EH N EH
dement,d ɛ m ɛ n t,D EH M EH N T
dementní,d ɛ m ɛ n t ɲ iː,D EH M EH N T IH
deminutivum,d ɛ m ɪ n u t ɪ v u m,D EH M IH N UW T IH V UW M
demise,d ɛ m ɪ s ɛ,D EH M IH S EH
demižon,d ɛ m ɪ ʒ o n,D EH M IH ZH OH N
demograf,d ɛ m o ɡ r a f,D EH M OH G R AE F
demografický,d ɛ m o ɡ r a f ɪ t͡s k iː,D EH M OH G R AE F IH K IH
demografie,d ɛ m o ɡ r a f ɪ j ɛ,D EH M OH G R AE F IH Y EH
demokracie,d ɛ m o k r a t͡s ɪ j ɛ,D EH M OH K R AE IH Y EH
demokrat,d ɛ m o k r a t,D EH M OH K R AE T
demokratický,d ɛ m o k r a t ɪ t͡s k iː,D EH M OH K R AE T IH K IH
demokratizace,d ɛ m o k r a t ɪ z a t͡s ɛ,D EH M OH K R AE T IH Z AE EH
demokratizovat,d ɛ m o k r a t ɪ z o v a t,D EH M OH K R AE T IH Z OH V AE T
demokratizátor,d ɛ m o k r a t ɪ z aː t o r,D EH M OH K R AE T IH Z AE T OH R
demokritos,d ɛ m o k r ɪ t o s,D EH M OH K R IH T OH S
demonstrace,d ɛ m o n s t r a t͡s ɛ,D EH M OH N S T R AE EH
demonstrant,d ɛ m o n s t r a n t,D EH M OH N S T R AE N T
demonstrovat,d ɛ m o n s t r o v a t,D EH M OH N S T R OH V AE T
demoralizace,d ɛ m o r a l ɪ z a t͡s ɛ,D EH M OH R AE L IH Z AE EH
demoralizovat,d ɛ m o r a l ɪ z o v a t,D EH M OH R AE L IH Z OH V AE T
demotivovat,d ɛ m o t ɪ v o v a t,D EH M OH T IH V OH V AE T
denaturovat,d ɛ n a t u r o v a t,D EH N AE T UW R OH V AE T
dendrochronologie,d ɛ n d r o x r o n o l o ɡ ɪ ɛ,D EH N D R OH R OH N OH L OH G IH EH
denisa,d ɛ n ɪ s a,D EH N IH S AE
denisin,d ɛ n ɪ s ɪ n,D EH N IH S IH N
deniska,d ɛ ɲ ɪ s k a,D EH IH S K AE
denní,d ɛ ɲ iː,D EH IH
denně,d ɛ ɲ ɛ,D EH EH
denominativum,d ɛ n o m ɪ n a t ɪ v u m,D EH N OH M IH N AE T IH V UW M
denotát,d ɛ n o t aː t,D EH N OH T AE T
deníček,d ɛ ɲ iː t͡ʃ ɛ k,D EH IH CH EH K
deoxyribonukleový,d ɛ o k s ɪ r ɪ b o n u k l ɛ o v iː,D EH OH K S IH R IH B OH N UW K L EH OH V IH
deprese,d ɛ p r ɛ s ɛ,D EH P R EH S EH
depresivní,d ɛ p r ɛ s ɪ v ɲ iː,D EH P R EH S IH V IH
deprimovaný,d ɛ p r ɪ m o v a n iː,D EH P R IH M OH V AE N IH
deprimovat,d ɛ p r ɪ m o v a t,D EH P R IH M OH V AE T
deprimující,d ɛ p r ɪ m u j iː t͡s iː,D EH P R IH M UW Y IH IH
der,d ɛ r,D EH R
dera,d ɛ r a,D EH R AE
dere,d ɛ r ɛ,D EH R EH
