word,ipa,ARPAbet
kangistuttaa,k ɑ ŋː i s t u tː ɑːˣ,K AA NG IH S T UW T AA
kani,k ɑ n i,K AA N IH
kaniini,k ɑ n iː n i,K AA N IH N IH
kaniinirotu,k ɑ n iː n i r o t u,K AA N IH N IH R OH T UW
kanisteri,k ɑ n i s t e r i,K AA N IH S T EH R IH
kanittaminen,k ɑ n i tː ɑ m i n e n,K AA N IH T AA M IH N EH N
kanjoni,k ɑ n j o n i,K AA N Y OH N IH
kankaankudonta,k ɑ ŋ k ɑː n k u d o n t ɑ,K AA NG K AA N K UW D OH N T AA
kankaankutoja,k ɑ ŋ k ɑː n k u t o j ɑ,K AA NG K AA N K UW T OH Y AA
kankaanpainanta,k ɑ ŋ k ɑː n p ɑ i̯ n ɑ n t ɑ,K AA NG K AA N P AA IH N AA N T AA
kankaanpala,k ɑ ŋ k ɑː n p ɑ l ɑ,K AA NG K AA N P AA L AA
kankaanpää,k ɑ ŋ k ɑː n p æː,K AA NG K AA N P
kankaanpääläinen,k ɑ ŋ k ɑː n p æː l æ i̯ n e n,K AA NG K AA N P L IH N EH N
kankaat,k ɑ ŋ k ɑː t,K AA NG K AA T
kankaiden,k ɑ ŋ k ɑ i̯ d e n,K AA NG K AA IH D EH N
kankaiksi,k ɑ ŋ k ɑ i̯ k s i,K AA NG K AA IH K S IH
kankailla,k ɑ ŋ k ɑ i̯ lː ɑ,K AA NG K AA IH L AA
kankaille,k ɑ ŋ k ɑ i̯ lː eˣ,K AA NG K AA IH L EH
kankailta,k ɑ ŋ k ɑ i̯ l t ɑ,K AA NG K AA IH L T AA
kankain,k ɑ ŋ k ɑ i̯ n,K AA NG K AA IH N
kankaina,k ɑ ŋ k ɑ i̯ n ɑ,K AA NG K AA IH N AA
kankaineen,k ɑ ŋ k ɑ i̯ n eː n,K AA NG K AA IH N EH N
kankainen,k ɑ ŋ k ɑ i̯ n e n,K AA NG K AA IH N EH N
kankaisiin,k ɑ ŋ k ɑ i̯ s iː n,K AA NG K AA IH S IH N
kankaissa,k ɑ ŋ k ɑ i̯ sː ɑ,K AA NG K AA IH S AA
kankaista,k ɑ ŋ k ɑ i̯ s t ɑ,K AA NG K AA IH S T AA
kankaita,k ɑ ŋ k ɑ i̯ t ɑ,K AA NG K AA IH T AA
kankaitta,k ɑ ŋ k ɑ i̯ tː ɑ,K AA NG K AA IH T AA
kankaitten,k ɑ ŋ k ɑ i̯ tː e n,K AA NG K AA IH T EH N
kankaremaa,k ɑ ŋ k ɑ r eˣ m ɑː,K AA NG K AA R EH M AA
kankea,k ɑ ŋ k e ɑ,K AA NG K EH AA
kankeajalkainen,k ɑ ŋ k e ɑ j ɑ l k ɑ i̯ n e n,K AA NG K EH AA Y AA L K AA IH N EH N
kankealiikkeinen,k ɑ ŋ k e ɑ l iː kː e i̯ n e n,K AA NG K EH AA L IH K EH IH N EH N
kankeaminen,k ɑ ŋ k e ɑ m i n e n,K AA NG K EH AA M IH N EH N
kanki,k ɑ ŋ k i,K AA NG K IH
kankipalmikko,k ɑ ŋ k i p ɑ l m i kː o,K AA NG K IH P AA L M IH K OH
kankirauta,k ɑ ŋ k i r ɑ u̯ t ɑ,K AA NG K IH R AA W T AA
kankiteräs,k ɑ ŋ k i t e r æ s,K AA NG K IH T EH R S
kankivasara,k ɑ ŋ k i ʋ ɑ s ɑ r ɑ,K AA NG K IH AA S AA R AA
kankkunen,k ɑ ŋ kː u n e n,K AA NG K UW N EH N
kanna,k ɑ nː ɑ,K AA N AA
kanna,k ɑ nː ɑˣ,K AA N AA
kannake,k ɑ nː ɑ k eˣ,K AA N AA K EH
kannallinen,k ɑ nː ɑ lː i n e n,K AA N AA L IH N EH N
kannanilmaus,k ɑ nː ɑ n i l m ɑ u s,K AA N AA N IH L M AA UW S
kannanmuutos,k ɑ nː ɑ n m uː t o s,K AA N AA N M UW T OH S
kannanmäärittely,k ɑ nː ɑ n m æː r i tː e l y,K AA N AA N M R IH T EH L
kannanmääritys,k ɑ nː ɑ n m æː r i t y s,K AA N AA N M R IH T S
kannanvaihto,k ɑ nː ɑ n ʋ ɑ i̯ h t o,K AA N AA N AA IH HH T OH
kannanvaihtomatriisi,k ɑ nː ɑ n ʋ ɑ i̯ h t o m ɑ t r iː s i,K AA N AA N AA IH HH T OH M AA T R IH S IH
kannas,k ɑ nː ɑ s,K AA N AA S
kannatin,k ɑ nː ɑ t i n,K AA N AA T IH N
kannatinhihna,k ɑ nː ɑ t i n h i h n ɑ,K AA N AA T IH N HH IH HH N AA
kannatinpalkki,k ɑ nː ɑ t i n p ɑ l kː i,K AA N AA T IH N P AA L K IH
kannatinpylväs,k ɑ nː ɑ t i n p y l ʋ æ s,K AA N AA T IH N P L S
kannattaa,k ɑ nː ɑ tː ɑːˣ,K AA N AA T AA
kannattajajäsen,k ɑ nː ɑ tː ɑ j ɑ j æ s e n,K AA N AA T AA Y AA Y S EH N
kannattajakortti,k ɑ nː ɑ tː ɑ j ɑ k o r tː i,K AA N AA T AA Y AA K OH R T IH
kannattajakunta,k ɑ nː ɑ tː ɑ j ɑ k u n t ɑ,K AA N AA T AA Y AA K UW N T AA
kannattajanikama,k ɑ nː ɑ tː ɑ j ɑ n i k ɑ m ɑ,K AA N AA T AA Y AA N IH K AA M AA
kannattamaton,k ɑ nː ɑ tː ɑ m ɑ t o n,K AA N AA T AA M AA T OH N
kannattaminen,k ɑ nː ɑ tː ɑ m i n e n,K AA N AA T AA M IH N EH N
kannattavuuslaskelma,k ɑ nː ɑ tː ɑ ʋ uː s l ɑ s k e l m ɑ,K AA N AA T AA UW S L AA S K EH L M AA
kannattavuusraja,k ɑ nː ɑ tː ɑ ʋ uː s r ɑ j ɑ,K AA N AA T AA UW S R AA Y AA
kannatus,k ɑ nː ɑ t u s,K AA N AA T UW S
kannatusmaksu,k ɑ nː ɑ t u s m ɑ k s u,K AA N AA T UW S M AA K S UW
kannatusmittaus,k ɑ nː ɑ t u s m i tː ɑ u s,K AA N AA T UW S M IH T AA UW S
kannatustela,k ɑ nː ɑ t u s t e l ɑ,K AA N AA T UW S T EH L AA
kannatusyhdistys,k ɑ nː ɑ t u s y h d i s t y s,K AA N AA T UW S HH D IH S T S
kannekirjelmä,k ɑ nː eˣ k i r j e l m æ,K AA N EH K IH R Y EH L M
kanneksia,k ɑ nː e k s i ɑˣ,K AA N EH K S IH AA
kannel,k ɑ nː e l,K AA N EH L
kannella,k ɑ nː e lː ɑ,K AA N EH L AA
kannella,k ɑ nː e lː ɑˣ,K AA N EH L AA
kanneltaa,k ɑ nː e l t ɑːˣ,K AA N EH L T AA
kanneltaja,k ɑ nː e l t ɑ j ɑ,K AA N EH L T AA Y AA
kannettava,k ɑ nː e tː ɑ ʋ ɑ,K AA N EH T AA AA
kanneviskaali,k ɑ nː eˣ ʋ i s k ɑː l i,K AA N EH IH S K AA L IH
kannibaalinen,k ɑ nː i b ɑː l i n e n,K AA N IH B AA L IH N EH N
kannikas,k ɑ nː i k ɑ s,K AA N IH K AA S
kanniskelu,k ɑ nː i s k e l u,K AA N IH S K EH L UW
kannokkoinen,k ɑ nː o kː o i̯ n e n,K AA N OH K OH IH N EH N
kannonkoskelainen,k ɑ nː o n k o s k e l ɑ i̯ n e n,K AA N OH N K OH S K EH L AA IH N EH N
kannonkoski,k ɑ nː o n k o s k i,K AA N OH N K OH S K IH
kannonkoskinen,k ɑ nː o n k o s k i n e n,K AA N OH N K OH S K IH N EH N
kannonnosto,k ɑ nː o n n o s t o,K AA N OH N N OH S T OH
kannonpää,k ɑ nː o n p æː,K AA N OH N P
kannu,k ɑ nː u,K AA N UW
kannuittain,k ɑ nː u i̯ tː ɑ i̯ n,K AA N UW IH T AA IH N
kannuksenpyörä,k ɑ nː u k s e n p y ø̯ r æ,K AA N UW K S EH N P R
kannunala,k ɑ nː u n ɑ l ɑ,K AA N UW N AA L AA
kannunvalaja,k ɑ nː u n ʋ ɑ l ɑ j ɑ,K AA N UW N AA L AA Y AA
kannunvalanta,k ɑ nː u n ʋ ɑ l ɑ n t ɑ,K AA N UW N AA L AA N T AA
kannurusto,k ɑ nː u r u s t o,K AA N UW R UW S T OH
kannus,k ɑ nː u s,K AA N UW S
kannuslainen,k ɑ nː u s l ɑ i̯ n e n,K AA N UW S L AA IH N EH N
kannuspyörä,k ɑ nː u s p y ø̯ r æ,K AA N UW S P R
kannusruoho,k ɑ nː u s r u o̯ h o,K AA N UW S R UW OH HH OH
kannussinisiipi,k ɑ nː u s s i n i s iː p i,K AA N UW S S IH N IH S IH P IH
kannustaa,k ɑ nː u s t ɑːˣ,K AA N UW S T AA
kannustaminen,k ɑ nː u s t ɑ m i n e n,K AA N UW S T AA M IH N EH N
kannustematkailu,k ɑ nː u s t eˣ m ɑ t k ɑ i̯ l u,K AA N UW S T EH M AA T K AA IH L UW
kannustin,k ɑ nː u s t i n,K AA N UW S T IH N
kannustinkarttuma,k ɑ nː u s t i n k ɑ r tː u m ɑ,K AA N UW S T IH N K AA R T UW M AA
kannustus,k ɑ nː u s t u s,K AA N UW S T UW S
kannustuslisä,k ɑ nː u s t u s l i s æ,K AA N UW S T UW S L IH S
kanonisointi,k ɑ n o n i s o i̯ n t i,K AA N OH N IH S OH IH N T IH
kanooppi,k ɑ n oː pː i,K AA N OH P IH
kanoottiretkeily,k ɑ n oː tː i r e t k e i̯ l y,K AA N OH T IH R EH T K EH IH L
kanotoiminen,k ɑ n o t o i̯ m i n e n,K AA N OH T OH IH M IH N EH N
kansa,k ɑ n s ɑ,K AA N S AA
kansainvälinen,k ɑ n s ɑ i̯ n ʋ æ l i n e n,K AA N S AA IH N L IH N EH N
kansainvälistymisstrategia,k ɑ n s ɑ i̯ n ʋ æ l i s t y m i s s t r ɑ t e ɡ i ɑ,K AA N S AA IH N L IH S T M IH S S T R AA T EH G IH AA
kansainvälisyyskasvatus,k ɑ n s ɑ i̯ n ʋ æ l i s yː s k ɑ s ʋ ɑ t u s,K AA N S AA IH N L IH S S K AA S AA T UW S
kansainyhteisö,k ɑ n s ɑ i̯ n y h t e i̯ s ø,K AA N S AA IH N HH T EH IH S
kansakoululainen,k ɑ n s ɑ k o u̯ l u l ɑ i̯ n e n,K AA N S AA K OH W L UW L AA IH N EH N
kansakoululaitos,k ɑ n s ɑ k o u̯ l u l ɑ i̯ t o s,K AA N S AA K OH W L UW L AA IH T OH S
kansakoulunopettaja,k ɑ n s ɑ k o u̯ l u n o p e tː ɑ j ɑ,K AA N S AA K OH W L UW N OH P EH T AA Y AA
kansakouluntarkastaja,k ɑ n s ɑ k o u̯ l u n t ɑ r k ɑ s t ɑ j ɑ,K AA N S AA K OH W L UW N T AA R K AA S T AA Y AA
kansakunta,k ɑ n s ɑ k u n t ɑ,K AA N S AA K UW N T AA
kansalainen,k ɑ n s ɑ l ɑ i̯ n e n,K AA N S AA L AA IH N EH N
kansalaisaktivismi,k ɑ n s ɑ l ɑ i̯ s ɑ k t i ʋ i s m i,K AA N S AA L AA IH S AA K T IH IH S M IH
kansalaisillalliset,k ɑ n s ɑ l ɑ i̯ s i lː ɑ lː i s e t,K AA N S AA L AA IH S IH L AA L IH S EH T
kansalaisjournalismi,k ɑ n s ɑ l ɑ i̯ s j o u̯ r n ɑ l i s m i,K AA N S AA L AA IH S Y OH W R N AA L IH S M IH
kansalaiskasvatus,k ɑ n s ɑ l ɑ i̯ s k ɑ s ʋ ɑ t u s,K AA N S AA L AA IH S K AA S AA T UW S
kansalaiskeräys,k ɑ n s ɑ l ɑ i̯ s k e r æ y s,K AA N S AA L AA IH S K EH R S
kansalaiskeskustelu,k ɑ n s ɑ l ɑ i̯ s k e s k u s t e l u,K AA N S AA L AA IH S K EH S K UW S T EH L UW
kansalaiskoulu,k ɑ n s ɑ l ɑ i̯ s k o u̯ l u,K AA N S AA L AA IH S K OH W L UW
kansalaiskoululainen,k ɑ n s ɑ l ɑ i̯ s k o u̯ l u l ɑ i̯ n e n,K AA N S AA L AA IH S K OH W L UW L AA IH N EH N
kansalaiskunto,k ɑ n s ɑ l ɑ i̯ s k u n t o,K AA N S AA L AA IH S K UW N T OH
kansalaisliike,k ɑ n s ɑ l ɑ i̯ s l iː k eˣ,K AA N S AA L AA IH S L IH K EH
kansalaisluottamus,k ɑ n s ɑ l ɑ i̯ s l u o̯ tː ɑ m u s,K AA N S AA L AA IH S L UW OH T AA M UW S
kansalaismielipide,k ɑ n s ɑ l ɑ i̯ s m i e̯ l i p i d eˣ,K AA N S AA L AA IH S M IH EH L IH P IH D EH
kansalaisoikeus,k ɑ n s ɑ l ɑ i̯ s o i̯ k e u s,K AA N S AA L AA IH S OH IH K EH UW S
kansalaisoikeusaktivisti,k ɑ n s ɑ l ɑ i̯ s o i̯ k e u s ɑ k t i ʋ i s t i,K AA N S AA L AA IH S OH IH K EH UW S AA K T IH IH S T IH
kansalaisoikeusliike,k ɑ n s ɑ l ɑ i̯ s o i̯ k e u s l iː k eˣ,K AA N S AA L AA IH S OH IH K EH UW S L IH K EH
kansalaisoikeustaistelija,k ɑ n s ɑ l ɑ i̯ s o i̯ k e u s t ɑ i̯ s t e l i j ɑ,K AA N S AA L AA IH S OH IH K EH UW S T AA IH S T EH L IH Y AA
kansalaisoikeustaistelu,k ɑ n s ɑ l ɑ i̯ s o i̯ k e u s t ɑ i̯ s t e l u,K AA N S AA L AA IH S OH IH K EH UW S T AA IH S T EH L UW
kansalaisosallistuminen,k ɑ n s ɑ l ɑ i̯ s o s ɑ lː i s t u m i n e n,K AA N S AA L AA IH S OH S AA L IH S T UW M IH N EH N
kansalaispiiri,k ɑ n s ɑ l ɑ i̯ s p iː r i,K AA N S AA L AA IH S P IH R IH
kansalaispäivälliset,k ɑ n s ɑ l ɑ i̯ s p æ i̯ ʋ æ lː i s e t,K AA N S AA L AA IH S P IH L IH S EH T
kansalaisrohkeus,k ɑ n s ɑ l ɑ i̯ s r o h k e u s,K AA N S AA L AA IH S R OH HH K EH UW S
kansalaissota,k ɑ n s ɑ l ɑ i̯ s s o t ɑ,K AA N S AA L AA IH S S OH T AA
kansalaistaito,k ɑ n s ɑ l ɑ i̯ s t ɑ i̯ t o,K AA N S AA L AA IH S T AA IH T OH
kansalaistapaaminen,k ɑ n s ɑ l ɑ i̯ s t ɑ p ɑː m i n e n,K AA N S AA L AA IH S T AA P AA M IH N EH N
kansalaistoiminta,k ɑ n s ɑ l ɑ i̯ s t o i̯ m i n t ɑ,K AA N S AA L AA IH S T OH IH M IH N T AA
kansalaisuudettomuus,k ɑ n s ɑ l ɑ i̯ s uː d e tː o m uː s,K AA N S AA L AA IH S UW D EH T OH M UW S
kansalaisuuslaki,k ɑ n s ɑ l ɑ i̯ s uː s l ɑ k i,K AA N S AA L AA IH S UW S L AA K IH
kansalaisvaikuttaminen,k ɑ n s ɑ l ɑ i̯ s ʋ ɑ i̯ k u tː ɑ m i n e n,K AA N S AA L AA IH S AA IH K UW T AA M IH N EH N
kansalaisvapaus,k ɑ n s ɑ l ɑ i̯ s ʋ ɑ p ɑ u s,K AA N S AA L AA IH S AA P AA UW S
kansalaisvelvollisuus,k ɑ n s ɑ l ɑ i̯ s ʋ e l ʋ o lː i s uː s,K AA N S AA L AA IH S EH L OH L IH S UW S
kansalaisyhteiskunta,k ɑ n s ɑ l ɑ i̯ s y h t e i̯ s k u n t ɑ,K AA N S AA L AA IH S HH T EH IH S K UW N T AA
kansallispuisto,k ɑ n s ɑ lː i s p u i̯ s t o,K AA N S AA L IH S P UW IH S T OH
kansallissosialisti,k ɑ n s ɑ lː i s s o s i ɑ l i s t i,K AA N S AA L IH S S OH S IH AA L IH S T IH
kansallistunnus,k ɑ n s ɑ lː i s t u nː u s,K AA N S AA L IH S T UW N UW S
kansallisuus,k ɑ n s ɑ lː i s uː s,K AA N S AA L IH S UW S
kansallisuusaate,k ɑ n s ɑ lː i s uː s ɑː t eˣ,K AA N S AA L IH S UW S AA T EH
kansallisuuskysymys,k ɑ n s ɑ lː i s uː s k y s y m y s,K AA N S AA L IH S UW S K S M S
kansallisuusliike,k ɑ n s ɑ lː i s uː s l iː k eˣ,K AA N S AA L IH S UW S L IH K EH
kansallisuusperiaate,k ɑ n s ɑ lː i s uː s p e r i ɑː t eˣ,K AA N S AA L IH S UW S P EH R IH AA T EH
kansallisuuspolitiikka,k ɑ n s ɑ lː i s uː s p o l i t iː kː ɑ,K AA N S AA L IH S UW S P OH L IH T IH K AA
kansallisuustodistus,k ɑ n s ɑ lː i s uː s t o d i s t u s,K AA N S AA L IH S UW S T OH D IH S T UW S
kansanalmanakka,k ɑ n s ɑ n ɑ l m ɑ n ɑ kː ɑ,K AA N S AA N AA L M AA N AA K AA
kansanedustaja,k ɑ n s ɑ n e d u s t ɑ j ɑ,K AA N S AA N EH D UW S T AA Y AA
kansanedustuslaitos,k ɑ n s ɑ n e d u s t u s l ɑ i̯ t o s,K AA N S AA N EH D UW S T UW S L AA IH T OH S
kansaneläkejärjestelmä,k ɑ n s ɑ n e l æ k eˣ j æ r j e s t e l m æ,K AA N S AA N EH L K EH Y R Y EH S T EH L M
kansaneläkeläinen,k ɑ n s ɑ n e l æ k e l æ i̯ n e n,K AA N S AA N EH L K EH L IH N EH N
kansaneläkemaksu,k ɑ n s ɑ n e l æ k eˣ m ɑ k s u,K AA N S AA N EH L K EH M AA K S UW
kansaneläkevakuutusmaksu,k ɑ n s ɑ n e l æ k eˣ ʋ ɑ k uː t u s m ɑ k s u,K AA N S AA N EH L K EH AA K UW T UW S M AA K S UW
kansanelämä,k ɑ n s ɑ n e l æ m æ,K AA N S AA N EH L M
kansanetymologia,k ɑ n s ɑ n e t y m o l o ɡ i ɑ,K AA N S AA N EH T M OH L OH G IH AA
kansanheimo,k ɑ n s ɑ n h e i̯ m o,K AA N S AA N HH EH IH M OH
kansanhiihto,k ɑ n s ɑ n h iː h t o,K AA N S AA N HH IH HH T OH
kansanhuolto,k ɑ n s ɑ n h u o̯ l t o,K AA N S AA N HH UW OH L T OH
kansanhuoltoministeriö,k ɑ n s ɑ n h u o̯ l t o m i n i s t e r i ø,K AA N S AA N HH UW OH L T OH M IH N IH S T EH R IH
kansanhuvi,k ɑ n s ɑ n h u ʋ i,K AA N S AA N HH UW IH
kansanihminen,k ɑ n s ɑ n i h m i n e n,K AA N S AA N IH HH M IH N EH N
kansanjohtaja,k ɑ n s ɑ n j o h t ɑ j ɑ,K AA N S AA N Y OH HH T AA Y AA
kansanjoukko,k ɑ n s ɑ n j o u̯ kː o,K AA N S AA N Y OH W K OH
kansanjuhla,k ɑ n s ɑ n j u h l ɑ,K AA N S AA N Y UW HH L AA
kansankapitalismi,k ɑ n s ɑ n k ɑ p i t ɑ l i s m i,K AA N S AA N K AA P IH T AA L IH S M IH
kansankapitalistinen,k ɑ n s ɑ n k ɑ p i t ɑ l i s t i n e n,K AA N S AA N K AA P IH T AA L IH S T IH N EH N
kansankerros,k ɑ n s ɑ n k e rː o s,K AA N S AA N K EH R OH S
kansankertomus,k ɑ n s ɑ n k e r t o m u s,K AA N S AA N K EH R T OH M UW S
kansankielinen,k ɑ n s ɑ n k i e̯ l i n e n,K AA N S AA N K IH EH L IH N EH N
kansankiihotus,k ɑ n s ɑ n k iː h o t u s,K AA N S AA N K IH HH OH T UW S
kansankirjailija,k ɑ n s ɑ n k i r j ɑ i̯ l i j ɑ,K AA N S AA N K IH R Y AA IH L IH Y AA
kansankokous,k ɑ n s ɑ n k o k o u s,K AA N S AA N K OH K OH UW S
kansankommuuni,k ɑ n s ɑ n k o mː uː n i,K AA N S AA N K OH M UW N IH
kansankorkeakoulu,k ɑ n s ɑ n k o r k e ɑ k o u̯ l u,K AA N S AA N K OH R K EH AA K OH W L UW
kansankoti,k ɑ n s ɑ n k o t i,K AA N S AA N K OH T IH
kansankulttuuri,k ɑ n s ɑ n k u l tː uː r i,K AA N S AA N K UW L T UW R IH
kansankuvaus,k ɑ n s ɑ n k u ʋ ɑ u s,K AA N S AA N K UW AA UW S
kansankäräjät,k ɑ n s ɑ n k æ r æ j æ t,K AA N S AA N K R Y T
kansanlaulu,k ɑ n s ɑ n l ɑ u̯ l u,K AA N S AA N L AA W L UW
kansanleikki,k ɑ n s ɑ n l e i̯ kː i,K AA N S AA N L EH IH K IH
kansanliike,k ɑ n s ɑ n l iː k eˣ,K AA N S AA N L IH K EH
kansanluokka,k ɑ n s ɑ n l u o̯ kː ɑ,K AA N S AA N L UW OH K AA
kansanluonne,k ɑ n s ɑ n l u o̯ nː eˣ,K AA N S AA N L UW OH N EH
kansanlääke,k ɑ n s ɑ n l æː k eˣ,K AA N S AA N L K EH
kansanlääkintä,k ɑ n s ɑ n l æː k i n t æ,K AA N S AA N L K IH N T
kansanmeno,k ɑ n s ɑ n m e n o,K AA N S AA N M EH N OH
kansanmies,k ɑ n s ɑ n m i e̯ s,K AA N S AA N M IH EH S
kansanmurha,k ɑ n s ɑ n m u r h ɑ,K AA N S AA N M UW R HH AA
kansanmurre,k ɑ n s ɑ n m u rː eˣ,K AA N S AA N M UW R EH
kansanmusiikintutkimus,k ɑ n s ɑ n m u s iː k i n t u t k i m u s,K AA N S AA N M UW S IH K IH N T UW T K IH M UW S
kansanmusiikki,k ɑ n s ɑ n m u s iː kː i,K AA N S AA N M UW S IH K IH
kansanmusiikkijuhla,k ɑ n s ɑ n m u s iː kː i j u h l ɑ,K AA N S AA N M UW S IH K IH Y UW HH L AA
kansanmusiikkiyhtye,k ɑ n s ɑ n m u s iː kː i y h t y eˣ,K AA N S AA N M UW S IH K IH HH T EH
kansannainen,k ɑ n s ɑ n n ɑ i̯ n e n,K AA N S AA N N AA IH N EH N
kansannousu,k ɑ n s ɑ n n o u̯ s u,K AA N S AA N N OH W S UW
kansanoikeus,k ɑ n s ɑ n o i̯ k e u s,K AA N S AA N OH IH K EH UW S
kansanomaisesti,k ɑ n s ɑ n o m ɑ i̯ s e s t iˣ,K AA N S AA N OH M AA IH S EH S T IH
kansanomaisuus,k ɑ n s ɑ n o m ɑ i̯ s uː s,K AA N S AA N OH M AA IH S UW S
kansanopetus,k ɑ n s ɑ n o p e t u s,K AA N S AA N OH P EH T UW S
kansanopisto,k ɑ n s ɑ n o p i s t o,K AA N S AA N OH P IH S T OH
kansanosa,k ɑ n s ɑ n o s ɑ,K AA N S AA N OH S AA
kansanpainos,k ɑ n s ɑ n p ɑ i̯ n o s,K AA N S AA N P AA IH N OH S
kansanparannus,k ɑ n s ɑ n p ɑ r ɑ nː u s,K AA N S AA N P AA R AA N UW S
kansanparannustaito,k ɑ n s ɑ n p ɑ r ɑ nː u s t ɑ i̯ t o,K AA N S AA N P AA R AA N UW S T AA IH T OH
kansanparantaja,k ɑ n s ɑ n p ɑ r ɑ n t ɑ j ɑ,K AA N S AA N P AA R AA N T AA Y AA
kansanpelimanni,k ɑ n s ɑ n p e l i m ɑ nː i,K AA N S AA N P EH L IH M AA N IH
kansanperinteentutkija,k ɑ n s ɑ n p e r i n t eː n t u t k i j ɑ,K AA N S AA N P EH R IH N T EH N T UW T K IH Y AA
kansanperinteentutkimus,k ɑ n s ɑ n p e r i n t eː n t u t k i m u s,K AA N S AA N P EH R IH N T EH N T UW T K IH M UW S
kansanpuku,k ɑ n s ɑ n p u k u,K AA N S AA N P UW K UW
kansanrintama,k ɑ n s ɑ n r i n t ɑ m ɑ,K AA N S AA N R IH N T AA M AA
kansanrintamahallitus,k ɑ n s ɑ n r i n t ɑ m ɑ h ɑ lː i t u s,K AA N S AA N R IH N T AA M AA HH AA L IH T UW S
kansanruno,k ɑ n s ɑ n r u n o,K AA N S AA N R UW N OH
kansanrunoilija,k ɑ n s ɑ n r u n o i̯ l i j ɑ,K AA N S AA N R UW N OH IH L IH Y AA
kansanrunoudentutkija,k ɑ n s ɑ n r u n o u d e n t u t k i j ɑ,K AA N S AA N R UW N OH UW D EH N T UW T K IH Y AA
kansanrunoudentutkimus,k ɑ n s ɑ n r u n o u s t u t k i m u s,K AA N S AA N R UW N OH UW S T UW T K IH M UW S
kansansanonta,k ɑ n s ɑ n s ɑ n o n t ɑ,K AA N S AA N S AA N OH N T AA
kansansatu,k ɑ n s ɑ n s ɑ t u,K AA N S AA N S AA T UW
kansansivistys,k ɑ n s ɑ n s i ʋ i s t y s,K AA N S AA N S IH IH S T S
kansansivistysjärjestö,k ɑ n s ɑ n s i ʋ i s t y s j æ r j e s t ø,K AA N S AA N S IH IH S T S Y R Y EH S T
kansansivistystyö,k ɑ n s ɑ n s i ʋ i s t y s t y ø̯,K AA N S AA N S IH IH S T S T
kansansoitin,k ɑ n s ɑ n s o i̯ t i n,K AA N S AA N S OH IH T IH N
kansansoittaja,k ɑ n s ɑ n s o i̯ tː ɑ j ɑ,K AA N S AA N S OH IH T AA Y AA
kansansuosikki,k ɑ n s ɑ n s u o̯ s i kː i,K AA N S AA N S UW OH S IH K IH
kansansuosio,k ɑ n s ɑ n s u o̯ s i o,K AA N S AA N S UW OH S IH OH
kansansävelmä,k ɑ n s ɑ n s æ ʋ e l m æ,K AA N S AA N S EH L M
kansantaide,k ɑ n s ɑ n t ɑ i̯ d eˣ,K AA N S AA N T AA IH D EH
kansantaiteilija,k ɑ n s ɑ n t ɑ i̯ t e i̯ l i j ɑ,K AA N S AA N T AA IH T EH IH L IH Y AA
kansantajuisesti,k ɑ n s ɑ n t ɑ j u i̯ s e s t iˣ,K AA N S AA N T AA Y UW IH S EH S T IH
kansantajuistaa,k ɑ n s ɑ n t ɑ j u i̯ s t ɑːˣ,K AA N S AA N T AA Y UW IH S T AA
kansantajuistaminen,k ɑ n s ɑ n t ɑ j u i̯ s t ɑ m i n e n,K AA N S AA N T AA Y UW IH S T AA M IH N EH N
kansantajuisuus,k ɑ n s ɑ n t ɑ j u i̯ s uː s,K AA N S AA N T AA Y UW IH S UW S
kansantaloudellinen,k ɑ n s ɑ n t ɑ l o u d e lː i n e n,K AA N S AA N T AA L OH UW D EH L IH N EH N
kansantaloustiede,k ɑ n s ɑ n t ɑ l o u s t i e̯ d eˣ,K AA N S AA N T AA L OH UW S T IH EH D EH
kansantaloustieteellinen,k ɑ n s ɑ n t ɑ l o u s t i e̯ t eː lː i n e n,K AA N S AA N T AA L OH UW S T IH EH T EH L IH N EH N
kansantaloustieteilijä,k ɑ n s ɑ n t ɑ l o u s t i e̯ t e i̯ l i j æ,K AA N S AA N T AA L OH UW S T IH EH T EH IH L IH Y
kansantanhu,k ɑ n s ɑ n t ɑ n h u,K AA N S AA N T AA N HH UW
kansantapa,k ɑ n s ɑ n t ɑ p ɑ,K AA N S AA N T AA P AA
kansantarina,k ɑ n s ɑ n t ɑ r i n ɑ,K AA N S AA N T AA R IH N AA
kansantauti,k ɑ n s ɑ n t ɑ u̯ t i,K AA N S AA N T AA W T IH
kansanterveydellinen,k ɑ n s ɑ n t e r ʋ e y d e lː i n e n,K AA N S AA N T EH R EH D EH L IH N EH N
kansanterveystiede,k ɑ n s ɑ n t e r ʋ e y s t i e̯ d eˣ,K AA N S AA N T EH R EH S T IH EH D EH
kansanterveystyö,k ɑ n s ɑ n t e r ʋ e y s t y ø̯,K AA N S AA N T EH R EH S T
kansantulo,k ɑ n s ɑ n t u l o,K AA N S AA N T UW L OH
kansantuomioistuin,k ɑ n s ɑ n t u o̯ m i o i s t u i̯ n,K AA N S AA N T UW OH M IH OH IH S T UW IH N
kansantuote,k ɑ n s ɑ n t u o̯ t eˣ,K AA N S AA N T UW OH T EH
kansantuotos,k ɑ n s ɑ n t u o̯ t o s,K AA N S AA N T UW OH T OH S
kansanurheilu,k ɑ n s ɑ n u r h e i̯ l u,K AA N S AA N UW R HH EH IH L UW
kansanusko,k ɑ n s ɑ n u s k o,K AA N S AA N UW S K OH
